University_Name_Location,年份,最低,最高,平均,录取人数,录取批次,Topic
大理大学,2014,,,513,,第二批,理科
大理大学,2013,521,567,529,14,第二批,理科
大理大学,2012,523,546,529,14,第二批,理科
大理大学,2011,500,525,506,16,第二批,理科
大理大学,2010,567,619,583,10,第二批,理科
大理大学,2009,495,507,498,25,第二批,理科
大理大学,2008,501,557,517,14,提前批,理科
大理大学,2014,,,539,,第二批,文科
大理大学,2013,548,577,558,6,第二批,文科
大理大学,2012,543,569,554,6,第二批,文科
大理大学,2011,529,534,531,4,第二批,文科
大理大学,2010,554,565,559,3,第二批,文科
大理大学,2009,479,493,483,20,第二批,文科
大理大学,2008,519,546,528,6,提前批,文科
云南中医学院,2009,510,517,513,5,第二批,理科
云南中医学院,2011,553,577,565,5,第二批,文科
云南中医学院,2010,534,577,555,13,第二批,文科
云南中医学院,2009,497,514,503,5,第二批,文科
云南师范大学,2014,,,539,,第二批,理科
云南师范大学,2013,522,553,534,4,第二批,理科
云南师范大学,2012,541,569,550,6,第二批,理科
云南师范大学,2011,529,562,542,4,第二批,理科
云南师范大学,2010,573,593,581,6,第二批,理科
云南师范大学,2009,506,520,511,16,第二批,理科
云南师范大学,2008,511,542,524,10,提前批,理科
云南师范大学,2014,,,537,,第二批,文科
云南师范大学,2013,561,568,563,6,第二批,文科
云南师范大学,2012,545,577,566,14,第二批,文科
云南师范大学,2011,555,578,561,16,第二批,文科
云南师范大学,2010,576,579,577,2,第二批,文科
云南师范大学,2009,490,519,505,12,第二批,文科
云南师范大学,2008,524,561,534,10,提前批,文科
曲靖师范学院,2010,506,524,514,6,第二批,理科
曲靖师范学院,2009,495,501,496,8,第二批,理科
曲靖师范学院,2008,504,506,505,2,提前批,理科
曲靖师范学院,2008,516,520,518,3,提前批,文科
西藏民族学院,2009,495,531,499,39,第二批,理科
西藏民族学院,2009,478,487,480,33,第二批,文科
西安理工大学,2014,,,566,,第一批,理科
西安理工大学,2013,575,589,580,34,第一批,理科
西安理工大学,2012,585,602,591,26,第一批,理科
西安理工大学,2011,569,590,576,16,第一批,理科
西安理工大学,2010,586,611,599,19,第二批,理科
西安理工大学,2009,522,559,539,58,第二批,理科
西安理工大学,2008,540,558,548,23,提前批,理科
西安理工大学,2010,536,560,548,9,第二批,文科
西安理工大学,2009,497,515,502,9,第二批,文科
西安理工大学,2008,538,557,548,5,提前批,文科
西安工业大学,2014,,,537,,第二批,理科
西安工业大学,2013,537,561,545,12,第二批,理科
西安工业大学,2012,539,554,546,11,第二批,理科
西安工业大学,2011,511,527,518,6,第二批,理科
西安工业大学,2010,577,595,582,5,第二批,理科
西安工业大学,2009,498,547,523,40,第二批,理科
西安工业大学,2008,514,538,520,7,提前批,理科
西安工业大学,2014,,,549,,第二批,文科
西安工业大学,2013,555,564,557,7,第二批,文科
西安工业大学,2012,550,558,554,2,第二批,文科
西安工业大学,2011,536,543,540,2,第二批,文科
西安工业大学,2010,312,516,435,396,第一批,文科
西安工业大学,2010,574,574,574,3,第二批,文科
西安工业大学,2009,496,512,502,10,第二批,文科
西安工业大学,2008,531,554,538,4,提前批,文科
西安建筑科技大学,2014,,,605,,第一批,理科
西安建筑科技大学,2013,577,617,600,5,第一批,理科
西安建筑科技大学,2012,612,616,614,3,第一批,理科
西安建筑科技大学,2011,575,590,582,4,第一批,理科
西安建筑科技大学,2010,652,652,652,1,第一批,理科
西安建筑科技大学,2009,543,569,558,15,第一批,理科
西安建筑科技大学,2008,586,586,586,1,第一批,理科
西安建筑科技大学,2010,582,582,582,2,第一批,文科
陕西科技大学,2014,,,566,,第一批,理科
陕西科技大学,2011,583,583,583,1,第一批,理科
陕西科技大学,2010,622,650,630,6,第一批,理科
陕西科技大学,2009,540,571,547,59,第一批,理科
陕西科技大学,2008,570,573,572,15,第一批,理科
陕西科技大学,2010,578,582,578,13,第一批,文科
陕西科技大学,2009,518,528,521,10,第一批,文科
西安工程大学,2014,,,512,,第二批,理科
西安工程大学,2013,522,577,536,12,第二批,理科
西安工程大学,2012,525,553,538,9,第二批,理科
西安工程大学,2011,514,533,523,6,第二批,理科
西安工程大学,2010,578,596,586,9,第二批,理科
西安工程大学,2009,507,541,526,58,第二批,理科
西安工程大学,2008,511,528,518,10,提前批,理科
西安工程大学,2010,540,570,557,28,第二批,文科
陕西中医药大学,2014,,,528,,第二批,理科
陕西中医药大学,2013,520,543,528,10,第二批,理科
陕西中医药大学,2012,525,540,532,10,第二批,理科
陕西中医药大学,2011,502,521,513,10,第二批,理科
陕西中医药大学,2010,568,579,572,5,第二批,理科
陕西中医药大学,2009,495,512,502,10,第二批,理科
陕西中医药大学,2008,501,533,508,10,提前批,理科
陕西中医药大学,2010,565,575,569,6,第二批,文科
陕西中医药大学,2009,489,495,492,5,第二批,文科
延安大学,2014,,,536,,第二批,理科
延安大学,2013,518,566,545,10,第二批,理科
延安大学,2012,517,583,544,9,第二批,理科
延安大学,2011,507,551,522,10,第二批,理科
延安大学,2010,570,609,589,10,第二批,理科
延安大学,2009,495,518,502,19,第二批,理科
延安大学,2008,504,535,520,10,提前批,理科
延安大学,2014,,,539,,第二批,文科
延安大学,2013,549,564,554,10,第二批,文科
延安大学,2012,544,558,549,10,第二批,文科
延安大学,2011,532,556,538,10,第二批,文科
延安大学,2010,557,581,568,10,第二批,文科
延安大学,2009,484,497,489,25,第二批,文科
延安大学,2008,516,538,521,10,提前批,文科
咸阳师范学院,2013,517,519,518,2,第二批,理科
咸阳师范学院,2012,515,516,515,5,第二批,理科
咸阳师范学院,2011,493,502,497,10,第二批,理科
咸阳师范学院,2010,570,570,570,1,第二批,理科
咸阳师范学院,2009,495,503,498,15,第二批,理科
咸阳师范学院,2008,500,508,504,12,提前批,理科
咸阳师范学院,2013,549,551,550,2,第二批,文科
咸阳师范学院,2012,535,542,539,4,第二批,文科
咸阳师范学院,2010,488,551,546,,第二批,文科
咸阳师范学院,2009,478,496,484,10,第二批,文科
咸阳师范学院,2008,520,524,522,3,提前批,文科
渭南师范学院,2014,,,502,,第二批,理科
渭南师范学院,2013,506,512,508,6,第二批,理科
渭南师范学院,2012,513,517,515,4,第二批,理科
渭南师范学院,2011,493,499,496,6,第二批,理科
渭南师范学院,2010,494,561,555,,第二批,理科
渭南师范学院,2009,496,499,496,5,第二批,理科
渭南师范学院,2008,503,516,508,4,提前批,理科
渭南师范学院,2014,,,526,,第二批,文科
渭南师范学院,2013,542,545,544,4,第二批,文科
渭南师范学院,2012,535,538,536,5,第二批,文科
渭南师范学院,2011,526,533,528,4,第二批,文科
渭南师范学院,2010,523,553,552,,第二批,文科
渭南师范学院,2009,489,504,494,4,第二批,文科
渭南师范学院,2008,517,520,518,6,提前批,文科
西安外国语大学,2014,,,579,,第一批,理科
西安外国语大学,2013,586,599,592,8,第一批,理科
西安外国语大学,2012,586,602,598,8,第一批,理科
西安外国语大学,2011,583,614,589,6,第一批,理科
西安外国语大学,2010,622,666,632,7,第一批,理科
西安外国语大学,2009,538,556,543,12,第二批,理科
西安外国语大学,2008,567,574,571,6,第一批,理科
西安外国语大学,2014,,,593,,第一批,文科
西安外国语大学,2013,597,612,603,26,第一批,文科
西安外国语大学,2012,583,610,599,21,第一批,文科
西安外国语大学,2012,502,540,526,10,专科,文科
西安外国语大学,2011,589,609,593,19,第一批,文科
西安外国语大学,2011,496,542,521,10,专科,文科
西安外国语大学,2010,603,628,607,14,第一批,文科
西安外国语大学,2009,511,534,523,16,第二批,文科
西安外国语大学,2008,571,626,585,17,第一批,文科
西安体育学院,2014,,,480,,第二批,理科
西安体育学院,2013,467,510,483,30,第二批,理科
西安体育学院,2012,479,523,495,25,第二批,理科
西安体育学院,2011,444,502,474,19,第二批,理科
西安体育学院,2009,509,510,509,2,第二批,理科
西安体育学院,2014,,,485,,第二批,文科
西安体育学院,2013,479,520,504,6,第二批,文科
西安体育学院,2012,503,525,511,3,第二批,文科
西安体育学院,2011,489,499,494,2,第二批,文科
西安体育学院,2009,483,508,496,6,第二批,文科
兰州理工大学,2014,,,525,,第二批,理科
兰州理工大学,2013,519,544,533,29,第二批,理科
兰州理工大学,2012,531,567,546,30,第二批,理科
兰州理工大学,2011,516,552,525,28,第二批,理科
兰州理工大学,2010,569,601,579,21,第二批,理科
兰州理工大学,2009,513,540,524,44,第二批,理科
兰州理工大学,2008,515,552,531,20,提前批,理科
兰州理工大学,2014,,,535,,第二批,文科
兰州理工大学,2010,526,545,533,13,第二批,文科
兰州理工大学,2009,482,515,498,15,第二批,文科
甘肃农业大学,2014,,,534,,第二批,理科
甘肃农业大学,2012,516,521,518,5,第二批,理科
甘肃农业大学,2009,499,519,509,18,第二批,理科
甘肃农业大学,2009,502,509,505,2,第二批,文科
甘肃中医学院,2010,497,527,517,20,第二批,理科
甘肃中医学院,2008,513,535,526,5,提前批,理科
甘肃中医学院,2010,531,570,552,10,第二批,文科
西北师范大学,2014,,,508,,第二批,理科
西北师范大学,2013,500,529,518,12,第二批,理科
西北师范大学,2012,522,579,532,11,第二批,理科
西北师范大学,2011,510,576,536,12,第二批,理科
西北师范大学,2010,568,596,588,5,第二批,理科
西北师范大学,2009,519,533,526,7,第二批,理科
西北师范大学,2014,,,554,,第二批,文科
西北师范大学,2013,558,576,564,8,第二批,文科
西北师范大学,2012,547,563,554,9,第二批,文科
西北师范大学,2011,536,554,547,10,第二批,文科
西北师范大学,2010,561,591,569,5,第二批,文科
天水师范学院,2013,507,514,510,5,第二批,理科
天水师范学院,2012,513,519,516,2,第二批,理科
天水师范学院,2011,491,500,494,5,第二批,理科
天水师范学院,2009,496,506,499,6,第二批,理科
天水师范学院,2012,539,540,540,2,第二批,文科
天水师范学院,2011,526,533,529,3,第二批,文科
天水师范学院,2009,482,483,482,2,第二批,文科
河西学院,2009,495,503,498,5,第二批,理科
兰州财经大学,2014,,,511,,第二批,理科
兰州财经大学,2013,517,541,525,11,第二批,理科
兰州财经大学,2012,523,583,542,4,第二批,理科
兰州财经大学,2010,507,538,516,28,第二批,理科
兰州财经大学,2009,510,518,512,5,第二批,理科
兰州财经大学,2014,,,545,,第二批,文科
兰州财经大学,2013,548,568,555,26,第二批,文科
兰州财经大学,2012,546,561,552,26,第二批,文科
兰州财经大学,2011,521,559,545,30,第二批,文科
兰州财经大学,2010,554,576,559,20,第二批,文科
兰州财经大学,2009,491,503,497,30,第二批,文科
兰州财经大学,2008,510,552,532,20,提前批,文科
青海师范大学,2009,507,529,515,18,第二批,理科
青海师范大学,2009,491,514,500,12,第二批,文科
青海民族学院,2008,500,531,510,8,提前批,理科
青海民族学院,2011,546,546,546,1,第二批,文科
青海民族学院,2008,518,521,519,2,提前批,文科
塔里木大学,2014,,,496,,第二批,理科
塔里木大学,2013,511,511,511,1,第二批,理科
塔里木大学,2009,506,515,510,32,第二批,理科
塔里木大学,2009,484,514,498,15,第二批,文科
新疆农业大学,2014,,,497,,第二批,理科
新疆农业大学,2013,512,516,514,5,第二批,理科
新疆农业大学,2012,514,518,515,7,第二批,理科
新疆农业大学,2011,492,501,496,14,第二批,理科
新疆农业大学,2010,570,570,570,1,第二批,理科
新疆农业大学,2009,506,522,509,8,第二批,理科
新疆农业大学,2008,504,532,514,5,提前批,理科
新疆农业大学,2010,415,565,439,1090,第二批,文科
新疆师范大学,2014,,,499,,第二批,理科
新疆师范大学,2013,508,540,515,6,第二批,理科
新疆师范大学,2012,516,516,516,1,第二批,理科
新疆师范大学,2011,490,500,494,3,第二批,理科
新疆师范大学,2010,515,558,555,,第二批,理科
新疆师范大学,2009,507,510,508,2,第二批,理科
新疆师范大学,2008,507,507,507,1,提前批,理科
新疆师范大学,2014,,,540,,第二批,文科
新疆师范大学,2013,543,543,543,1,第二批,文科
新疆师范大学,2012,543,543,543,1,第二批,文科
新疆师范大学,2011,533,533,533,1,第二批,文科
新疆师范大学,2010,488,507,499,3,第二批,文科
新疆师范大学,2009,492,495,493,4,第二批,文科
新疆师范大学,2008,520,542,531,2,提前批,文科
喀什大学,2009,478,483,481,5,第二批,文科
伊犁师范学院,2009,497,512,504,2,第二批,理科
伊犁师范学院,2009,478,482,480,2,第二批,文科
新疆财经学院,2014,,,523,,第二批,理科
新疆财经学院,2012,516,536,520,6,第二批,理科
新疆财经学院,2011,504,516,508,3,第二批,理科
新疆财经学院,2012,540,540,540,2,第二批,文科
北京信息科技大学,2013,561,590,575,8,第二批,文科
北京信息科技大学,2009,511,557,524,10,第二批,文科
天津城建大学,2012,315,398,359,3,专科,理科
天津城建大学,2011,306,306,306,1,专科,理科
天津城建大学,2010,,603,586,20,第二批,理科
天津城建大学,2009,512,541,526,32,第二批,理科
天津城建大学,2008,512,540,520,20,提前批,理科
天津城建大学,2012,346,377,362,2,专科,文科
天津城建大学,2011,332,335,334,2,专科,文科
河北科技师范学院,2009,495,510,500,40,第二批,理科
山西中医学院,2014,,,510,,第二批,理科
山西中医学院,2013,515,544,530,10,第二批,理科
山西中医学院,2012,526,535,530,7,第二批,理科
山西中医学院,2011,493,517,509,9,第二批,理科
山西中医学院,2010,567,602,576,9,第二批,理科
山西中医学院,2009,503,530,511,23,第二批,理科
山西中医学院,2008,500,535,508,13,提前批,理科
山西中医学院,2014,,,550,,第二批,文科
山西中医学院,2013,558,566,563,5,第二批,文科
山西中医学院,2012,547,551,549,4,第二批,文科
山西中医学院,2011,532,549,539,6,第二批,文科
山西中医学院,2010,559,569,563,6,第二批,文科
山西中医学院,2009,483,516,498,17,第二批,文科
山西中医学院,2008,519,549,529,7,提前批,文科
呼伦贝尔学院,2009,501,513,508,4,第二批,理科
呼伦贝尔学院,2009,478,489,481,14,第二批,文科
