UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label
10530,湘潭大学,659,湖南,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,文科,25,10000,19
10530,湘潭大学,659,湖南,2704846,6737,401.4911681757,2015,63.28,0,文科,17,13355,25
10530,湘潭大学,659,湖南,2450167,6690.6,366.2103548262,2014,61.99,0,文科,20,12924,21
10530,湘潭大学,659,湖南,2450167,6690.6,366.2103548262,2014,61.99,0,理科,26,40420,31
10530,湘潭大学,659,湖南,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,理科,35,30392,25
10216,燕山大学,2399,河北,2942115,7384,398.4446099675,2015,63.09,0,理科,54,43106,34
10216,燕山大学,2399,河北,2039426,7193.6,283.5056161032,2011,5.1,0,理科,5,26600,22
10216,燕山大学,2399,河北,2451576,7240.51,338.5916185462,2012,4.84,0,理科,5,25986,24
10216,燕山大学,2399,河北,2830141,7332.61,385.9663885029,2014,61.91,0,理科,10,25212,31
10216,燕山大学,2399,河北,2657501,7287.51,364.6651599792,2013,4.36,0,理科,5,27389,23
19614,电子科技大学(沙河校区),1642,四川,2102668,8050,261.2009937888,2012,10.42,0.0598187311,理科,20,30392,24
10614,电子科技大学,1642,四川,2387280,8076.2,295.5944627424,2013,10.06,0.0574209246,理科,150,14280,17
10614,电子科技大学,1642,四川,2626077,8107,323.927100037,2014,64.47,0.0637987013,理科,135,14479,18
10614,电子科技大学,1642,四川,2102668,8050,261.2009937888,2012,10.42,0.0598187311,理科,130,15960,18
10614,电子科技大学,1642,四川,2853666,8140,350.5732186732,2015,65.89,0.0569422777,理科,135,12171,19
19614,电子科技大学(沙河校区),1642,四川,2626077,8107,323.927100037,2014,64.47,0.0637987013,理科,55,22943,23
10614,电子科技大学,1642,四川,1718548,8044.92,213.6190291513,2011,10.02,0.0672064777,理科,120,15120,18
19614,电子科技大学(沙河校区),1642,四川,2387280,8076.2,295.5944627424,2013,10.06,0.0574209246,理科,30,26470,21
19614,电子科技大学(沙河校区),1642,四川,2853666,8140,350.5732186732,2015,65.89,0.0569422777,理科,55,20495,22
10107,石家庄铁道大学,1850,河北,2657501,7287.51,364.6651599792,2013,1,0,理科,5,28079,26
10107,石家庄铁道大学,1850,河北,2657501,7287.51,364.6651599792,2013,1,0,理科,5,28079,26
10107,石家庄铁道大学,1850,黑龙江,1369158,3834.04,357.1058204922,2013,1,0,理科,5,28079,26
10107,石家庄铁道大学,1850,黑龙江,1369158,3834.04,357.1058204922,2013,1,0,理科,5,28079,26
10107,石家庄铁道大学,1850,黑龙江,1258200,3834.01,328.1681581425,2012,0,0,理科,5,30392,24
10107,石家庄铁道大学,1850,黑龙江,1258200,3834.01,328.1681581425,2012,0,0,理科,5,30392,24
10107,石家庄铁道大学,1850,河北,2451576,7240.51,338.5916185462,2012,0,0,理科,5,30392,24
10107,石家庄铁道大学,1850,河北,2451576,7240.51,338.5916185462,2012,0,0,理科,5,30392,24
10107,石家庄铁道大学,1850,黑龙江,1438293,3835.02,375.0418511507,2014,60.41,0,理科,10,40420,31
10107,石家庄铁道大学,1850,黑龙江,1438293,3835.02,375.0418511507,2014,60.41,0,理科,10,40420,31
10107,石家庄铁道大学,1850,河北,2830141,7332.61,385.9663885029,2014,60.41,0,理科,10,40420,31
10107,石家庄铁道大学,1850,河北,2830141,7332.61,385.9663885029,2014,60.41,0,理科,10,40420,31
10107,石家庄铁道大学,1850,黑龙江,1503938,3833,392.3657709366,2015,61.81,0,理科,13,43106,34
10107,石家庄铁道大学,1850,黑龙江,1503938,3833,392.3657709366,2015,61.81,0,理科,13,43106,34
10107,石家庄铁道大学,1850,河北,2942115,7384,398.4446099675,2015,61.81,0,理科,13,43106,34
10107,石家庄铁道大学,1850,河北,2942115,7384,398.4446099675,2015,61.81,0,理科,13,43106,34
10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,理科,4,19245,24
10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,理科,4,19245,24
10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,理科,4,19245,24
10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,理科,4,19245,24
10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,文科,1,8824,23
10107,石家庄铁道大学,1850,黑龙江,1036860,3833.35,270.4840413737,2011,0,0,文科,1,8824,23
10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,文科,1,8824,23
10107,石家庄铁道大学,1850,河北,2039426,7193.6,283.5056161032,2011,0,0,文科,1,8824,23
10386,福州大学,1460,福建,1473712,3693,399.0555104251,2011,5.8,0.0269635628,理科,10,24811,20
10386,福州大学,1460,福建,1970178,3748,525.6611526147,2013,6.4,0.0257907543,理科,16,20157,20
10386,福州大学,1460,福建,2405576,3806,632.0483447189,2015,63.96,0,文科,4,10354,22
10386,福州大学,1460,福建,1970178,3748,525.6611526147,2013,6.4,0.0257907543,文科,6,10000,19
10386,福州大学,1460,福建,2175964,3774,576.5670376259,2014,62.93,0,文科,7,10616,19
10386,福州大学,1460,福建,2405576,3806,632.0483447189,2015,63.96,0,理科,20,42223,27
10386,福州大学,1460,福建,2175964,3774,576.5670376259,2014,62.93,0,理科,35,20219,31
10386,福州大学,1460,福建,1756018,3720,472.0478494624,2012,5.91,0.0263746224,理科,16,20679,21
10386,福州大学,1460,福建,1756018,3720,472.0478494624,2012,5.91,0.0263746224,文科,4,10919,21
10285,苏州大学,1422,江苏,5405822,7919.98,682.555006452,2013,8.82,0.0274939173,理科,33,24387,20
10285,苏州大学,1422,江苏,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,理科,24,26239,19
10285,苏州大学,1422,江苏,4142548,7869.34,526.4161924634,2011,8.57,0.0274898785,文科,6,5309,20
10285,苏州大学,1422,江苏,6508832,7960,817.6924623116,2015,65.14,0.0566302652,理科,34,20712,23
10285,苏州大学,1422,江苏,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,文科,11,4030,13
10285,苏州大学,1422,江苏,6508832,7960,817.6924623116,2015,65.14,0.0566302652,文科,12,4332,17
10285,苏州大学,1422,江苏,5405822,7919.98,682.555006452,2013,8.82,0.0274939173,文科,10,5113,13
10285,苏州大学,1422,江苏,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,理科,26,19270,23
10285,苏州大学,1422,江苏,5916175,7939.49,745.1580643089,2014,63.79,0.0498376623,理科,35,20487,23
10285,苏州大学,1422,江苏,4911027,7898.8006682342,621.7433767825,2012,8.61,0.0275830816,文科,8,7145,16
10712,西北农林科技大学,1638,陕西,1604521,3764,426.2808182784,2014,63.58,0,理科,16,40420,31
10712,西北农林科技大学,1638,陕西,1251230,3743,334.2853326209,2012,8.48,0,理科,10,30392,25
10712,西北农林科技大学,1638,陕西,1445368,3753,385.1233679723,2013,8.02,0,理科,16,29207,26
10712,西北农林科技大学,1638,陕西,1768994,3775,468.6076821192,2015,65.14,0,理科,28,43106,31
10712,西北农林科技大学,1638,陕西,1445368,3753,385.1233679723,2013,8.02,0,文科,2,10000,19
10712,西北农林科技大学,1638,陕西,1012348,3735,271.0436412316,2011,8.74,0,理科,14,23607,24
10712,西北农林科技大学,1638,陕西,1768994,3775,468.6076821192,2015,65.14,0,文科,2,11473,25
10712,西北农林科技大学,1638,陕西,1604521,3764,426.2808182784,2014,63.58,0,文科,2,12924,20
10697,西北大学,1647,陕西,1012348,3735,271.0436412316,2011,11.63,0.0449392713,文科,2,9242,23
10697,西北大学,1647,陕西,1251230,3743,334.2853326209,2012,11.59,0.0486404834,理科,4,30392,25
10697,西北大学,1647,陕西,1445368,3753,385.1233679723,2013,10.79,0.0467153285,理科,4,29207,24
10697,西北大学,1647,陕西,1251230,3743,334.2853326209,2012,11.59,0.0486404834,文科,2,10919,19
10697,西北大学,1647,陕西,1445368,3753,385.1233679723,2013,10.79,0.0467153285,文科,2,7342,16
10697,西北大学,1647,陕西,1604521,3764,426.2808182784,2014,64.59,0.0642857143,理科,3,29104,28
10697,西北大学,1647,陕西,1768994,3775,468.6076821192,2015,66.67,0.0644305772,理科,12,31945,29
10697,西北大学,1647,陕西,1604521,3764,426.2808182784,2014,64.59,0.0642857143,文科,2,6875,17
10697,西北大学,1647,陕西,1012348,3735,271.0436412316,2011,11.63,0.0449392713,理科,4,28814,24
10697,西北大学,1647,陕西,1768994,3775,468.6076821192,2015,66.67,0.0644305772,文科,8,7525,26
10699,西北工业大学,1641,陕西,1604521,3764,426.2808182784,2014,65.87,0.0420454545,理科,34,14545,27
10699,西北工业大学,1641,陕西,1251230,3743,334.2853326209,2012,15.62,0.024652568,理科,25,15664,25
10699,西北工业大学,1641,陕西,1012348,3735,271.0436412316,2011,17.08,0,理科,21,15713,17
10699,西北工业大学,1641,陕西,1251230,3743,334.2853326209,2012,15.62,0.024652568,文科,2,9566,18
10699,西北工业大学,1641,陕西,1445368,3753,385.1233679723,2013,14.41,0.0248175182,文科,4,7117,18
10699,西北工业大学,1641,陕西,1604521,3764,426.2808182784,2014,65.87,0.0420454545,文科,4,9415,16
10699,西北工业大学,1641,陕西,1768994,3775,468.6076821192,2015,67.82,0.0463338534,理科,41,30588,21
10699,西北工业大学,1641,陕西,1012348,3735,271.0436412316,2011,17.08,0,文科,4,10045,22
10699,西北工业大学,1641,陕西,1768994,3775,468.6076821192,2015,67.82,0.0463338534,文科,4,7193,20
10699,西北工业大学,1641,陕西,1445368,3753,385.1233679723,2013,14.41,0.0248175182,理科,30,29207,17
10613,西南交通大学,1588,四川,2626077,8107,323.927100037,2014,63.84,0.0438311688,文科,14,10964,17
10613,西南交通大学,1588,四川,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,文科,12,7011,19
10613,西南交通大学,1588,四川,1718548,8044.92,213.6190291513,2011,10.15,0,文科,7,8974,21
10613,西南交通大学,1588,四川,1718548,8044.92,213.6190291513,2011,10.15,0,理科,100,17479,20
10613,西南交通大学,1588,四川,2102668,8050,261.2009937888,2012,10.33,0.0277039275,理科,104,20792,19
10613,西南交通大学,1588,四川,2102668,8050,261.2009937888,2012,10.33,0.0277039275,文科,6,8771,18
10613,西南交通大学,1588,四川,2387280,8076.2,295.5944627424,2013,9.61,0.0277372263,理科,112,17702,21
10613,西南交通大学,1588,四川,2853666,8140,350.5732186732,2015,64.73,0,理科,121,18009,23
10613,西南交通大学,1588,四川,2626077,8107,323.927100037,2014,63.84,0.0438311688,理科,110,21190,21
10613,西南交通大学,1588,四川,2853666,8140,350.5732186732,2015,64.73,0,文科,17,7711,21
10635,西南大学,1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,文科,12,7579,20
10635,西南大学,1581,重庆,1140960,2945,387.4227504244,2013,10.32,0.0515815085,理科,45,24017,24
10635,西南大学,1581,重庆,1426540,2991,476.9441658308,2015,65.15,0.0742589704,理科,30,29164,27
10635,西南大学,1581,重庆,1001137,2919,342.9725933539,2012,10.52,0.0525679758,理科,42,28930,23
10635,西南大学,1581,重庆,1001137,2919,342.9725933539,2012,10.52,0.0525679758,文科,6,8230,19
10635,西南大学,1581,重庆,1140960,2945,387.4227504244,2013,10.32,0.0515815085,文科,13,7397,18
10635,西南大学,1581,重庆,1265669,2970,426.1511784512,2014,64.13,0.076461039,理科,39,28065,27
10635,西南大学,1581,重庆,1265669,2970,426.1511784512,2014,64.13,0.076461039,文科,12,8830,17
10635,西南大学,1581,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,文科,7,8751,21
10635,西南大学,1581,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,理科,36,29392,24
60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,理科,4,30108,24
60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,理科,4,30108,24
60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,理科,4,30108,24
60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,理科,4,30108,24
60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,文科,6,6549,18
60652,西南政法大学(中外合作办学专业),1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,文科,6,6549,18
60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,文科,6,6549,18
60652,西南政法大学(中外合作办学专业),1298,四川,2853666,8140,350.5732186732,2015,62.9,0.0386895476,文科,6,6549,18
10652,西南政法大学,1298,重庆,1140960,2945,387.4227504244,2013,3.36,0.0401459854,理科,63,18152,21
10652,西南政法大学,1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,理科,63,22561,24
10652,西南政法大学,1298,重庆,1265669,2970,426.1511784512,2014,61.44,0.0402597403,文科,68,4279,15
10652,西南政法大学,1298,重庆,1140960,2945,387.4227504244,2013,3.36,0.0401459854,文科,69,4657,14
10652,西南政法大学,1298,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,文科,67,4122,18
10652,西南政法大学,1298,重庆,1001137,2919,342.9725933539,2012,3.71,0.0401812689,文科,70,5779,16
10652,西南政法大学,1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,文科,42,5628,15
10652,西南政法大学,1298,重庆,1426540,2991,476.9441658308,2015,62.9,0.0386895476,理科,38,22600,23
10652,西南政法大学,1298,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,理科,68,23308,20
10652,西南政法大学,1298,重庆,1001137,2919,342.9725933539,2012,3.71,0.0401812689,理科,61,21429,19
10651,西南财经大学,1584,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,理科,63,12994,16
10651,西南财经大学,1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,理科,48,10826,18
10651,西南财经大学,1584,四川,2853666,8140,350.5732186732,2015,63.39,0.0541341654,文科,26,3159,16
10651,西南财经大学,1584,四川,2626077,8107,323.927100037,2014,61.81,0.0534090909,文科,32,3903,12
10651,西南财经大学,1584,四川,2102668,8050,261.2009937888,2012,4.45,0.0380664653,理科,36,18147,17
10651,西南财经大学,1584,四川,1718548,8044.92,213.6190291513,2011,4.34,0.0518218623,理科,36,7402,19
10651,西南财经大学,1584,四川,2626077,8107,323.927100037,2014,61.81,0.0534090909,理科,49,13048,17
10651,西南财经大学,1584,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,文科,27,2639,13
10651,西南财经大学,1584,四川,2102668,8050,261.2009937888,2012,4.45,0.0380664653,文科,24,3556,13
10651,西南财经大学,1584,四川,1718548,8044.92,213.6190291513,2011,4.34,0.0518218623,文科,24,4433,15
10698,西安交通大学,1637,陕西,1768994,3775,468.6076821192,2015,72.13,0.1092043682,文科,3,2843,16
10698,西安交通大学,1637,陕西,1445368,3753,385.1233679723,2013,25.59,0.0664233577,理科,38,3934,11
10698,西安交通大学,1637,陕西,1445368,3753,385.1233679723,2013,25.59,0.0664233577,文科,2,2488,13
10698,西安交通大学,1637,陕西,1251230,3743,334.2853326209,2012,26.43,0.0667673716,理科,31,4670,10
10698,西安交通大学,1637,陕西,1768994,3775,468.6076821192,2015,72.13,0.1092043682,理科,44,19386,16
10698,西安交通大学,1637,陕西,1604521,3764,426.2808182784,2014,70.55,0.1086038961,文科,2,3996,11
10698,西安交通大学,1637,陕西,1604521,3764,426.2808182784,2014,70.55,0.1086038961,理科,40,6376,22
10698,西安交通大学,1637,陕西,1251230,3743,334.2853326209,2012,26.43,0.0667673716,文科,2,6184,12
10698,西安交通大学,1637,陕西,1012348,3735,271.0436412316,2011,26.73,0.0898785425,理科,30,4333,11
10724,西安外国语大学,1638,陕西,1012348,3735,271.0436412316,2011,0,0,文科,19,7240,20
10724,西安外国语大学,1638,陕西,1768994,3775,468.6076821192,2015,0,0,理科,13,32252,29
10724,西安外国语大学,1638,陕西,1251230,3743,334.2853326209,2012,0,0,文科,18,7548,19
10724,西安外国语大学,1638,陕西,1445368,3753,385.1233679723,2013,0,0,文科,19,7512,18
10724,西安外国语大学,1638,陕西,1251230,3743,334.2853326209,2012,0,0,理科,7,18751,24
10724,西安外国语大学,1638,陕西,1768994,3775,468.6076821192,2015,0,0,文科,12,9022,21
10724,西安外国语大学,1638,陕西,1604521,3764,426.2808182784,2014,60.1,0,文科,13,9510,18
10724,西安外国语大学,1638,陕西,1012348,3735,271.0436412316,2011,0,0,理科,6,28511,19
10724,西安外国语大学,1638,陕西,1445368,3753,385.1233679723,2013,0,0,理科,6,28070,23
10724,西安外国语大学,1638,陕西,1604521,3764,426.2808182784,2014,60.1,0,理科,12,26479,28
10703,西安建筑科技大学,1636,陕西,1768994,3775,468.6076821192,2015,62.64,0,理科,19,26273,30
10703,西安建筑科技大学,1636,陕西,1251230,3743,334.2853326209,2012,2.76,0,理科,3,24029,16
10703,西安建筑科技大学,1636,陕西,1445368,3753,385.1233679723,2013,2.65,0,理科,5,12065,18
10703,西安建筑科技大学,1636,陕西,1012348,3735,271.0436412316,2011,2.74,0,理科,4,7387,22
10703,西安建筑科技大学,1636,陕西,1604521,3764,426.2808182784,2014,61.14,0,理科,11,16639,26
10700,西安理工大学,1633,陕西,1604521,3764,426.2808182784,2014,61.05,0,理科,36,40420,31
10700,西安理工大学,1633,陕西,1768994,3775,468.6076821192,2015,62.54,0,理科,36,43106,34
10700,西安理工大学,1633,陕西,1445368,3753,385.1233679723,2013,2.84,0,理科,45,29207,26
10700,西安理工大学,1633,陕西,1251230,3743,334.2853326209,2012,3.26,0,理科,42,30392,25
10701,西安电子科技大学,1639,陕西,1768994,3775,468.6076821192,2015,64.5,0,理科,112,20134,23
10701,西安电子科技大学,1639,陕西,1445368,3753,385.1233679723,2013,8.68,0,理科,110,16772,23
10701,西安电子科技大学,1639,陕西,1604521,3764,426.2808182784,2014,63.62,0,理科,110,26199,23
10701,西安电子科技大学,1639,陕西,1012348,3735,271.0436412316,2011,8.31,0,理科,91,21794,19
10701,西安电子科技大学,1639,陕西,1251230,3743,334.2853326209,2012,7.81,0,理科,92,18529,19
10657,贵州大学,1460,贵州,800679,3502.22,228.6204179064,2014,61.95,0,文科,6,12924,21
10657,贵州大学,1460,贵州,685220,3484.07,196.6722827038,2013,4.5,0,理科,14,29207,26
10657,贵州大学,1460,贵州,460216,3479,132.2839896522,2011,5,0,文科,2,10273,23
10657,贵州大学,1460,贵州,570184,3469,164.3655232055,2012,4.92,0,文科,6,10919,21
10657,贵州大学,1460,贵州,925101,3508,263.7118015964,2015,63.34,0,文科,6,14000,26
10657,贵州大学,1460,贵州,800679,3502.22,228.6204179064,2014,61.95,0,理科,8,40420,31
10657,贵州大学,1460,贵州,570184,3469,164.3655232055,2012,4.92,0,理科,12,30392,25
10657,贵州大学,1460,贵州,685220,3484.07,196.6722827038,2013,4.5,0,文科,6,10000,19
10657,贵州大学,1460,贵州,925101,3508,263.7118015964,2015,63.34,0,理科,6,43066,32
10657,贵州大学,1460,贵州,460216,3479,132.2839896522,2011,5,0,理科,16,26886,24
10140,辽宁大学,2749,辽宁,2222670,4383,507.1115674196,2012,4.75,0,文科,45,10919,21
10140,辽宁大学,2749,辽宁,1845727,4375,421.8804571429,2011,4.79,0.0329149798,理科,16,29363,24
10140,辽宁大学,2749,辽宁,2484643,4389,566.1068580542,2013,4.44,0,文科,50,10000,19
10140,辽宁大学,2749,辽宁,2707765,4390,616.8029612756,2014,61.89,0,文科,50,12924,21
10140,辽宁大学,2749,辽宁,2707765,4390,616.8029612756,2014,61.89,0,理科,18,40420,31
10140,辽宁大学,2749,辽宁,2862658,4391,651.9375996356,2015,63.61,0,理科,14,43106,34
10140,辽宁大学,2749,辽宁,2484643,4389,566.1068580542,2013,4.44,0,理科,18,27283,26
10140,辽宁大学,2749,辽宁,2862658,4391,651.9375996356,2015,63.61,0,文科,30,13707,25
10140,辽宁大学,2749,辽宁,2222670,4383,507.1115674196,2012,4.75,0,理科,18,28899,24
10140,辽宁大学,2749,辽宁,1845727,4375,421.8804571429,2011,4.79,0.0329149798,文科,43,10814,23
10147,辽宁工程技术大学,2760,辽宁,2707765,4390,616.8029612756,2014,60.75,0,理科,22,40420,31
10147,辽宁工程技术大学,2760,辽宁,2484643,4389,566.1068580542,2013,1.59,0,理科,23,29207,26
10147,辽宁工程技术大学,2760,辽宁,2222670,4383,507.1115674196,2012,1.75,0,理科,28,30392,25
10147,辽宁工程技术大学,2760,辽宁,1845727,4375,421.8804571429,2011,1.54,0,理科,31,27850,24
10147,辽宁工程技术大学,2760,辽宁,2862658,4391,651.9375996356,2015,62.12,0,理科,18,43106,34
10459,郑州大学,1462,河南,2309236,9405.47,245.5205322009,2011,8.94,0.0672064777,理科,36,29339,24
10459,郑州大学,1462,河南,2959931,9406.2,314.6787225447,2013,8.47,0.0688564477,文科,20,10000,19
10459,郑州大学,1462,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,文科,26,9798,21
10459,郑州大学,1462,河南,3493938,9436,370.2774480712,2015,64.55,0.0628705148,理科,46,32694,30
10459,郑州大学,1462,河南,2959931,9406.2,314.6787225447,2013,8.47,0.0688564477,理科,60,29207,25
10459,郑州大学,1462,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,理科,54,30392,25
10459,郑州大学,1462,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,文科,16,10885,19
10459,郑州大学,1462,河南,3493938,9436,370.2774480712,2015,64.55,0.0628705148,文科,14,10187,22
10459,郑州大学,1462,河南,2309236,9405.47,245.5205322009,2011,8.94,0.0672064777,文科,10,10786,22
10459,郑州大学,1462,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,理科,69,32048,28
10611,重庆大学,1298,重庆,1265669,2970,426.1511784512,2014,65.88,0.0943181818,理科,106,16541,19
10611,重庆大学,1298,重庆,1001137,2919,342.9725933539,2012,14.47,0.0719033233,理科,89,16086,18
10611,重庆大学,1298,重庆,1265669,2970,426.1511784512,2014,65.88,0.0943181818,文科,10,5421,14
10611,重庆大学,1298,重庆,1140960,2945,387.4227504244,2013,13.76,0.0712895377,文科,11,4946,15
10611,重庆大学,1298,重庆,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,理科,86,17825,18
10611,重庆大学,1298,重庆,1140960,2945,387.4227504244,2013,13.76,0.0712895377,理科,109,15786,18
10611,重庆大学,1298,重庆,1426540,2991,476.9441658308,2015,67.26,0.0898595944,理科,104,14402,21
10611,重庆大学,1298,重庆,1426540,2991,476.9441658308,2015,67.26,0.0898595944,文科,12,4915,17
10611,重庆大学,1298,重庆,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,文科,10,6292,18
10611,重庆大学,1298,重庆,1001137,2919,342.9725933539,2012,14.47,0.0719033233,文科,11,5235,16
10710,长安大学,1641,陕西,1012348,3735,271.0436412316,2011,8.57,0,理科,50,28490,24
10710,长安大学,1641,陕西,1445368,3753,385.1233679723,2013,9.91,0,理科,50,24898,24
10710,长安大学,1641,陕西,1768994,3775,468.6076821192,2015,65.84,0,理科,90,42583,31
10710,长安大学,1641,陕西,1604521,3764,426.2808182784,2014,64.17,0,理科,70,29200,31
10710,长安大学,1641,陕西,1251230,3743,334.2853326209,2012,9.48,0,理科,50,30392,23
10718,陕西师范大学,1637,陕西,1012348,3735,271.0436412316,2011,5.8,0,文科,22,10270,23
10718,陕西师范大学,1637,陕西,1012348,3735,271.0436412316,2011,5.8,0,理科,43,28571,24
10718,陕西师范大学,1637,陕西,1251230,3743,334.2853326209,2012,5.97,0,理科,39,30392,25
10718,陕西师范大学,1637,陕西,1604521,3764,426.2808182784,2014,62.62,0.0423701299,文科,25,10921,20
10718,陕西师范大学,1637,陕西,1604521,3764,426.2808182784,2014,62.62,0.0423701299,理科,72,40420,31
10718,陕西师范大学,1637,陕西,1445368,3753,385.1233679723,2013,6.19,0,文科,25,10000,19
10718,陕西师范大学,1637,陕西,1768994,3775,468.6076821192,2015,64.06,0.0394695788,理科,81,43106,33
10718,陕西师范大学,1637,陕西,1445368,3753,385.1233679723,2013,6.19,0,理科,68,29207,26
10718,陕西师范大学,1637,陕西,1251230,3743,334.2853326209,2012,5.97,0,文科,20,10919,21
10718,陕西师范大学,1637,陕西,1768994,3775,468.6076821192,2015,64.06,0.0394695788,文科,41,11078,24
10708,陕西科技大学,1645,陕西,1251230,3743,334.2853326209,2012,1.16,0,理科,5,30392,25
10708,陕西科技大学,1645,陕西,1604521,3764,426.2808182784,2014,60.47,0,理科,10,40420,31
10708,陕西科技大学,1645,陕西,1012348,3735,271.0436412316,2011,1.05,0,理科,5,25220,24
10708,陕西科技大学,1645,陕西,1768994,3775,468.6076821192,2015,61.84,0,理科,15,43106,34
10708,陕西科技大学,1645,陕西,1445368,3753,385.1233679723,2013,1.1,0,理科,6,29207,26
