Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label
26,10570,广州医科大学,2.4,广东,6779224,10724,632.1544199925,2015,61.91,0,文科,137,26
30,10570,广州医科大学,2.4,广东,6216397,10644,584.0282788425,2014,60.21,0,理科,1129,30
23,10570,广州医科大学,2.4,广东,5321028,10505,506.5233698239,2012,1.26,0,理科,208,23
24,10570,广州医科大学,2.4,广东,4601306,10440.94,440.6984428605,2011,1.36,0,理科,310,24
30,10570,广州医科大学,2.4,广东,6216397,10644,584.0282788425,2014,60.6,0,理科,1129,30
24,10570,广州医科大学,2.4,广东,5706792,10594,538.6815178403,2013,1.41,0,理科,441,24
25,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,文科,2147,25
26,11078,广州大学,21.2,广东,5706792,10594,538.6815178403,2013,1.68,0.0608272506,理科,767,26
21,11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,文科,459,21
33,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,理科,3228,33
30,11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,理科,1183,30
31,10598,广西医科大学,561,广西,1567297,4754,329.6796381994,2015,61.87,0,理科,15,31
29,10598,广西医科大学,561,广西,1437800,4719,304.6831955923,2014,60.62,0,理科,10,29
24,10598,广西医科大学,561,广西,956985,4610,207.5889370933,2011,1.14,0,理科,15,24
24,10598,广西医科大学,561,广西,1172087,4645,252.3330462863,2012,1.06,0,理科,13,24
23,10598,广西医科大学,561,广西,1303510,4682,278.4087996583,2013,1.41,0,理科,10,23
25,10598,广西医科大学,561,广西,775916,4856,159.7850082372,2010,0.96,0,理科,12,25
25,10593,广西大学,593,广西,775916,4856,159.7850082372,2010,5.27,0.0269135802,理科,15,25
19,10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,文科,6,19
25,10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,理科,6,25
21,10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,文科,6,21
25,10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,文科,6,25
21,10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,文科,5,21
24,10593,广西大学,593,广西,956985,4610,207.5889370933,2011,4.7,0.0265991903,理科,5,24
29,10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,理科,9,29
23,10593,广西大学,593,广西,956985,4610,207.5889370933,2011,4.7,0.0265991903,文科,4,23
26,10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,理科,7,26
32,10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,理科,14,32
25,10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,理科,6,25
31,10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,理科,6,31
25,10184,延边大学,3057,吉林,727875,2739.55,265.6914456754,2010,3.17,0,理科,6,25
34,10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,理科,8,34
19,10184,延边大学,3057,吉林,1193924,2750.4,434.0910413031,2013,3.16,0,文科,4,19
21,10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,文科,4,21
23,10184,延边大学,3057,吉林,866758,2746.6,315.5748925945,2011,2.94,0,文科,4,23
26,10184,延边大学,3057,吉林,1193924,2750.4,434.0910413031,2013,3.16,0,理科,6,26
26,10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,文科,2,26
19,10184,延边大学,3057,吉林,727875,2739.55,265.6914456754,2010,3.17,0,文科,4,19
24,10184,延边大学,3057,吉林,866758,2746.6,315.5748925945,2011,2.94,0,理科,6,24
21,10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,文科,4,21
26,10616,成都理工大学,1588,四川,2853666,8140,350.5732186732,2015,62.37,0,文科,36,26
34,10616,成都理工大学,1588,四川,2853666,8140,350.5732186732,2015,62.37,0,理科,64,34
31,10760,新疆医科大学,4167,新疆,926410,2298,403.137510879,2015,61.83,0,理科,1,31
25,10755,新疆大学,4866,新疆,661005,2208.71,299.2719732332,2012,5.48,0,理科,4,25
21,10755,新疆大学,4866,新疆,661005,2208.71,299.2719732332,2012,5.48,0,文科,2,21
31,10755,新疆大学,4866,新疆,836024,2264.3,369.2196263746,2014,62.29,0,理科,2,31
26,10755,新疆大学,4866,新疆,750531,2232.78,336.1419396447,2013,5.38,0,理科,4,26
26,10755,新疆大学,4866,新疆,926410,2298,403.137510879,2015,63.47,0,文科,2,26
16,10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,理科,1412,16
11,10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,文科,596,11
13,10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,文科,547,13
11,10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,文科,606,11
14,10559,暨南大学,10.2,广东,4601306,10440.94,440.6984428605,2011,7.36,0.0680161943,文科,601,14
18,10559,暨南大学,10.2,广东,3948256,10130.1854628636,389.7516007455,2010,7.1,0.0650205761,理科,1253,18
14,10559,暨南大学,10.2,广东,3948256,10130.1854628636,389.7516007455,2010,7.1,0.0650205761,文科,649,14
15,10559,暨南大学,10.2,广东,4601306,10440.94,440.6984428605,2011,7.36,0.0680161943,理科,1354,15
15,10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,理科,1418,15
18,10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,文科,697,18
18,10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,理科,1439,18
20,10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,理科,1419,20
12,10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,理科,202,12
13,10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,理科,174,13
14,10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,理科,208,14
8,10486,武汉大学,984,湖北,1296110,5720,226.5926573427,2010,40.14,0.1794238683,文科,30,8
14,10486,武汉大学,984,湖北,2736704,5816,470.5474552957,2015,80.72,0.3010920437,理科,198,14
14,10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,理科,169,14
10,10486,武汉大学,984,湖北,2736704,5816,470.5474552957,2015,80.72,0.3010920437,文科,45,10
12,10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,文科,38,12
8,10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,文科,46,8
12,10486,武汉大学,984,湖北,1296110,5720,226.5926573427,2010,40.14,0.1794238683,理科,145,12
8,10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,文科,41,8
11,10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,文科,38,11
31,10490,武汉工程大学,985,湖北,2466849,5799,425.3921365753,2014,60.36,0,理科,30,31
34,10490,武汉工程大学,985,湖北,2736704,5816,470.5474552957,2015,61.79,0,理科,34,34
21,10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,理科,217,21
19,10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,理科,237,19
23,10497,武汉理工大学,981,湖北,2736704,5816,470.5474552957,2015,65.15,0.0439937598,理科,209,23
21,10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,文科,16,21
17,10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,文科,20,17
18,10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,文科,21,18
18,10497,武汉理工大学,981,湖北,1296110,5720,226.5926573427,2010,8.75,0.0347325103,文科,16,18
20,10497,武汉理工大学,981,湖北,2736704,5816,470.5474552957,2015,65.15,0.0439937598,文科,18,20
19,10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,理科,204,19
19,10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,理科,200,19
20,10497,武汉理工大学,981,湖北,1296110,5720,226.5926573427,2010,8.75,0.0347325103,理科,184,20
20,10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,文科,16,20
19,10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,文科,305,19
19,10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,文科,297,19
23,80001,汕头大学（汕头大学医）,427,广东,5321028,10505,506.5233698239,2012,1.66,0,理科,242,23
23,10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,文科,327,23
21,80001,汕头大学(汕头大学医),427,广东,6216397,10644,584.0282788425,2014,60.99,0,理科,242,21
25,10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,理科,664,25
24,10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,理科,675,24
27,10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,理科,657,27
22,10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,文科,300,22
27,10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,理科,652,27
25,10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,理科,662,25
21,10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,文科,303,21
25,10560,汕头大学,427,广东,3948256,10130.1854628636,389.7516007455,2010,1.81,0,理科,640,25
19,80001,汕头大学（汕头大学医学）,427,广东,5706792,10594,538.6815178403,2013,2.57,0,理科,242,19
19,10560,汕头大学,427,广东,3948256,10130.1854628636,389.7516007455,2010,1.81,0,文科,354,19
25,80001,汕头大学（汕头大学医）,427,广东,3948256,10130.1854628636,389.7516007455,2010,1.81,0,理科,246,25
28,80001,汕头大学(汕头大学医),427,广东,6779224,10724,632.1544199925,2015,62.05,0,理科,240,28
22,80001,汕头大学（汕头大学医）,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,理科,246,22
18,10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,文科,5,18
23,10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,理科,46,23
24,10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,理科,25,24
18,10295,江南大学,1483,江苏,3445730,7810.269,441.1794267265,2010,5.45,0,文科,21,18
16,10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,文科,5,16
28,10295,江南大学,1483,江苏,6508832,7960,817.6924623116,2015,63.78,0,理科,53,28
21,10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,文科,23,21
25,10295,江南大学,1483,江苏,3445730,7810.269,441.1794267265,2010,5.45,0,理科,27,25
19,10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,文科,8,19
28,10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,理科,47,28
25,10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,理科,41,25
24,10299,江苏大学,1516,江苏,3445730,7810.269,441.1794267265,2010,3.29,0,理科,40,24
31,10299,江苏大学,1516,江苏,5916175,7939.49,745.1580643089,2014,61.81,0,理科,42,31
24,10299,江苏大学,1516,江苏,4142548,7869.34,526.4161924634,2011,3.55,0,理科,40,24
26,10299,江苏大学,1516,江苏,5405822,7919.98,682.555006452,2013,3.82,0,理科,40,26
25,10299,江苏大学,1516,江苏,4911027,7898.8006682342,621.7433767825,2012,3.4,0,理科,40,25
33,10299,江苏大学,1516,江苏,6508832,7960,817.6924623116,2015,62.96,0,理科,42,33
34,10407,江西理工大学,426,江西,1570859,4542,345.8518273888,2015,61.78,0,理科,100,34
28,10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,理科,90,28
19,10421,江西财经大学,792,江西,1433850,4522.15,317.0726313811,2014,60.79,0,文科,47,19
22,10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,文科,56,22
28,10421,江西财经大学,792,江西,1433850,4522.15,317.0726313811,2014,60.79,0,理科,93,28
26,10163,沈阳药科大学,2755,辽宁,2484643,4389,566.1068580542,2013,1.81,0,理科,12,26
25,10163,沈阳药科大学,2755,辽宁,2222670,4383,507.1115674196,2012,1.47,0,理科,9,25
24,10163,沈阳药科大学,2755,辽宁,1845727,4375,421.8804571429,2011,1.59,0,理科,10,24
31,10163,沈阳药科大学,2755,辽宁,2707765,4390,616.8029612756,2014,60.76,0,理科,12,31
23,10163,沈阳药科大学,2755,辽宁,1521250,4341,350.4376871689,2010,1.67,0,理科,10,23
32,10163,沈阳药科大学,2755,辽宁,2862658,4391,651.9375996356,2015,61.94,0,理科,6,32
30,10080,河北工业大学,2106,河北,2942115,7384,398.4446099675,2015,62.98,0,理科,20,30
25,10080,河北工业大学,2106,河北,2451576,7240.51,338.5916185462,2012,3.34,0,理科,20,25
22,10080,河北工业大学,2106,河北,2039426,7193.6,283.5056161032,2011,3.05,0,理科,10,22
23,10080,河北工业大学,2106,河北,1723548,7034.4,245.0170590242,2010,3.21,0,理科,10,23
30,10080,河北工业大学,2106,河北,2830141,7332.61,385.9663885029,2014,61.31,0,理科,20,30
26,10080,河北工业大学,2106,河北,2657501,7287.51,364.6651599792,2013,2.96,0,理科,20,26
26,10475,河南大学,1462,河南,3493938,9436,370.2774480712,2015,63.44,0,文科,56,26
34,10475,河南大学,1462,河南,3493938,9436,370.2774480712,2015,63.44,0,理科,94,34
23,10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,文科,12,23
22,10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,理科,102,22
26,10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,理科,106,26
27,10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,理科,98,27
18,10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,文科,10,18
22,10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,理科,88,22
22,10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,理科,81,22
24,10294,河海大学,1381,江苏,3445730,7810.269,441.1794267265,2010,8.16,0,理科,77,24
20,10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,文科,13,20
18,10294,河海大学,1381,江苏,3445730,7810.269,441.1794267265,2010,8.16,0,文科,11,18
18,10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,文科,8,18
20,10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,文科,14,20
34,10427,济南大学,1803,山东,5942659,9789,607.0751864338,2015,61.92,0,理科,100,34
4,10335,浙江大学,1299,浙江,2299035,5275.5,435.7947114018,2010,53.16,0.2407407407,文科,12,4
5,10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,文科,17,5
2,10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,理科,80,2
4,10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,理科,106,4
16,19335,浙江大学医学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,理科,20,16
5,10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,文科,32,5
3,10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,理科,74,3
5,10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,文科,16,5
3,10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,理科,88,3
5,10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,文科,21,5
3,10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,文科,16,3
4,10335,浙江大学,1299,浙江,2299035,5275.5,435.7947114018,2010,53.16,0.2407407407,理科,73,4
5,10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,理科,86,5
21,10338,浙江理工大学,1281,浙江,3756849,5498,683.3119316115,2014,60.86,0,文科,20,21
31,10338,浙江理工大学,1281,浙江,3756849,5498,683.3119316115,2014,60.86,0,理科,130,31
33,10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,理科,130,33
26,10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,文科,35,26
19,10589,海南大学,591,海南,165421,864.07,191.4439802331,2010,4.76,0.0357613169,文科,49,19
26,10589,海南大学,591,海南,350072,903,387.6766334441,2015,63.44,0.0407176287,文科,29,26
25,10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,理科,140,25
23,10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,文科,53,23
33,10589,海南大学,591,海南,350072,903,387.6766334441,2015,63.44,0.0407176287,理科,71,33
19,10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,文科,43,19
24,10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,理科,162,24
21,10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,文科,52,21
24,10589,海南大学,591,海南,165421,864.07,191.4439802331,2010,4.76,0.0357613169,理科,116,24
21,10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,文科,34,21
31,10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,理科,96,31
26,10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,理科,119,26
22,10590,深圳大学,102,广东,5706792,10594,538.6815178403,2013,3.35,0.0700729927,理科,620,22
24,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,理科,2017,24
23,10590,深圳大学,102,广东,6216397,10644,584.0282788425,2014,61.46,0.0753246753,理科,1211,23
16,10590,深圳大学,102,广东,6216397,10644,584.0282788425,2014,61.46,0.0753246753,文科,289,16
19,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,文科,422,19
0,10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,理科,27,0
0,10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,文科,4,0
0,10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,理科,63,0
0,10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,理科,49,0
0,10003,清华大学,2127,北京,1215300,1860,653.3870967742,2010,95.06,0.8271604938,文科,2,0
0,10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,文科,4,0
1,10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,理科,60,1
0,10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,文科,4,0
0,10003,清华大学,2127,北京,1215300,1860,653.3870967742,2010,95.06,0.8271604938,理科,34,0
1,10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,文科,2,1
0,10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,理科,64,0
0,10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,文科,4,0
25,10343,温州医学院,1217,浙江,2299035,5275.5,435.7947114018,2010,0,0,理科,25,25
25,10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,25
24,10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,24
25,10343,温州医学院,1217,浙江,3231885,5463,591.5952773202,2012,0,0,理科,15,25
25,10343,温州医学院,1217,浙江,2299035,5275.5,435.7947114018,2010,0,0,理科,25,25
24,10343,温州医学院,1217,浙江,2772231,5446.51,508.9921803136,2011,0,0,理科,15,24
26,10343,温州医科大学,1215,浙江,3466533,5477,632.9255066642,2013,1.76,0,理科,15,26
26,10343,温州医科大学,1215,浙江,3466533,5477,632.9255066642,2013,1.76,0,理科,15,26
27,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,27
32,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,32
32,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,32
27,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,27
26,10541,湖南中医药大学,657,湖南,2215423,6638.93,333.7018164072,2013,0.89,0,理科,10,26
28,10541,湖南中医药大学,657,湖南,2704846,6737,401.4911681757,2015,61.8,0,理科,3,28
23,10541,湖南中医药大学,657,湖南,1603796,6570.1,244.10526476,2011,0.91,0,理科,10,23
28,10541,湖南中医药大学,657,湖南,2450167,6690.6,366.2103548262,2014,60.41,0,理科,6,28
25,10541,湖南中医药大学,657,湖南,1305969,6406,203.8665313768,2010,0.94,0,理科,7,25
25,10541,湖南中医药大学,657,湖南,1966956,6595.6,298.2224513312,2012,1,0,理科,10,25
26,10537,湖南农业大学,656,湖南,2704846,6737,401.4911681757,2015,62.61,0,文科,13,26
31,10537,湖南农业大学,656,湖南,2450167,6690.6,366.2103548262,2014,61.1,0,理科,101,31
34,10537,湖南农业大学,656,湖南,2704846,6737,401.4911681757,2015,62.61,0,理科,130,34
15,10532,湖南大学,272,湖南,1305969,6406,203.8665313768,2010,13.84,0.0576131687,文科,23,15
16,10532,湖南大学,272,湖南,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,理科,176,16
13,10532,湖南大学,272,湖南,2215423,6638.93,333.7018164072,2013,14.31,0.0549878345,文科,25,13
17,10532,湖南大学,272,湖南,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,文科,24,17
16,10532,湖南大学,272,湖南,2704846,6737,401.4911681757,2015,67.92,0.068174727,文科,26,16
13,10532,湖南大学,272,湖南,2450167,6690.6,366.2103548262,2014,66.41,0.0685064935,文科,29,13
21,10532,湖南大学,272,湖南,2704846,6737,401.4911681757,2015,67.92,0.068174727,理科,215,21
17,10532,湖南大学,272,湖南,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,理科,185,17
18,10532,湖南大学,272,湖南,1603796,6570.1,244.10526476,2011,14.05,0.0663967611,理科,170,18
19,10532,湖南大学,272,湖南,1305969,6406,203.8665313768,2010,13.84,0.0576131687,理科,148,19
18,10532,湖南大学,272,湖南,2450167,6690.6,366.2103548262,2014,66.41,0.0685064935,理科,186,18
14,10532,湖南大学,272,湖南,1966956,6595.6,298.2224513312,2012,13.92,0.0564954683,文科,23,14
29,10542,湖南师范大学,665,湖南,2704846,6737,401.4911681757,2015,64.75,0.0471138846,理科,39,29
19,10542,湖南师范大学,665,湖南,2450167,6690.6,366.2103548262,2014,63.21,0.0600649351,文科,31,19
23,10542,湖南师范大学,665,湖南,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,理科,24,23
22,10542,湖南师范大学,665,湖南,2704846,6737,401.4911681757,2015,64.75,0.0471138846,文科,33,22
24,10542,湖南师范大学,665,湖南,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,理科,28,24
23,10542,湖南师范大学,665,湖南,1603796,6570.1,244.10526476,2011,8.25,0.0302834008,文科,24,23
23,10542,湖南师范大学,665,湖南,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,理科,24,23
20,10542,湖南师范大学,665,湖南,1966956,6595.6,298.2224513312,2012,8.22,0.0335347432,文科,24,20
18,10542,湖南师范大学,665,湖南,1305969,6406,203.8665313768,2010,8.28,0.0309053498,文科,22,18
25,10542,湖南师范大学,665,湖南,1305969,6406,203.8665313768,2010,8.28,0.0309053498,理科,26,25
28,10542,湖南师范大学,665,湖南,2450167,6690.6,366.2103548262,2014,63.21,0.0600649351,理科,32,28
18,10542,湖南师范大学,665,湖南,2215423,6638.93,333.7018164072,2013,7.79,0.0326034063,文科,26,18
26,10534,湖南科技大学,628,湖南,2704846,6737,401.4911681757,2015,61.96,0,文科,28,26
34,10534,湖南科技大学,628,湖南,2704846,6737,401.4911681757,2015,61.96,0,理科,72,34
21,10530,湘潭大学,659,湖南,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,文科,25,21
24,10530,湘潭大学,659,湖南,1603796,6570.1,244.10526476,2011,4.58,0,理科,43,24
26,10530,湘潭大学,659,湖南,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,理科,33,26
32,10530,湘潭大学,659,湖南,2704846,6737,401.4911681757,2015,63.28,0,理科,20,32
23,10530,湘潭大学,659,湖南,1603796,6570.1,244.10526476,2011,4.58,0,文科,27,23
19,10530,湘潭大学,659,湖南,1305969,6406,203.8665313768,2010,4.67,0,文科,27,19
25,10530,湘潭大学,659,湖南,1305969,6406,203.8665313768,2010,4.67,0,理科,33,25
19,10530,湘潭大学,659,湖南,2215423,6638.93,333.7018164072,2013,3.84,0.0229927007,文科,25,19
25,10530,湘潭大学,659,湖南,2704846,6737,401.4911681757,2015,63.28,0,文科,17,25
21,10530,湘潭大学,659,湖南,2450167,6690.6,366.2103548262,2014,61.99,0,文科,20,21
31,10530,湘潭大学,659,湖南,2450167,6690.6,366.2103548262,2014,61.99,0,理科,26,31
25,10530,湘潭大学,659,湖南,1966956,6595.6,298.2224513312,2012,4.36,0.0240785498,理科,35,25
34,10216,燕山大学,2399,河北,2942115,7384,398.4446099675,2015,63.09,0,理科,54,34
24,10216,燕山大学,2399,河北,1723548,7034.4,245.0170590242,2010,5.29,0,理科,5,24
26,10216,燕山大学,2399,河北,2942115,7384,398.4446099675,2015,63.09,0,文科,6,26
22,10216,燕山大学,2399,河北,2039426,7193.6,283.5056161032,2011,5.1,0,理科,5,22
24,10216,燕山大学,2399,河北,2451576,7240.51,338.5916185462,2012,4.84,0,理科,5,24
31,10216,燕山大学,2399,河北,2830141,7332.61,385.9663885029,2014,61.91,0,理科,10,31
23,10216,燕山大学,2399,河北,2657501,7287.51,364.6651599792,2013,4.36,0,理科,5,23
24,19614,电子科技大学(沙河校区),1642,四川,1718548,8044.92,213.6190291513,2011,10.02,0.0672064777,理科,20,24
24,19614,电子科技大学(沙河校区),1642,四川,2102668,8050,261.2009937888,2012,10.42,0.0598187311,理科,20,24
17,10614,电子科技大学,1642,四川,2387280,8076.2,295.5944627424,2013,10.06,0.0574209246,理科,150,17
18,10614,电子科技大学,1642,四川,2626077,8107,323.927100037,2014,64.47,0.0637987013,理科,135,18
18,10614,电子科技大学,1642,四川,2102668,8050,261.2009937888,2012,10.42,0.0598187311,理科,130,18
19,10614,电子科技大学,1642,四川,2853666,8140,350.5732186732,2015,65.89,0.0569422777,理科,135,19
19,10614,电子科技大学,1642,四川,1415128,8185,172.8928527795,2010,9.79,0.0382716049,理科,120,19
23,19614,电子科技大学(沙河校区),1642,四川,2626077,8107,323.927100037,2014,64.47,0.0637987013,理科,55,23
