,Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance,Lowest,Highest,ave,Plan,NO
944,9764,对外经济贸易大学,10036,2014,文科,北京,对外经济贸易大学,36,61.63,0.04886363639999999,1950056,2114.8,922.0994893134,2136.0,598.0,650.0,631.0,38.0,第一批
945,9776,对外经济贸易大学,10036,2013,理科,北京,对外经济贸易大学,38,3.88,0.0457420925,1787940,2069.3,864.0313149374001,2136.0,627.0,657.0,650.0,33.0,第一批
946,9789,对外经济贸易大学,10036,2012,理科,北京,对外经济贸易大学,33,3.89,0.0450151057,1625193,2018.6,805.1089864262,2136.0,607.0,645.0,630.0,32.0,第一批
947,9809,对外经济贸易大学,10036,2010,文科,北京,对外经济贸易大学,32,3.85,0.0502057613,1215300,1860.0,653.3870967742,2136.0,549.0,582.0,567.0,34.0,第一批
948,9809,对外经济贸易大学,10036,2010,文科,北京,对外经济贸易大学,32,3.85,0.0502057613,1215300,1860.0,653.3870967742,2136.0,558.0,574.0,565.0,4.0,提前批
949,9828,山东大学,10422,2012,理科,山东,山东大学,81,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,572.0,619.0,596.0,63.0,第一批
950,9828,山东大学,10422,2012,理科,山东,山东大学,81,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,251.0,339.0,284.0,3.0,专科
951,9830,山东大学,19422,2011,文科,山东,山东大学威海分校,18,29.13,0.0886639676,3916992,9587.87,408.5362025142,1803.0,597.0,612.0,601.0,12.0,第一批
952,9831,山东大学,19422,2014,理科,山东,山东大学威海分校,53,71.81,0.1524350649,5468433,9733.39,561.8220373375,1803.0,585.0,605.0,590.0,48.0,第一批
953,9833,山东大学,19422,2013,文科,山东,山东大学威海分校,22,28.09,0.1221411192,5001324,9684.87,516.4058990983,1803.0,591.0,604.0,596.0,20.0,第一批
954,9838,山东大学,10422,2014,文科,山东,山东大学,32,71.81,0.1524350649,5468433,9733.39,561.8220373375,1803.0,594.0,627.0,616.0,29.0,第一批
955,9838,山东大学,10422,2014,文科,山东,山东大学,32,71.81,0.1524350649,5468433,9733.39,561.8220373375,1803.0,515.0,515.0,515.0,1.0,专科
956,9853,山东大学,10422,2014,理科,山东,山东大学,99,71.81,0.1524350649,5468433,9733.39,561.8220373375,1803.0,583.0,635.0,610.0,108.0,第一批
957,9860,山东大学,10422,2010,文科,山东,山东大学,19,28.98,0.0888888889,3389665,9470.3,357.92583128309997,1803.0,537.0,561.0,552.0,23.0,第一批
958,9868,山东大学,19422,2012,文科,山东,山东大学威海分校,20,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,568.0,603.0,590.0,19.0,第一批
959,9880,山东大学,19422,2015,理科,山东,山东大学威海分校,62,72.58,0.15054602179999999,5942659,9789.0,607.0751864338,1803.0,,,579.0,,第一批
960,9891,山东大学,10422,2010,理科,山东,山东大学,61,28.98,0.0888888889,3389665,9470.3,357.92583128309997,1803.0,568.0,598.0,582.0,108.0,第一批
961,9901,山东大学,19422,2011,理科,山东,山东大学威海分校,32,29.13,0.0886639676,3916992,9587.87,408.5362025142,1803.0,621.0,639.0,624.0,17.0,第一批
962,9916,山东大学,10422,2011,文科,山东,山东大学,21,29.13,0.0886639676,3916992,9587.87,408.5362025142,1803.0,618.0,635.0,622.0,19.0,第一批
963,9933,山东大学,10422,2012,文科,山东,山东大学,25,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,606.0,617.0,610.0,21.0,第一批
964,9933,山东大学,10422,2012,文科,山东,山东大学,25,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,267.0,387.0,329.0,7.0,专科
965,9936,山东大学,10422,2011,理科,山东,山东大学,61,29.13,0.0886639676,3916992,9587.87,408.5362025142,1803.0,639.0,664.0,644.0,65.0,第一批
966,9948,山东大学,10422,2015,文科,山东,山东大学,37,72.58,0.15054602179999999,5942659,9789.0,607.0751864338,1803.0,608.0,,613.0,,第一批
967,9960,山东大学,10422,2013,文科,山东,山东大学,28,28.09,0.1221411192,5001324,9684.87,516.4058990983,1803.0,590.0,619.0,612.0,25.0,第一批
968,9977,山东大学,19422,2012,理科,山东,山东大学威海分校,35,27.49,0.1027190332,4536185,9637.27,470.69190756300003,1803.0,568.0,586.0,573.0,30.0,第一批
969,9989,山东大学,19422,2010,文科,山东,山东大学威海分校,12,28.98,0.0888888889,3389665,9470.3,357.92583128309997,1803.0,519.0,540.0,525.0,17.0,第一批
970,10001,山东大学,19422,2010,理科,山东,山东大学威海分校,18,28.98,0.0888888889,3389665,9470.3,357.92583128309997,1803.0,541.0,563.0,547.0,28.0,第一批
971,10022,山东大学,10422,2013,理科,山东,山东大学,104,28.09,0.1221411192,5001324,9684.87,516.4058990983,1803.0,586.0,632.0,608.0,79.0,第一批
972,10034,山东大学,19422,2015,文科,山东,山东大学威海分校,22,72.58,0.15054602179999999,5942659,9789.0,607.0751864338,1803.0,,,595.0,,第一批
973,10055,山东大学,19422,2014,文科,山东,山东大学威海分校,22,71.81,0.1524350649,5468433,9733.39,561.8220373375,1803.0,582.0,620.0,605.0,22.0,第一批
974,10067,山东大学,19422,2013,理科,山东,山东大学威海分校,48,28.09,0.1221411192,5001324,9684.87,516.4058990983,1803.0,572.0,610.0,591.0,35.0,第一批
975,10079,山东大学,10422,2015,理科,山东,山东大学,99,72.58,0.15054602179999999,5942659,9789.0,607.0751864338,1803.0,596.0,,603.0,,第一批
976,10116,广东医学院,10571,2015,理科,广东,广东医学院,688,0.0,0.0,6779224,10724.0,632.1544199925,431.0,,,542.0,,第二批
977,10129,广东外语外贸大学,11846,2013,理科,广东,广东外语外贸大学,1821,1.16,0.027980535299999998,5706792,10594.0,538.6815178403,22.5,585.0,640.0,610.0,1859.0,第一批
978,10157,广东外语外贸大学,11846,2013,理科,广东,广东外语外贸大学,1821,1.16,0.027980535299999998,5706792,10594.0,538.6815178403,22.5,585.0,640.0,610.0,1859.0,第一批
979,10133,广东外语外贸大学,11846,2012,文科,广东,广东外语外贸大学,1940,1.37,0.028036253799999997,5321028,10505.0,506.5233698239,22.5,574.0,629.0,601.0,2052.0,第一批
980,10255,广东外语外贸大学,11846,2012,文科,广东,广东外语外贸大学,1940,1.37,0.028036253799999997,5321028,10505.0,506.5233698239,22.5,574.0,629.0,601.0,2052.0,第一批
981,10142,广东外语外贸大学,11846,2014,文科,广东,广东外语外贸大学,2086,60.5,0.0,6216397,10644.0,584.0282788425,22.5,585.0,644.0,613.0,1971.0,第一批
982,10174,广东外语外贸大学,11846,2014,文科,广东,广东外语外贸大学,2086,60.5,0.0,6216397,10644.0,584.0282788425,22.5,585.0,644.0,613.0,1971.0,第一批
983,10144,广东外语外贸大学,11846,2010,理科,广东,广东外语外贸大学,1909,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,563.0,584.0,570.0,18.0,第一批
984,10144,广东外语外贸大学,11846,2010,理科,广东,广东外语外贸大学,1909,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,571.0,590.0,580.0,2.0,提前批
985,10145,广东外语外贸大学,11846,2010,理科,广东,广东外语外贸大学,1909,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,563.0,584.0,570.0,18.0,第一批
986,10145,广东外语外贸大学,11846,2010,理科,广东,广东外语外贸大学,1909,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,571.0,590.0,580.0,2.0,提前批
987,10161,广东外语外贸大学,11846,2015,文科,广东,广东外语外贸大学,2089,61.97,0.0,6779224,10724.0,632.1544199925,22.5,594.0,,604.0,,第一批
988,10162,广东外语外贸大学,11846,2015,文科,广东,广东外语外贸大学,2089,61.97,0.0,6779224,10724.0,632.1544199925,22.5,594.0,,604.0,,第一批
989,10193,广东外语外贸大学,11846,2010,文科,广东,广东外语外贸大学,2024,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,527.0,556.0,540.0,15.0,第一批
990,10194,广东外语外贸大学,11846,2010,文科,广东,广东外语外贸大学,2024,1.5,0.0,3948256,10130.1854628636,389.7516007455,22.5,527.0,556.0,540.0,15.0,第一批
991,10205,广东外语外贸大学,11846,2014,理科,广东,广东外语外贸大学,1929,60.5,0.0,6216397,10644.0,584.0282788425,22.5,582.0,640.0,606.0,1836.0,第一批
992,10246,广东外语外贸大学,11846,2014,理科,广东,广东外语外贸大学,1929,60.5,0.0,6216397,10644.0,584.0282788425,22.5,582.0,640.0,606.0,1836.0,第一批
993,10209,广东外语外贸大学,11846,2015,理科,广东,广东外语外贸大学,1858,61.97,0.0,6779224,10724.0,632.1544199925,22.5,584.0,,598.0,,第一批
994,10210,广东外语外贸大学,11846,2015,理科,广东,广东外语外贸大学,1858,61.97,0.0,6779224,10724.0,632.1544199925,22.5,584.0,,598.0,,第一批
995,10229,广东外语外贸大学,11846,2012,理科,广东,广东外语外贸大学,1839,1.37,0.028036253799999997,5321028,10505.0,506.5233698239,22.5,569.0,634.0,594.0,1939.0,第一批
996,10230,广东外语外贸大学,11846,2012,理科,广东,广东外语外贸大学,1839,1.37,0.028036253799999997,5321028,10505.0,506.5233698239,22.5,569.0,634.0,594.0,1939.0,第一批
997,10261,广东工业大学,11845,2015,文科,广东,广东工业大学,832,61.98,0.0,6779224,10724.0,632.1544199925,26.6,579.0,,580.0,,第一批
998,10261,广东工业大学,11845,2015,文科,广东,广东工业大学,832,61.98,0.0,6779224,10724.0,632.1544199925,26.6,,,544.0,,第二批
999,10264,广东工业大学,11845,2013,理科,广东,广东工业大学,4949,1.68,0.0,5706792,10594.0,538.6815178403,26.6,546.0,624.0,576.0,7774.0,第二批
1000,10264,广东工业大学,11845,2013,理科,广东,广东工业大学,4949,1.68,0.0,5706792,10594.0,538.6815178403,26.6,483.0,538.0,511.0,201.0,专科
1001,10268,广东工业大学,11845,2015,理科,广东,广东工业大学,6792,61.98,0.0,6779224,10724.0,632.1544199925,26.6,560.0,,575.0,,第一批
1002,10268,广东工业大学,11845,2015,理科,广东,广东工业大学,6792,61.98,0.0,6779224,10724.0,632.1544199925,26.6,,,508.0,,第二批
1003,10271,广东工业大学,11845,2014,文科,广东,广东工业大学,1135,60.77,0.038474026,6216397,10644.0,584.0282788425,26.6,546.0,596.0,579.0,1296.0,第二批
1004,10277,广东工业大学,11845,2014,理科,广东,广东工业大学,7340,60.77,0.038474026,6216397,10644.0,584.0282788425,26.6,548.0,639.0,581.0,4941.0,第一批
1005,10277,广东工业大学,11845,2014,理科,广东,广东工业大学,7340,60.77,0.038474026,6216397,10644.0,584.0282788425,26.6,509.0,615.0,563.0,2777.0,第二批
1006,10286,广东海洋大学,10566,2015,理科,广东,广东海洋大学,1311,0.0,0.0,6779224,10724.0,632.1544199925,3.4,,,525.0,,第二批
1007,10287,广州中医药大学,10572,2013,文科,广东,广州中医药大学,681,2.84,0.0,5706792,10594.0,538.6815178403,24.6,559.0,631.0,583.0,734.0,第一批
1008,10287,广州中医药大学,10572,2013,文科,广东,广州中医药大学,681,2.84,0.0,5706792,10594.0,538.6815178403,24.6,507.0,561.0,533.0,120.0,专科
1009,10293,广州中医药大学,10572,2015,理科,广东,广州中医药大学,1299,62.59,0.0,6779224,10724.0,632.1544199925,24.6,556.0,637.0,571.0,,第一批
1010,10294,广州中医药大学,10572,2010,文科,广东,广州中医药大学,576,2.95,0.0,3948256,10130.1854628636,389.7516007455,24.6,518.0,527.0,522.0,4.0,第一批
1011,10305,广州中医药大学,10572,2011,文科,广东,广州中医药大学,555,3.11,0.0,4601306,10440.94,440.69844286050005,24.6,584.0,618.0,601.0,148.0,第一批
1012,10319,广州中医药大学,10572,2010,理科,广东,广州中医药大学,1808,2.95,0.0,3948256,10130.1854628636,389.7516007455,24.6,540.0,572.0,548.0,11.0,第一批
1013,10326,广州中医药大学,10572,2012,理科,广东,广州中医药大学,1462,3.16,0.0,5321028,10505.0,506.5233698239,24.6,530.0,621.0,563.0,1807.0,第一批
1014,10326,广州中医药大学,10572,2012,理科,广东,广州中医药大学,1462,3.16,0.0,5321028,10505.0,506.5233698239,24.6,453.0,523.0,486.0,221.0,专科
1015,10345,广州中医药大学,10572,2012,文科,广东,广州中医药大学,578,3.16,0.0,5321028,10505.0,506.5233698239,24.6,551.0,612.0,575.0,568.0,第一批
1016,10345,广州中医药大学,10572,2012,文科,广东,广州中医药大学,578,3.16,0.0,5321028,10505.0,506.5233698239,24.6,498.0,535.0,523.0,79.0,专科
1017,10347,广州中医药大学,10572,2015,文科,广东,广州中医药大学,463,62.59,0.0,6779224,10724.0,632.1544199925,24.6,573.0,624.0,584.0,,第一批
1018,10351,广州中医药大学,10572,2014,文科,广东,广州中医药大学,409,61.08,0.0,6216397,10644.0,584.0282788425,24.6,567.0,627.0,592.0,533.0,第一批
1019,10351,广州中医药大学,10572,2014,文科,广东,广州中医药大学,409,61.08,0.0,6216397,10644.0,584.0282788425,24.6,499.0,554.0,533.0,121.0,专科
1020,10371,广州中医药大学,10572,2014,理科,广东,广州中医药大学,1214,61.08,0.0,6216397,10644.0,584.0282788425,24.6,558.0,642.0,577.0,1472.0,第一批
1021,10371,广州中医药大学,10572,2014,理科,广东,广州中医药大学,1214,61.08,0.0,6216397,10644.0,584.0282788425,24.6,471.0,559.0,502.0,182.0,专科
1022,10385,广州中医药大学,10572,2013,理科,广东,广州中医药大学,1322,2.84,0.0,5706792,10594.0,538.6815178403,24.6,550.0,632.0,583.0,1298.0,第一批
1023,10385,广州中医药大学,10572,2013,理科,广东,广州中医药大学,1322,2.84,0.0,5706792,10594.0,538.6815178403,24.6,481.0,529.0,509.0,180.0,专科
1024,10531,广州大学,11078,2015,文科,广东,广州大学,2147,62.08,0.0550702028,6779224,10724.0,632.1544199925,21.2,,,584.0,,第一批
1025,10531,广州大学,11078,2015,文科,广东,广州大学,2147,62.08,0.0550702028,6779224,10724.0,632.1544199925,21.2,,,571.0,,第二批
1026,10533,广州大学,11078,2013,理科,广东,广州大学,767,1.68,0.060827250599999994,5706792,10594.0,538.6815178403,21.2,533.0,618.0,568.0,2976.0,第二批
1027,10533,广州大学,11078,2013,理科,广东,广州大学,767,1.68,0.060827250599999994,5706792,10594.0,538.6815178403,21.2,462.0,562.0,492.0,1007.0,专科
1028,10536,广州大学,11078,2014,文科,广东,广州大学,459,60.7,0.0688311688,6216397,10644.0,584.0282788425,21.2,549.0,625.0,582.0,2199.0,第二批
1029,10536,广州大学,11078,2014,文科,广东,广州大学,459,60.7,0.0688311688,6216397,10644.0,584.0282788425,21.2,470.0,568.0,515.0,696.0,专科
1030,10545,广州大学,11078,2015,理科,广东,广州大学,3228,62.08,0.0550702028,6779224,10724.0,632.1544199925,21.2,,,571.0,,第一批
1031,10545,广州大学,11078,2015,理科,广东,广州大学,3228,62.08,0.0550702028,6779224,10724.0,632.1544199925,21.2,,,553.0,,第二批
1032,10548,广州大学,11078,2014,理科,广东,广州大学,1183,60.7,0.0688311688,6216397,10644.0,584.0282788425,21.2,569.0,613.0,580.0,832.0,第一批
1033,10548,广州大学,11078,2014,理科,广东,广州大学,1183,60.7,0.0688311688,6216397,10644.0,584.0282788425,21.2,527.0,596.0,563.0,2885.0,第二批
1034,10548,广州大学,11078,2014,理科,广东,广州大学,1183,60.7,0.0688311688,6216397,10644.0,584.0282788425,21.2,460.0,538.0,492.0,692.0,专科
1035,10556,广西医科大学,10598,2015,理科,广西,广西医科大学,15,61.87,0.0,1567297,4754.0,329.67963819939996,561.0,,,580.0,,第一批
1036,10559,广西医科大学,10598,2014,理科,广西,广西医科大学,10,60.62,0.0,1437800,4719.0,304.6831955923,561.0,587.0,604.0,594.0,10.0,第一批
1037,10560,广西医科大学,10598,2011,理科,广西,广西医科大学,15,1.14,0.0,956985,4610.0,207.58893709330002,561.0,625.0,648.0,634.0,10.0,第一批
1038,10563,广西医科大学,10598,2012,理科,广西,广西医科大学,13,1.06,0.0,1172087,4645.0,252.3330462863,561.0,568.0,590.0,573.0,13.0,第一批
1039,10568,广西医科大学,10598,2013,理科,广西,广西医科大学,10,1.41,0.0,1303510,4682.0,278.40879965830004,561.0,588.0,604.0,592.0,11.0,第一批
1040,10568,广西医科大学,10598,2013,理科,广西,广西医科大学,10,1.41,0.0,1303510,4682.0,278.40879965830004,561.0,420.0,474.0,435.0,5.0,专科
1041,10572,广西医科大学,10598,2010,理科,广西,广西医科大学,12,0.96,0.0,775916,4856.0,159.7850082372,561.0,570.0,576.0,573.0,2.0,第一批
1042,10572,广西医科大学,10598,2010,理科,广西,广西医科大学,12,0.96,0.0,775916,4856.0,159.7850082372,561.0,532.0,547.0,537.0,8.0,第二批
1043,10592,广西大学,10593,2010,理科,广西,广西大学,15,5.27,0.0269135802,775916,4856.0,159.7850082372,593.0,540.0,571.0,550.0,59.0,第一批
1044,10592,广西大学,10593,2010,理科,广西,广西大学,15,5.27,0.0269135802,775916,4856.0,159.7850082372,593.0,541.0,549.0,544.0,3.0,提前批
1045,10594,广西大学,10593,2013,文科,广西,广西大学,6,4.79,0.0272506083,1303510,4682.0,278.40879965830004,593.0,589.0,595.0,592.0,2.0,第一批
1046,10599,广西大学,10593,2012,理科,广西,广西大学,6,4.94,0.026978852,1172087,4645.0,252.3330462863,593.0,569.0,577.0,574.0,3.0,第一批
1047,10602,广西大学,10593,2014,文科,广西,广西大学,6,62.22,0.0,1437800,4719.0,304.6831955923,593.0,595.0,595.0,595.0,3.0,第一批
1048,10610,广西大学,10593,2015,文科,广西,广西大学,6,63.35,0.0,1567297,4754.0,329.67963819939996,593.0,,,585.0,,第一批
1049,10620,广西大学,10593,2012,文科,广西,广西大学,5,4.94,0.026978852,1172087,4645.0,252.3330462863,593.0,580.0,580.0,580.0,1.0,第一批
1050,10628,广西大学,10593,2011,理科,广西,广西大学,5,4.7,0.0265991903,956985,4610.0,207.58893709330002,593.0,621.0,638.0,626.0,12.0,第一批
1051,10633,广西大学,10593,2014,理科,广西,广西大学,9,62.22,0.0,1437800,4719.0,304.6831955923,593.0,574.0,587.0,579.0,7.0,第一批
1052,10653,广西大学,10593,2011,文科,广西,广西大学,4,4.7,0.0265991903,956985,4610.0,207.58893709330002,593.0,578.0,596.0,586.0,23.0,第一批
1053,10663,广西大学,10593,2013,理科,广西,广西大学,7,4.79,0.0272506083,1303510,4682.0,278.40879965830004,593.0,588.0,603.0,596.0,2.0,第一批
1054,10676,广西大学,10593,2015,理科,广西,广西大学,14,63.35,0.0,1567297,4754.0,329.67963819939996,593.0,,,577.0,,第一批
1055,10713,延边大学,10184,2012,理科,吉林,延边大学,6,2.98,0.0,1056883,2749.41,384.40356294620005,3057.0,569.0,596.0,582.0,2.0,第一批
1056,10714,延边大学,10184,2014,理科,吉林,延边大学,6,61.3,0.0,1298146,2751.28,471.833473874,3057.0,582.0,599.0,593.0,3.0,第一批
1057,10718,延边大学,10184,2010,理科,吉林,延边大学,6,3.17,0.0,727875,2739.55,265.6914456754,3057.0,543.0,568.0,548.0,23.0,第一批
1058,10733,延边大学,10184,2015,理科,吉林,延边大学,8,62.62,0.0,1380381,2752.0,501.5919331395,3057.0,,,576.0,,第一批
1059,10752,延边大学,10184,2014,文科,吉林,延边大学,4,61.3,0.0,1298146,2751.28,471.833473874,3057.0,595.0,595.0,595.0,1.0,第一批
1060,10776,延边大学,10184,2013,理科,吉林,延边大学,6,3.16,0.0,1193924,2750.4,434.0910413031,3057.0,589.0,589.0,589.0,1.0,第一批
1061,10789,延边大学,10184,2015,文科,吉林,延边大学,2,62.62,0.0,1380381,2752.0,501.5919331395,3057.0,,,583.0,,第一批
1062,10801,延边大学,10184,2010,文科,吉林,延边大学,4,3.17,0.0,727875,2739.55,265.6914456754,3057.0,518.0,533.0,524.0,22.0,第一批
1063,10813,延边大学,10184,2011,理科,吉林,延边大学,6,2.94,0.0,866758,2746.6,315.5748925945,3057.0,,629.0,629.0,1.0,第一批
1064,10825,延边大学,10184,2012,文科,吉林,延边大学,4,2.98,0.0,1056883,2749.41,384.40356294620005,3057.0,582.0,582.0,582.0,1.0,第一批
1065,10857,成都理工大学,10616,2015,文科,四川,成都理工大学,36,62.37,0.0,2853666,8140.0,350.5732186732,1588.0,,,559.0,,第二批
