"","Year","Province","University_Name_Location","University_Name","UniversityNo","Topic","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population"
"562","2012","安徽","中国科学技术大学","中国科学技术大学","10358","理科","33","677","663",NA,NA,"1530065","5968",69.2
"563","2012","安徽","合肥工业大学(宣城校区)","合肥工业大学","19359","理科","64","29207","585","8.02",NA,"1530065","5968",69.2
"564","2012","安徽","安徽医科大学","安徽医科大学","10366","理科","3","25590","589","1.63",NA,"1530065","5968",69.2
"565","2012","安徽","安徽大学","安徽大学","10357","理科","14","29207","585","4.75","0.0264350453172205","1530065","5968",69.2
"566","2012","安徽","合肥工业大学","合肥工业大学","10359","理科","50","21962","594","8.02",NA,"1530065","5968",69.2
"567","2012","山东","山东大学威海分校","山东大学","19422","理科","35","26943","587","27.49","0.102719033232628","4536185","9637.27",69.2
"568","2012","山东","山东大学","山东大学","10422","理科","81","29207","585","27.49","0.102719033232628","4536185","9637.27",69.2
"569","2012","山东","中国海洋大学","中国海洋大学","10423","理科","86","19899","598","11.11","0.0311178247734139","4536185","9637.27",69.2
"570","2012","山东","山东大学威海分校","山东大学","19422","文科","20","9007","591","27.49","0.102719033232628","4536185","9637.27",69.2
"571","2012","山东","山东大学","山东大学","10422","文科","25","9540","590","27.49","0.102719033232628","4536185","9637.27",69.2
"572","2012","山东","中国石油大学(华东)","中国石油大学","10425","理科","40","23126","593","11.26","0.0537764350453172","4536185","9637.27",69.2
"573","2012","山东","中国海洋大学","中国海洋大学","10423","文科","18","5721","601","11.11","0.0311178247734139","4536185","9637.27",69.2
"574","2012","山东","哈尔滨工业大学(威海)","哈尔滨工业大学","19213","理科","25","18600","600","27.27","0.0424773413897281","4536185","9637.27",69.2
"575","2012","山西","太原理工大学","太原理工大学","10112","理科","30","29207","585","5.63",NA,"1123755","3593.28",69.2
"576","2012","广东","南方医科大学","南方医科大学","12121","文科","60","10000","589","4.36",NA,"5321028","10505",69.2
"577","2012","广东","华南农业大学","华南农业大学","10564","理科","5259","29207","585","6.15","0.0323262839879154","5321028","10505",69.2
"578","2012","广东","华南理工大学","华南理工大学","10561","文科","258","3538","610","16.73","0.0830815709969789","5321028","10505",69.2
"579","2012","广东","汕头大学","汕头大学","10560","理科","662","29207","585","1.66",NA,"5321028","10505",69.2
"580","2012","广东","华南农业大学","华南农业大学","10564","文科","1423","10000","589","6.15","0.0323262839879154","5321028","10505",69.2
"581","2012","广东","中山大学","中山大学","10558","理科","2677","6082","628","33.77","0.250453172205438","5321028","10505",69.2
"582","2012","广东","华南师范大学","华南师范大学","10574","文科","1192","8255","593","6.64","0.0504531722054381","5321028","10505",69.2
"583","2012","广东","广州医科大学","广州医科大学","10570","理科","208","24324","591","1.26",NA,"5321028","10505",69.2
"584","2012","广东","汕头大学（汕头大学医）","汕头大学","80001","理科","242","24749","590","1.66",NA,"5321028","10505",69.2
"585","2012","广东","华南理工大学","华南理工大学","10561","理科","2731","9024","619","16.73","0.0830815709969789","5321028","10505",69.2
"586","2012","广东","广东外语外贸大学","广东外语外贸大学","11846","文科","1940","7206","596","1.37","0.028036253776435","5321028","10505",69.2
"587","2012","广东","广东外语外贸大学","广东外语外贸大学","11846","理科","1839","17488","602","1.37","0.028036253776435","5321028","10505",69.2
"588","2012","广东","汕头大学","汕头大学","10560","文科","303","10000","589","1.66",NA,"5321028","10505",69.2
"589","2012","广东","暨南大学","暨南大学","10559","理科","1412","11744","613","8.2","0.0803625377643505","5321028","10505",69.2
"590","2012","广东","中山大学","中山大学","10558","文科","914","1764","620","33.77","0.250453172205438","5321028","10505",69.2
"591","2012","广东","广州中医药大学","广州中医药大学","10572","理科","1462","29207","585","3.16",NA,"5321028","10505",69.2
"592","2012","广东","华南师范大学","华南师范大学","10574","理科","1810","20245","597","6.64","0.0504531722054381","5321028","10505",69.2
"593","2012","广东","暨南大学","暨南大学","10559","文科","547","3035","612","8.2","0.0803625377643505","5321028","10505",69.2
"594","2012","广东","广州中医药大学","广州中医药大学","10572","文科","578","10000","589","3.16",NA,"5321028","10505",69.2
"595","2012","广东","南方医科大学","南方医科大学","12121","理科","1500","29207","585","4.36",NA,"5321028","10505",69.2
"596","2012","广西","广西大学","广西大学","10593","理科","6","29207","585","4.94","0.0269788519637462","1172087","4645",69.2
"597","2012","广西","广西医科大学","广西医科大学","10598","理科","13","26421","588","1.06",NA,"1172087","4645",69.2
"598","2012","广西","广西大学","广西大学","10593","文科","5","10000","589","4.94","0.0269788519637462","1172087","4645",69.2
"599","2012","新疆","新疆大学","新疆大学","10755","理科","4","29207","585","5.48",NA,"661005","2208.71",69.2
"600","2012","新疆","新疆大学","新疆大学","10755","文科","2","10000","589","5.48",NA,"661005","2208.71",69.2
"601","2012","江苏","中国矿业大学","中国矿业大学","10290","文科","2","9196","591","12.25","0.0241087613293051","4911027","7898.80066823418",69.2
"602","2012","江苏","南京农业大学","南京农业大学","10307","理科","71","29207","585","9.25",NA,"4911027","7898.80066823418",69.2
"603","2012","江苏","南京工业大学","南京工业大学","10291","文科","9","10000","589","4.77","0.0241087613293051","4911027","7898.80066823418",69.2
"604","2012","江苏","南京工业大学","南京工业大学","10291","理科","31","29083","585","4.77","0.0241087613293051","4911027","7898.80066823418",69.2
"605","2012","江苏","中国药科大学","中国药科大学","10316","理科","21","23353","592","3.4",NA,"4911027","7898.80066823418",69.2
"606","2012","江苏","中国矿业大学","中国矿业大学","10290","理科","96","29207","585","12.25","0.0241087613293051","4911027","7898.80066823418",69.2
"607","2012","江苏","江南大学","江南大学","10295","理科","41","29183","585","6.11",NA,"4911027","7898.80066823418",69.2
"608","2012","江苏","南京信息工程大学","南京信息工程大学","10300","文科","6","10000","589","1.24",NA,"4911027","7898.80066823418",69.2
"609","2012","江苏","南京航空航天大学","南京航空航天大学","10287","理科","54","16496","603","9.3",NA,"4911027","7898.80066823418",69.2
"610","2012","江苏","中国人民大学(苏州校区)","中国人民大学","19002","理科","4","3260","639","36.61","0.578851963746224","4911027","7898.80066823418",69.2
"611","2012","江苏","南京理工大学","南京理工大学","10288","理科","43","14754","606","9.85",NA,"4911027","7898.80066823418",69.2
"612","2012","江苏","南京大学","南京大学","10284","文科","16","240","643","42.9","0.169184290030211","4911027","7898.80066823418",69.2
"613","2012","江苏","河海大学","河海大学","10294","理科","88","22297","594","8.95",NA,"4911027","7898.80066823418",69.2
"614","2012","江苏","河海大学","河海大学","10294","文科","8","7010","597","8.95",NA,"4911027","7898.80066823418",69.2
"615","2012","江苏","南京邮电大学","南京邮电大学","10293","理科","46","18136","601","1.76",NA,"4911027","7898.80066823418",69.2
"616","2012","江苏","南京大学","南京大学","10284","理科","46","803","660","42.9","0.169184290030211","4911027","7898.80066823418",69.2
"617","2012","江苏","东南大学","东南大学","10286","理科","50","9113","619","19.22","0.0779456193353474","4911027","7898.80066823418",69.2
"618","2012","江苏","江南大学","江南大学","10295","文科","8","7741","595","6.11",NA,"4911027","7898.80066823418",69.2
"619","2012","江苏","南京信息工程大学","南京信息工程大学","10300","理科","12","28711","585","1.24",NA,"4911027","7898.80066823418",69.2
"620","2012","江苏","中国药科大学","中国药科大学","10316","文科","2","8225","594","3.4",NA,"4911027","7898.80066823418",69.2
"621","2012","江苏","苏州大学","苏州大学","10285","理科","26","24387","591","8.61","0.027583081570997","4911027","7898.80066823418",69.2
"622","2012","江苏","南京邮电大学","南京邮电大学","10293","文科","4","10000","589","1.76",NA,"4911027","7898.80066823418",69.2
"623","2012","江苏","江苏大学","江苏大学","10299","理科","40","29027","585","3.4",NA,"4911027","7898.80066823418",69.2
"624","2012","江苏","中国人民大学(苏州校区)","中国人民大学","19002","文科","6","2693","614","36.61","0.578851963746224","4911027","7898.80066823418",69.2
"625","2012","江苏","苏州大学","苏州大学","10285","文科","8","5113","603","8.61","0.027583081570997","4911027","7898.80066823418",69.2
"626","2012","江西","南昌大学","南昌大学","10403","文科","10","8675","592","6.61","0.040785498489426","1170282","4488.4367",69.2
"627","2012","江西","南昌大学","南昌大学","10403","理科","19","25229","590","6.61","0.040785498489426","1170282","4488.4367",69.2
"628","2012","河北","石家庄铁道大学","石家庄铁道大学","10107","理科","5","28079","586",NA,NA,"2451576","7240.51",69.2
"629","2012","河北","华北电力大学(保定)","华北电力大学","10079","文科","4","10000","589","4.6",NA,"2451576","7240.51",69.2
"630","2012","河北","东北大学秦皇岛分校","东北大学","19145","理科","46","29207","585","14.97","0.0323262839879154","2451576","7240.51",69.2
"631","2012","河北","华北电力大学(保定)","华北电力大学","10079","理科","67","17706","601","4.6",NA,"2451576","7240.51",69.2
"632","2012","河北","河北工业大学","河北工业大学","10080","理科","20","29207","585","3.34",NA,"2451576","7240.51",69.2
"633","2012","河北","燕山大学","燕山大学","10216","理科","5","27389","587","4.84",NA,"2451576","7240.51",69.2
"634","2012","河南","郑州大学","郑州大学","10459","文科","26","10000","589","8.58","0.0673716012084592","2693103","9388.24",69.2
"635","2012","河南","郑州大学","郑州大学","10459","理科","54","29207","585","8.58","0.0673716012084592","2693103","9388.24",69.2
"636","2012","浙江","浙江大学","浙江大学","10335","理科","80","487","667","56.1","0.25226586102719","3231885","5463",69.2
"637","2012","浙江","温州医学院","温州医学院","10343","理科","15","29207","585",NA,NA,"3231885","5463",69.2
"638","2012","浙江","浙江大学","浙江大学","10335","文科","16","163","647","56.1","0.25226586102719","3231885","5463",69.2
"639","2012","海南","海南大学","海南大学","10589","文科","52","10000","589","4.76","0.0435045317220544","252266","877.38",69.2
"640","2012","海南","海南大学","海南大学","10589","理科","140","29207","585","4.76","0.0435045317220544","252266","877.38",69.2
"641","2012","湖北","中南财经政法大学","中南财经政法大学","10520","文科","100","7078","597","5.87","0.0492447129909366","1963226","5758",69.2
"642","2012","湖北","华中科技大学","华中科技大学","10487","文科","19","4217","606","34.56","0.150151057401813","1963226","5758",69.2
"643","2012","湖北","华中科技大学","华中科技大学","10487","理科","150","15332","605","34.56","0.150151057401813","1963226","5758",69.2
"644","2012","湖北","华中师范大学","华中师范大学","10511","理科","38","23672","592","11.86","0.0664652567975831","1963226","5758",69.2
"645","2012","湖北","华中农业大学","华中农业大学","10504","文科","16","10000","589","10.73","0.0308157099697885","1963226","5758",69.2
