"","Year","Province","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP"
"348","2011","山西","太原理工大学","理科","30",NA,"5.63",NA,"1123755"
"349","2011","广东","华南农业大学","理科","5324",NA,"6.15","0.0323262839879154","5321028"
"350","2011","广东","中山大学","理科","2722","6151","33.77","0.250453172205438","5321028"
"351","2011","广东","南方医科大学","文科","266",NA,"4.36",NA,"5321028"
"352","2011","广东","暨南大学","文科","601","2693","8.2","0.0803625377643505","5321028"
"353","2011","广东","中山大学","文科","925","1687","33.77","0.250453172205438","5321028"
"354","2011","广东","华南师范大学","理科","1874","19956","6.64","0.0504531722054381","5321028"
"355","2011","广东","华南农业大学","文科","1499",NA,"6.15","0.0323262839879154","5321028"
"356","2011","广东","广东外语外贸大学","理科","1908","15494","1.37","0.028036253776435","5321028"
"357","2011","广东","汕头大学","文科","327",NA,"1.66",NA,"5321028"
"358","2011","广东","广州医学院","理科","310","28533","1.26",NA,"5321028"
"359","2011","广东","广州中医药大学","文科","555",NA,"3.16",NA,"5321028"
"360","2011","广东","中国地质大学(武汉)","文科","16","9085",NA,NA,"5321028"
"361","2011","广东","华南理工大学","理科","2880","9473","16.73","0.0830815709969789","5321028"
"362","2011","广东","暨南大学","理科","1354","11312","8.2","0.0803625377643505","5321028"
"363","2011","广东","南方医科大学","理科","1899",NA,"4.36",NA,"5321028"
"364","2011","广东","广州中医药大学","理科","1807",NA,"3.16",NA,"5321028"
"365","2011","广东","中国地质大学(武汉)","理科","49","25460",NA,NA,"5321028"
"366","2011","广东","汕头大学","理科","675",NA,"1.66",NA,"5321028"
"367","2011","广东","华南师范大学","文科","1265","8116","6.64","0.0504531722054381","5321028"
"368","2011","广东","华南理工大学","文科","205","3844","16.73","0.0830815709969789","5321028"
"369","2011","广东","汕头大学（汕头大学医学院）","理科","246","24252",NA,NA,"5321028"
"370","2011","广东","广东外语外贸大学","文科","1993","5971","1.37","0.028036253776435","5321028"
"371","2011","广西","广西大学","理科","5",NA,"4.94","0.0269788519637462","1172087"
"372","2011","广西","广西大学","文科","4",NA,"4.94","0.0269788519637462","1172087"
"373","2011","广西","广西医科大学","理科","15",NA,"1.06",NA,"1172087"
"374","2011","武汉","中国地质大学(武汉)","理科","49","25460",NA,NA,NA
"375","2011","武汉","中国地质大学(武汉)","文科","16","9085",NA,NA,NA
"376","2011","江苏","中国矿业大学","文科","8",NA,"12.25","0.0241087613293051","4911027"
"377","2011","江苏","河海大学","文科","13","7773","8.95",NA,"4911027"
"378","2011","江苏","江苏大学","理科","40",NA,"3.4",NA,"4911027"
"379","2011","江苏","南京工业大学","理科","40","24635","4.77","0.0241087613293051","4911027"
"380","2011","江苏","南京信息工程大学","文科","6",NA,"1.24",NA,"4911027"
"381","2011","江苏","南京理工大学","理科","41","15341","9.85",NA,"4911027"
"382","2011","江苏","南京邮电大学","文科","4","8640","1.76",NA,"4911027"
"383","2011","江苏","苏州大学","理科","24","19270","8.61","0.027583081570997","4911027"
"384","2011","江苏","中国药科大学","文科","2",NA,"3.4",NA,"4911027"
"385","2011","江苏","东南大学","理科","50","11297","19.22","0.0779456193353474","4911027"
"386","2011","江苏","南京邮电大学","理科","46","17781","1.76",NA,"4911027"
"387","2011","江苏","江南大学","理科","25",NA,"6.11",NA,"4911027"
"388","2011","江苏","中国药科大学","理科","23","25964","3.4",NA,"4911027"
"389","2011","江苏","苏州大学","文科","6","7145","8.61","0.027583081570997","4911027"
"390","2011","江苏","河海大学","理科","81","23884","8.95",NA,"4911027"
"391","2011","江苏","南京信息工程大学","理科","12",NA,"1.24",NA,"4911027"
"392","2011","江苏","江南大学","文科","23","8462","6.11",NA,"4911027"
"393","2011","江苏","南京航空航天大学","理科","42","22894","9.3",NA,"4911027"
"394","2011","江苏","中国矿业大学","理科","90",NA,"12.25","0.0241087613293051","4911027"
"395","2011","江苏","南京农业大学","理科","69",NA,"9.25",NA,"4911027"
"396","2011","江苏","南京大学","理科","47","780","42.9","0.169184290030211","4911027"
"397","2011","江苏","南京大学","文科","18","267","42.9","0.169184290030211","4911027"
"398","2011","江苏/北京","中国矿业大学","文科","8",NA,"12.25","0.0241087613293051",NA
"399","2011","江苏/北京","中国矿业大学","理科","90",NA,"12.25","0.0241087613293051",NA
"400","2011","江西","南昌大学","文科","11","10162","6.61","0.040785498489426","1170282"
"401","2011","江西","南昌大学","理科","20","27066","6.61","0.040785498489426","1170282"
"402","2011","河北","华北电力大学(北京)","理科","70","14155",NA,NA,"2451576"
"403","2011","河北","河北工业大学","理科","10","25756","3.34",NA,"2451576"
"404","2011","河北","石家庄铁道大学","理科","4",NA,NA,NA,"2451576"
"405","2011","河北","华北电力大学(保定)","文科","4","10444",NA,NA,"2451576"
"406","2011","河北","华北电力大学(北京)","文科","9","7513",NA,NA,"2451576"
"407","2011","河北","石家庄铁道大学","文科","1",NA,NA,NA,"2451576"
"408","2011","河北","燕山大学","理科","5","25986","4.84",NA,"2451576"
"409","2011","河北","华北电力大学(保定)","理科","64","26888",NA,NA,"2451576"
"410","2011","河北","东北大学秦皇岛分校","理科","40",NA,NA,NA,"2451576"
"411","2011","河南","郑州大学","理科","36",NA,"8.58","0.0673716012084592","2693103"
"412","2011","河南","郑州大学","文科","10","9798","8.58","0.0673716012084592","2693103"
"413","2011","浙江","温州医学院","理科","15",NA,"1.71",NA,"3231885"
"414","2011","浙江","浙江大学","理科","74","501","56.1","0.25226586102719","3231885"
"415","2011","浙江","浙江大学","文科","16","210","56.1","0.25226586102719","3231885"
"416","2011","海南","海南大学","文科","53",NA,"4.76","0.0435045317220544","252266"
"417","2011","海南","海南大学","理科","162",NA,"4.76","0.0435045317220544","252266"
"418","2011","湖北","华中农业大学","文科","12",NA,"10.73","0.0308157099697885","1963226"
"419","2011","湖北","武汉大学","理科","174","6495","39.37","0.222356495468278","1963226"
"420","2011","湖北","中南财经政法大学","文科","97","3731","5.87","0.0492447129909366","1963226"
"421","2011","湖北","华中师范大学","文科","17","7516","11.86","0.0664652567975831","1963226"
"422","2011","湖北","武汉理工大学","文科","16","8855","9.11","0.0344410876132931","1963226"
"423","2011","湖北","华中师范大学","理科","26","24288","11.86","0.0664652567975831","1963226"
"424","2011","湖北","武汉理工大学","理科","204","19066","9.11","0.0344410876132931","1963226"
"425","2011","湖北","华中科技大学","文科","22","6520","34.56","0.150151057401813","1963226"
"426","2011","湖北","华中农业大学","理科","28",NA,"10.73","0.0308157099697885","1963226"
"427","2011","湖北","武汉大学","文科","38","1373","39.37","0.222356495468278","1963226"
"428","2011","湖北","中南财经政法大学","理科","120","21193","5.87","0.0492447129909366","1963226"
"429","2011","湖北","华中科技大学","理科","168","7159","34.56","0.150151057401813","1963226"
"430","2011","湖南","中南大学","文科","22","6024","27.62","0.0645015105740181","1966956"
"431","2011","湖南","湘潭大学","理科","43",NA,"4.36","0.0240785498489426","1966956"
"432","2011","湖南","湖南大学","理科","170","16821","13.92","0.0564954682779456","1966956"
"433","2011","湖南","湘潭大学","文科","27",NA,"4.36","0.0240785498489426","1966956"
"434","2011","湖南","湖南大学","文科","24","4364","13.92","0.0564954682779456","1966956"
"435","2011","湖南","中南大学","理科","205","13994","27.62","0.0645015105740181","1966956"
"436","2011","湖南","湖南师范大学","理科","28","29904","8.22","0.0335347432024169","1966956"
"437","2011","湖南","湖南中医药大学","理科","10","26565","1",NA,"1966956"
"438","2011","湖南","湖南师范大学","文科","24","10573","8.22","0.0335347432024169","1966956"
"439","2011","甘肃","兰州大学","文科","26","9437","13.82","0.0522658610271903","502037"
"440","2011","甘肃","兰州大学","理科","54","24664","13.82","0.0522658610271903","502037"
"441","2011","福建","华侨大学","理科","182",NA,"1.78","0.0344410876132931","1756018"
"442","2011","福建","厦门大学","文科","25","1995","25.42","0.146525679758308","1756018"
"443","2011","福建","厦门大学","理科","87","7331","25.42","0.146525679758308","1756018"
"444","2011","福建","福州大学","理科","10","20679","5.91","0.0263746223564955","1756018"
"445","2011","福建","福州大学","文科","4",NA,"5.91","0.0263746223564955","1756018"
"446","2011","福建","华侨大学","文科","48",NA,"1.78","0.0344410876132931","1756018"
"447","2011","贵州","贵州大学","文科","2",NA,"4.92",NA,"570184"
"448","2011","贵州","贵州大学","理科","16",NA,"4.92",NA,"570184"
"449","2011","辽宁","大连海事大学","理科","78","27389","3.37",NA,"2222670"
"450","2011","辽宁","东北大学","理科","50","23179","14.97","0.0323262839879154","2222670"
"451","2011","辽宁","东北财经大学","理科","20","19301","3.18",NA,"2222670"
"452","2011","辽宁","大连海事大学","文科","12","9861","3.37",NA,"2222670"
"453","2011","辽宁","东北财经大学","文科","20","10124","3.18",NA,"2222670"
"454","2011","辽宁","大连理工大学","理科","30","13424","17.34","0.0252567975830816","2222670"
"455","2011","辽宁","辽宁大学","文科","43",NA,"4.75",NA,"2222670"
"456","2011","辽宁","中国医科大学","理科","37",NA,"4.19",NA,"2222670"
"457","2011","辽宁","辽宁大学","理科","16","28899","4.75",NA,"2222670"
"458","2011","辽宁","辽宁工程技术大学","理科","31",NA,"1.75",NA,"2222670"
"459","2011","辽宁","沈阳药科大学","理科","10",NA,"1.47",NA,"2222670"
"460","2011","重庆","西南大学","理科","36","28930","10.52","0.0525679758308157","1001137"
"461","2011","重庆","重庆大学","理科","86","16086","14.47","0.0719033232628399","1001137"
"462","2011","重庆","西南大学","文科","7","8230","10.52","0.0525679758308157","1001137"
"463","2011","重庆","西南政法大学","理科","68","21429","3.71","0.0401812688821752","1001137"
"464","2011","重庆","重庆大学","文科","10","5235","14.47","0.0719033232628399","1001137"
"465","2011","重庆","西南政法大学","文科","67","5779","3.71","0.0401812688821752","1001137"
"466","2011","陕西","陕西师范大学","理科","43",NA,"5.97",NA,"1251230"
"467","2011","陕西","陕西科技大学","理科","5",NA,"1.16",NA,"1251230"
"468","2011","陕西","西安交通大学","理科","30","4670","26.43","0.0667673716012085","1251230"
"469","2011","陕西","陕西师范大学","文科","22",NA,"5.97",NA,"1251230"
"470","2011","陕西","西安交通大学","文科","2","6184","26.43","0.0667673716012085","1251230"
"471","2011","陕西","西北农林科技大学","理科","14",NA,"8.48",NA,"1251230"
"472","2011","陕西","长安大学","理科","50",NA,"9.48",NA,"1251230"
"473","2011","陕西","西安外国语大学","理科","6","18751",NA,NA,"1251230"
"474","2011","陕西","西安理工大学","理科","54",NA,"3.26",NA,"1251230"
"475","2011","陕西","西安建筑科技大学","理科","4","24029","2.76",NA,"1251230"
"476","2011","陕西","西安电子科技大学","理科","91","18529","7.81",NA,"1251230"
"477","2011","陕西","西北工业大学","理科","21","15664","15.62","0.0246525679758308","1251230"
"478","2011","陕西","西安外国语大学","文科","19","7548",NA,NA,"1251230"
"479","2011","陕西","西北大学","文科","2",NA,"11.59","0.0486404833836858","1251230"
"480","2011","陕西","西北大学","理科","4",NA,"11.59","0.0486404833836858","1251230"
"481","2011","陕西","西北工业大学","文科","4","9566","15.62","0.0246525679758308","1251230"
"482","2011","黑龙江","东北石油大学","理科","5",NA,NA,NA,"1258200"
"483","2011","黑龙江","哈尔滨工业大学","理科","75","27812","27.27","0.0424773413897281","1258200"
"484","2011","黑龙江","哈尔滨医科大学","理科","18",NA,"3.88",NA,"1258200"
"485","2011","黑龙江","东北林业大学","理科","19",NA,"5.02",NA,"1258200"
"486","2011","黑龙江","石家庄铁道大学","理科","4",NA,NA,NA,"1258200"
"487","2011","黑龙江","石家庄铁道大学","文科","1",NA,NA,NA,"1258200"
"488","2011","黑龙江","哈尔滨工程大学","理科","20","21667","8.48",NA,"1258200"
"489","2011","黑龙江","东北林业大学","文科","3",NA,"5.02",NA,"1258200"
"490","2012","上海","上海外国语大学","理科","10","5368","2.53","0.0279805352798054","2018172"
"491","2012","上海","华东理工大学","理科","36","15180","13.21","0.0255474452554745","2018172"
"492","2012","上海","上海交通大学","理科","40","309","47.62","0.165693430656934","2018172"
"493","2012","上海","东华大学","理科","36","19489","10.43","0.0311435523114355","2018172"
"494","2012","上海","上海海事大学","理科","127","50373","1.22",NA,"2018172"
"495","2012","上海","上海交通大学","文科","1","403","47.62","0.165693430656934","2018172"
"496","2012","上海","上海财经大学","理科","25","1354","5.15","0.0695863746958637","2018172"
"497","2012","上海","上海理工大学","理科","55","19247","1.78",NA,"2018172"
"498","2012","上海","华东政法大学","文科","23","3855","1.42","0.0257907542579075","2018172"
"499","2012","上海","同济大学","理科","81","1751","21.52","0.165450121654501","2018172"
"500","2012","上海","上海海洋大学","理科","81",NA,"0.82",NA,"2018172"
"501","2012","上海","上海外国语大学","文科","5","1116","2.53","0.0279805352798054","2018172"
"502","2012","上海","华东政法大学","理科","27","18808","1.42","0.0257907542579075","2018172"
"503","2012","上海","上海财经大学","文科","11","702","5.15","0.0695863746958637","2018172"
"504","2012","上海","复旦大学","理科","40","601","55.87","0.489051094890511","2018172"
"505","2012","上海","上海交通大学医学院","理科","8","1036",NA,NA,"2018172"
"506","2012","上海","华东师范大学","文科","8","2597","18.73","0.0912408759124088","2018172"
"507","2012","上海","上海大学","理科","22","16895","9.21","0.070316301703163","2018172"
"508","2012","上海","上海大学","文科","3","5894","9.21","0.070316301703163","2018172"
"509","2012","上海","复旦大学","文科","12","59","55.87","0.489051094890511","2018172"
"510","2012","上海","华东师范大学","理科","12","24729","18.73","0.0912408759124088","2018172"
"511","2012","东北","东北大学(中外合作办学专业)","理科","15",NA,NA,NA,NA
"512","2012","东北","东北财经大学(中外合作办学专业)","理科","10",NA,NA,NA,NA
"513","2012","内蒙古","内蒙古大学","文科","6","-","5.38",NA,"1588058"
"514","2012","内蒙古","内蒙古大学","理科","6",NA,"5.38",NA,"1588058"
"515","2012","内蒙古","内蒙古大学","理科","41",NA,"5.38",NA,"1588058"
"516","2012","北京","中国矿业大学(北京)","理科","7","27484",NA,NA,"1787940"
"517","2012","北京","北京航空航天大学","理科","55","2071","19.81","0.0600973236009732","1787940"
"518","2012","北京","北京大学","理科","12","100","100","1","1787940"
"519","2012","北京","北京第二外国语学院","理科","13","12942",NA,NA,"1787940"
"520","2012","北京","中国石油大学(北京)","理科","19",NA,NA,NA,"1787940"
"521","2012","北京","北京交通大学","文科","5","1840","9.31","0.0532846715328467","1787940"
"522","2012","北京","北京中医药大学","理科","6","9130","4.08","0.0289537712895377","1787940"
"523","2012","北京","华北电力大学(北京)","文科","8","6538",NA,NA,"1787940"
"524","2012","北京","中国政法大学","文科","43","1160","5.8","0.169099756690998","1787940"
"525","2012","北京","北京外国语大学","文科","8","6568","3.22","0.0360097323600973","1787940"
"526","2012","北京","中央民族大学","文科","7","4645","5.22","0.0369829683698297","1787940"
"527","2012","北京","中国石油大学(北京)","文科","3","4674",NA,NA,"1787940"
"528","2012","北京","北京交通大学","理科","77","12460","9.31","0.0532846715328467","1787940"
"529","2012","北京","北京体育大学","文科","6","7945",NA,NA,"1787940"
"530","2012","北京","中央民族大学","理科","8","16794","5.22","0.0369829683698297","1787940"
"531","2012","北京","北京外国语大学","理科","8","2018","3.22","0.0360097323600973","1787940"
"532","2012","北京","中国政法大学","理科","34","3412","5.8","0.169099756690998","1787940"
"533","2012","北京","北京第二外国语学院","文科","11","2908",NA,NA,"1787940"
"534","2012","北京","北京工业大学","理科","18","20926","6.71","0.0394160583941606","1787940"
"535","2012","北京","北京林业大学","文科","12","7392","6.85","0.0228467153284672","1787940"
"536","2012","北京","北京化工大学","文科","10","8243","8.77",NA,"1787940"
"537","2012","北京","中国地质大学(武汉)","理科","47","22208",NA,NA,"1787940"
"538","2012","北京","中国地质大学(北京)","文科","4","5702",NA,NA,"1787940"
"539","2012","北京","对外经济贸易大学","文科","33","843","3.88","0.0457420924574209","1787940"
"540","2012","北京","北京航空航天大学","文科","3","1178","19.81","0.0600973236009732","1787940"
"541","2012","北京","中国农业大学","文科","5","5744","18.1","0.119221411192214","1787940"
"542","2012","北京","对外经济贸易大学","理科","33","2136","3.88","0.0457420924574209","1787940"
"543","2012","北京","清华大学","理科","49","96","96.81","0.975669099756691","1787940"
"544","2012","北京","中国人民大学","文科","36","176","28.36","0.557177615571776","1787940"
"545","2012","北京","中国石油大学(北京)","理科","16",NA,NA,NA,"1787940"
"546","2012","北京","北京工业大学","文科","4","8203","6.71","0.0394160583941606","1787940"
"547","2012","北京","中国地质大学(武汉)","文科","14","8800",NA,NA,"1787940"
"548","2012","北京","中国人民大学","理科","34","772","28.36","0.557177615571776","1787940"
"549","2012","北京","中国农业大学","理科","43","14354","18.1","0.119221411192214","1787940"
"550","2012","北京","中国地质大学(北京)","理科","29","23997",NA,NA,"1787940"
"551","2012","北京","中央财经大学","文科","23","591","4.46","0.245742092457421","1787940"
"552","2012","北京","北京林业大学","理科","74","25317","6.85","0.0228467153284672","1787940"
"553","2012","北京","北京邮电大学","理科","90","8001","7.69","0.0788321167883212","1787940"
"554","2012","北京","北京大学医学部","理科","16","402",NA,NA,"1787940"
"555","2012","北京","华北电力大学(北京)","理科","72","12320",NA,NA,"1787940"
"556","2012","北京","北京语言大学","文科","15","3196","1.11",NA,"1787940"
"557","2012","北京","中国传媒大学","理科","26","11180",NA,NA,"1787940"
"558","2012","北京","中央财经大学","理科","60","1474","4.46","0.245742092457421","1787940"
"559","2012","北京","北京科技大学","理科","49","13395","13","0.0576642335766423","1787940"
"560","2012","北京","清华大学","文科","4","16","96.81","0.975669099756691","1787940"
"561","2012","北京","北京体育大学","理科","11",NA,NA,NA,"1787940"
"562","2012","北京","北京邮电大学(宏福校区)","理科","19","17608",NA,NA,"1787940"
"563","2012","北京","北京大学","文科","12","28","100","1","1787940"
"564","2012","北京","北京化工大学","理科","49","21850","8.77",NA,"1787940"
"565","2012","北京","北京理工大学","文科","5","2427","14.04","0.0778588807785888","1787940"
"566","2012","北京","中国传媒大学","文科","19","1484",NA,NA,"1787940"
"567","2012","北京","北京理工大学","理科","70","10268","14.04","0.0778588807785888","1787940"
"568","2012","吉林","东北师范大学","文科","4","-","12.73","0.0250608272506083","1193924"
"569","2012","吉林","吉林大学","理科","108","22234","34","0.072992700729927","1193924"
"570","2012","吉林","吉林大学","文科","12","3778","34","0.072992700729927","1193924"
"571","2012","吉林","长春理工大学","理科","150",NA,"1.69",NA,"1193924"
"572","2012","吉林","延边大学","理科","8",NA,"3.16",NA,"1193924"
"573","2012","吉林","东北师范大学","理科","8",NA,"12.73","0.0250608272506083","1193924"
"574","2012","吉林","延边大学","文科","4","-","3.16",NA,"1193924"
"575","2012","吉林","延边大学","理科","6",NA,"3.16",NA,"1193924"
"576","2012","四川","四川农业大学","理科","10",NA,"3.61",NA,"2387280"
"577","2012","四川","成都理工大学","理科","64",NA,"2.32",NA,"2387280"
"578","2012","四川","西南财经大学","理科","36","12994","4.26","0.0389294403892944","2387280"
"579","2012","四川","电子科技大学(沙河校区)","理科","20","26470",NA,NA,"2387280"
"580","2012","四川","电子科技大学","理科","130","14280","10.06","0.0574209245742092","2387280"
"581","2012","四川","西南财经大学","文科","24","2639","4.26","0.0389294403892944","2387280"
"582","2012","四川","四川大学","理科","86","12524","30","0.135279805352798","2387280"
"583","2012","四川","西南交通大学","文科","6","7011","9.61","0.0277372262773723","2387280"
"584","2012","四川","四川大学","文科","16","2635","30","0.135279805352798","2387280"
"585","2012","四川","西南交通大学","理科","104","17702","9.61","0.0277372262773723","2387280"
"586","2012","天津","天津财经大学","文科","15","5384","1.52",NA,"1289388"
"587","2012","天津","南开大学","理科","31","1893","27.91","0.157177615571776","1289388"
"588","2012","天津","南开大学","文科","12","1776","27.91","0.157177615571776","1289388"
"589","2012","天津","天津财经大学","理科","21","17585","1.52",NA,"1289388"
"590","2012","天津","天津大学","理科","40","10825","20.99","0.0720194647201946","1289388"
"591","2012","安徽","安徽医科大学","理科","3","25590","2.15",NA,"1721205"
"592","2012","安徽","安徽大学","理科","14",NA,"4.42","0.0265206812652068","1721205"
"593","2012","安徽","中国科学技术大学","理科","33","677",NA,NA,"1721205"
"594","2012","安徽","合肥工业大学(宣城校区)","理科","64",NA,NA,NA,"1721205"
"595","2012","安徽","安徽大学","文科","16","9172","4.42","0.0265206812652068","1721205"
"596","2012","安徽","安徽医科大学","理科","8",NA,"2.15",NA,"1721205"
"597","2012","安徽","合肥工业大学","理科","50","21962","7.89",NA,"1721205"
"598","2012","山东","山东大学","理科","81",NA,"28.09","0.122141119221411","5001324"
"599","2012","山东","山东大学威海分校","理科","35","26943",NA,NA,"5001324"
"600","2012","山东","中国海洋大学","理科","86","19899","10.18","0.0304136253041363","5001324"
"601","2012","山东","济南大学","理科","100",NA,"1.31",NA,"5001324"
"602","2012","山东","汕头大学（汕头大学医学院）","理科","242","24749",NA,NA,"5001324"
"603","2012","山东","中国石油大学(华东)","理科","40","23126",NA,NA,"5001324"
"604","2012","山东","哈尔滨工业大学(威海)","理科","25","18600",NA,NA,"5001324"
"605","2012","山东","山东大学","文科","25","9540","28.09","0.122141119221411","5001324"
"606","2012","山东","中国海洋大学","文科","18","5721","10.18","0.0304136253041363","5001324"
"607","2012","山东","山东大学威海分校","文科","20","9007",NA,NA,"5001324"
"608","2012","山西","中北大学","理科","94",NA,"1.86",NA,"1211283"
"609","2012","山西","太原理工大学","理科","30",NA,"4.88",NA,"1211283"
"610","2012","广东","华南师范大学","文科","1192","8255","6.15","0.0496350364963504","5706792"
"611","2012","广东","华南农业大学","理科","5259",NA,"5.48","0.0311435523114355","5706792"
"612","2012","广东","广州中医药大学","文科","578","-","2.84",NA,"5706792"
"613","2012","广东","汕头大学（汕头大学医学院）","理科","242","24749",NA,NA,"5706792"
"614","2012","广东","广州中医药大学","理科","1462",NA,"2.84",NA,"5706792"
"615","2012","广东","中国地质大学(武汉)","理科","47","22208",NA,NA,"5706792"
"616","2012","广东","华南师范大学","理科","1810","20245","6.15","0.0496350364963504","5706792"
"617","2012","广东","中国地质大学(武汉)","文科","14","8800",NA,NA,"5706792"
"618","2012","广东","华南农业大学","文科","1423","-","5.48","0.0311435523114355","5706792"
"619","2012","广东","广州中医药大学","理科","1299",NA,"2.84",NA,"5706792"
"620","2012","广东","中山大学","文科","914","1764","37.85","0.253041362530414","5706792"
"621","2012","广东","广东外语外贸大学","文科","1940","7206","1.16","0.0279805352798054","5706792"
"622","2012","广东","广州医学院","理科","208","24324","1.41",NA,"5706792"
"623","2012","广东","中山大学","理科","2677","6082","37.85","0.253041362530414","5706792"
"624","2012","广东","广东医学院","理科","688",NA,NA,NA,"5706792"
"625","2012","广东","广东外语外贸大学","理科","1839","17488","1.16","0.0279805352798054","5706792"
"626","2012","广东","华南理工大学","理科","2731","9024","16.98","0.0888077858880779","5706792"
"627","2012","广东","南方医科大学","理科","1500",NA,"4.73",NA,"5706792"
"628","2012","广东","南方医科大学","文科","60","-","4.73",NA,"5706792"
"629","2012","广东","华南理工大学","文科","258","3538","16.98","0.0888077858880779","5706792"
"630","2012","广东","汕头大学","理科","662",NA,"2.57",NA,"5706792"
"631","2012","广东","汕头大学","文科","303","-","2.57",NA,"5706792"
"632","2012","广东","暨南大学","理科","1412","11744","7.58","0.0815085158150852","5706792"
"633","2012","广东","暨南大学","文科","547","3035","7.58","0.0815085158150852","5706792"
"634","2012","广东","广东海洋大学","理科","1311",NA,NA,NA,"5706792"
"635","2012","广西","广西医科大学","理科","13","26421","1.41",NA,"1303510"
"636","2012","广西","广西大学","文科","5","-","4.79","0.0272506082725061","1303510"
"637","2012","广西","广西大学","理科","6",NA,"4.79","0.0272506082725061","1303510"
"638","2012","新疆","新疆大学","理科","4",NA,"5.38",NA,"750531"
"639","2012","新疆","新疆大学","文科","2","-","5.38",NA,"750531"
"640","2012","武汉","中国地质大学(武汉)","理科","47","22208",NA,NA,NA
"641","2012","武汉","中国地质大学(武汉)","文科","14","8800",NA,NA,NA
"642","2012","江苏","中国药科大学","理科","21","23353","3.42",NA,"5405822"
"643","2012","江苏","河海大学","文科","8","7010","8.33",NA,"5405822"
"644","2012","江苏","南京航空航天大学","理科","54","16496","10.13",NA,"5405822"
"645","2012","江苏","南京工业大学","文科","9","-","4.46","0.0230170316301703","5405822"
"646","2012","江苏","东南大学","理科","50","9113","21.17","0.0793187347931874","5405822"
"647","2012","江苏","苏州大学","文科","8","5113","8.82","0.0274939172749392","5405822"
"648","2012","江苏","南京大学","理科","46","803","45.01","0.177858880778589","5405822"
"649","2012","江苏","江南大学","文科","8","7741","6.2",NA,"5405822"
"650","2012","江苏","河海大学","理科","88","22297","8.33",NA,"5405822"
"651","2012","江苏","江苏大学","理科","40","29027","3.82",NA,"5405822"
"652","2012","江苏","南京林业大学","理科","80",NA,"2.23",NA,"5405822"
"653","2012","江苏","南京农业大学","理科","71",NA,"9.16",NA,"5405822"
"654","2012","江苏","南京信息工程大学","文科","6","-","1.59",NA,"5405822"
"655","2012","江苏","南京工业大学","理科","31","29083","4.46","0.0230170316301703","5405822"
"656","2012","江苏","南京信息工程大学","理科","12","28711","1.59",NA,"5405822"
"657","2012","江苏","中国矿业大学","理科","96",NA,"10.71","0.0233576642335766","5405822"
"658","2012","江苏","苏州大学","理科","26","24387","8.82","0.0274939172749392","5405822"
"659","2012","江苏","南京理工大学","理科","43","14754","9.7",NA,"5405822"
"660","2012","江苏","南京邮电大学","理科","46","18136","1.81",NA,"5405822"
"661","2012","江苏","南京邮电大学","文科","4","-","1.81",NA,"5405822"
"662","2012","江苏","中国矿业大学","文科","2","9196","10.71","0.0233576642335766","5405822"
"663","2012","江苏","江南大学","理科","41","29183","6.2",NA,"5405822"
"664","2012","江苏","南京大学","文科","16","240","45.01","0.177858880778589","5405822"
"665","2012","江苏","中国药科大学","文科","2","8225","3.42",NA,"5405822"
"666","2012","江苏/北京","中国矿业大学","理科","96",NA,"10.71","0.0233576642335766",NA
"667","2012","江苏/北京","中国矿业大学","文科","2","9196","10.71","0.0233576642335766",NA
"668","2012","江西","华东交通大学","理科","59",NA,"1.16",NA,"1294888"
"669","2012","江西","江西理工大学","理科","100",NA,"1.18",NA,"1294888"
"670","2012","江西","南昌大学","理科","19","25229","6.38","0.0413625304136253","1294888"
"671","2012","江西","南昌大学","文科","10","8675","6.38","0.0413625304136253","1294888"
"672","2012","河北","东北大学秦皇岛分校","理科","46",NA,NA,NA,"2657501"
"673","2012","河北","石家庄铁道大学","理科","13",NA,"1",NA,"2657501"
"674","2012","河北","河北工业大学","理科","20",NA,"2.96",NA,"2657501"
"675","2012","河北","东北大学秦皇岛分校","理科","67","50561",NA,NA,"2657501"
"676","2012","河北","石家庄铁道大学","理科","5","28079","1",NA,"2657501"
"677","2012","河北","华北电力大学(保定)","理科","67","17706",NA,NA,"2657501"
"678","2012","河北","燕山大学","理科","54",NA,"4.36",NA,"2657501"
"679","2012","河北","华北电力大学(保定)","文科","4","-",NA,NA,"2657501"
"680","2012","河北","燕山大学","理科","5","27389","4.36",NA,"2657501"
"681","2012","河北","华北电力大学(北京)","理科","72","12320",NA,NA,"2657501"
"682","2012","河北","华北电力大学(北京)","文科","8","6538",NA,NA,"2657501"
"683","2012","河南","郑州大学","文科","26","-","8.47","0.0688564476885645","2959931"
"684","2012","河南","河南大学","理科","94",NA,"4.53","0.0294403892944039","2959931"
"685","2012","河南","郑州大学","理科","54",NA,"8.47","0.0688564476885645","2959931"
"686","2012","浙江","浙江大学","理科","80","487","54.27","0.282238442822384","3466533"
"687","2012","浙江","温州医学院","理科","15",NA,"1.76",NA,"3466533"
"688","2012","浙江","浙江大学","文科","16","163","54.27","0.282238442822384","3466533"
"689","2012","海南","海南大学","文科","52","-","3.99","0.0454987834549878","285554"
"690","2012","海南","海南大学","理科","140",NA,"3.99","0.0454987834549878","285554"
"691","2012","湖北","中南财经政法大学","文科","100","7078","5.13","0.0469586374695864","2225045"
"692","2012","湖北","华中师范大学","理科","38","23672","11.06","0.0647201946472019","2225045"
