,UniversityNo,Distance,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Lowest,Label
1398,10652,1298.0,653001,2859.0,228.4018887723,2010,3.81,0.030617284,0,65,516.0,14
1399,10652,1298.0,1140960,2945.0,387.4227504244,2013,3.36,0.0401459854,0,69,588.0,14
1400,10652,1298.0,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,0,67,622.0,18
1401,10652,1298.0,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,0,67,605.0,18
1402,10652,1298.0,1001137,2919.0,342.9725933539,2012,3.71,0.0401812689,0,70,575.0,16
1403,10652,1298.0,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,0,42,608.0,15
1404,10652,1298.0,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,0,42,594.0,15
1405,10652,1298.0,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,1,38,595.0,23
1406,10652,1298.0,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,1,38,576.0,23
1407,10652,1298.0,653001,2859.0,228.4018887723,2010,3.81,0.030617284,1,69,540.0,23
1408,10652,1298.0,653001,2859.0,228.4018887723,2010,3.81,0.030617284,1,69,552.0,23
1409,10652,1298.0,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,1,68,641.0,20
1410,10652,1298.0,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,1,68,635.0,20
1411,10652,1298.0,1001137,2919.0,342.9725933539,2012,3.71,0.0401812689,1,61,579.0,19
1412,10651,1584.0,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,1,63,610.0,16
1413,10651,1584.0,2853666,8140.0,350.5732186732,2015,63.39,0.0541341654,1,48,618.0,18
1414,10651,1584.0,2853666,8140.0,350.5732186732,2015,63.39,0.0541341654,0,26,617.0,16
1415,10651,1584.0,2626077,8107.0,323.927100037,2014,61.81,0.0534090909,0,32,614.0,12
1416,10651,1584.0,1415128,8185.0,172.8928527795,2010,4.55,0.0806584362,1,36,543.0,14
1417,10651,1584.0,2102668,8050.0,261.2009937888,2012,4.45,0.0380664653,1,36,585.0,17
1418,10651,1584.0,1718548,8044.92,213.6190291513,2011,4.34,0.051821862300000014,1,36,633.0,19
1419,10651,1584.0,2626077,8107.0,323.927100037,2014,61.81,0.0534090909,1,49,608.0,17
1420,10651,1584.0,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,0,27,600.0,13
1421,10651,1584.0,2102668,8050.0,261.2009937888,2012,4.45,0.0380664653,0,24,603.0,13
1422,10651,1584.0,1415128,8185.0,172.8928527795,2010,4.55,0.0806584362,0,25,531.0,14
1423,10651,1584.0,1718548,8044.92,213.6190291513,2011,4.34,0.051821862300000014,0,24,612.0,15
1424,10698,1637.0,1768994,3775.0,468.6076821192,2015,72.13,0.1092043682,0,3,613.0,16
1425,10698,1637.0,1445368,3753.0,385.12336797230006,2013,25.59,0.06642335769999999,1,38,636.0,11
1426,10698,1637.0,1445368,3753.0,385.12336797230006,2013,25.59,0.06642335769999999,0,2,597.0,13
1427,10698,1637.0,1251230,3743.0,334.2853326209,2012,26.43,0.0667673716,1,31,605.0,10
1428,10698,1637.0,1768994,3775.0,468.6076821192,2015,72.13,0.1092043682,1,44,632.0,16
1429,10698,1637.0,1604521,3764.0,426.2808182784,2014,70.55,0.1086038961,0,2,614.0,11
1430,10698,1637.0,1604521,3764.0,426.2808182784,2014,70.55,0.1086038961,1,40,625.0,22
1431,10698,1637.0,816980,3727.0,219.205795546,2010,27.45,0.058436214000000014,1,28,588.0,11
1432,10698,1637.0,816980,3727.0,219.205795546,2010,27.45,0.058436214000000014,1,28,583.0,11
1433,10698,1637.0,1251230,3743.0,334.2853326209,2012,26.43,0.0667673716,0,2,593.0,12
1434,10698,1637.0,1012348,3735.0,271.0436412316,2011,26.73,0.0898785425,0,2,578.0,19
1435,10698,1637.0,1012348,3735.0,271.0436412316,2011,26.73,0.0898785425,1,30,660.0,11
1436,10724,1638.0,816980,3727.0,219.205795546,2010,0.0,0.0,1,7,538.0,25
1437,10724,1638.0,1012348,3735.0,271.0436412316,2011,0.0,0.0,0,19,603.0,20
1438,10724,1638.0,1768994,3775.0,468.6076821192,2015,0.0,0.0,1,13,579.0,29
1439,10724,1638.0,1251230,3743.0,334.2853326209,2012,0.0,0.0,0,18,589.0,19
1440,10724,1638.0,1251230,3743.0,334.2853326209,2012,0.0,0.0,0,18,496.0,19
1441,10724,1638.0,1445368,3753.0,385.12336797230006,2013,0.0,0.0,0,19,583.0,18
1442,10724,1638.0,1445368,3753.0,385.12336797230006,2013,0.0,0.0,0,19,502.0,18
1443,10724,1638.0,1251230,3743.0,334.2853326209,2012,0.0,0.0,1,7,583.0,24
1444,10724,1638.0,1768994,3775.0,468.6076821192,2015,0.0,0.0,0,12,593.0,21
1445,10724,1638.0,1604521,3764.0,426.2808182784,2014,60.1,0.0,0,13,597.0,18
1446,10724,1638.0,1012348,3735.0,271.0436412316,2011,0.0,0.0,1,6,622.0,19
1447,10724,1638.0,816980,3727.0,219.205795546,2010,0.0,0.0,0,13,511.0,17
1448,10724,1638.0,1445368,3753.0,385.12336797230006,2013,0.0,0.0,1,6,586.0,23
1449,10724,1638.0,1604521,3764.0,426.2808182784,2014,60.1,0.0,1,12,586.0,28
1450,10703,1636.0,1768994,3775.0,468.6076821192,2015,62.64,0.0,1,19,605.0,30
1451,10703,1636.0,1251230,3743.0,334.2853326209,2012,2.76,0.0,1,3,575.0,16
1452,10703,1636.0,1445368,3753.0,385.12336797230006,2013,2.65,0.0,1,5,612.0,18
1453,10703,1636.0,816980,3727.0,219.205795546,2010,2.72,0.0,1,1,543.0,14
1454,10703,1636.0,1012348,3735.0,271.0436412316,2011,2.74,0.0,1,4,652.0,22
1455,10703,1636.0,1604521,3764.0,426.2808182784,2014,61.14,0.0,1,11,577.0,26
1456,10700,1633.0,1012348,3735.0,271.0436412316,2011,3.18,0.0,1,54,586.0,24
1457,10700,1633.0,1604521,3764.0,426.2808182784,2014,61.05,0.0,1,36,575.0,31
1458,10700,1633.0,1768994,3775.0,468.6076821192,2015,62.54,0.0,1,36,566.0,34
1459,10700,1633.0,1445368,3753.0,385.12336797230006,2013,2.84,0.0,1,45,585.0,26
1460,10700,1633.0,1251230,3743.0,334.2853326209,2012,3.26,0.0,1,42,569.0,25
1461,10701,1639.0,1768994,3775.0,468.6076821192,2015,64.5,0.0,1,112,588.0,23
1462,10701,1639.0,1445368,3753.0,385.12336797230006,2013,8.68,0.0,1,110,603.0,23
1463,10701,1639.0,1604521,3764.0,426.2808182784,2014,63.62,0.0,1,110,585.0,23
1464,10701,1639.0,1012348,3735.0,271.0436412316,2011,8.31,0.0,1,91,629.0,19
1465,10701,1639.0,816980,3727.0,219.205795546,2010,8.21,0.0,1,90,541.0,22
1466,10701,1639.0,1251230,3743.0,334.2853326209,2012,7.81,0.0,1,92,564.0,19
1467,10657,1460.0,800679,3502.22,228.6204179064,2014,61.95,0.0,0,6,591.0,21
1468,10657,1460.0,685220,3484.07,196.67228270380002,2013,4.5,0.0,1,14,585.0,26
1469,10657,1460.0,460216,3479.0,132.2839896522,2011,5.0,0.0,0,2,596.0,23
1470,10657,1460.0,391268,3537.0,110.6214305909,2010,4.55,0.0,0,6,518.0,19
1471,10657,1460.0,925101,3508.0,263.7118015964,2015,63.34,0.0,0,6,582.0,26
1472,10657,1460.0,800679,3502.22,228.6204179064,2014,61.95,0.0,1,8,570.0,31
1473,10657,1460.0,570184,3469.0,164.36552320549998,2012,4.92,0.0,1,12,568.0,25
1474,10657,1460.0,685220,3484.07,196.67228270380002,2013,4.5,0.0,0,6,589.0,19
1475,10657,1460.0,925101,3508.0,263.7118015964,2015,63.34,0.0,1,6,566.0,32
1476,10657,1460.0,460216,3479.0,132.2839896522,2011,5.0,0.0,1,16,623.0,24
1477,10657,1460.0,391268,3537.0,110.6214305909,2010,4.55,0.0,1,18,540.0,24
1478,10657,1460.0,391268,3537.0,110.6214305909,2010,4.55,0.0,1,18,552.0,24
1479,10140,2749.0,1521250,4341.0,350.43768716889997,2010,4.8,0.0,1,14,540.0,25
1480,10140,2749.0,2222670,4383.0,507.11156741959996,2012,4.75,0.0,0,45,562.0,21
1481,10140,2749.0,1845727,4375.0,421.8804571429,2011,4.79,0.0329149798,1,16,621.0,24
1482,10140,2749.0,2484643,4389.0,566.1068580542,2013,4.44,0.0,0,50,589.0,19
1483,10140,2749.0,2707765,4390.0,616.8029612756,2014,61.89,0.0,0,50,594.0,21
1484,10140,2749.0,2707765,4390.0,616.8029612756,2014,61.89,0.0,1,18,554.0,31
1485,10140,2749.0,2862658,4391.0,651.9375996356,2015,63.61,0.0,1,14,569.0,34
1486,10140,2749.0,2484643,4389.0,566.1068580542,2013,4.44,0.0,1,18,585.0,26
1487,10140,2749.0,2862658,4391.0,651.9375996356,2015,63.61,0.0,0,30,586.0,25
1488,10140,2749.0,2222670,4383.0,507.11156741959996,2012,4.75,0.0,1,18,569.0,24
1489,10140,2749.0,1845727,4375.0,421.8804571429,2011,4.79,0.0329149798,0,43,595.0,23
1490,10147,2760.0,2707765,4390.0,616.8029612756,2014,60.75,0.0,1,22,560.0,31
1491,10147,2760.0,2484643,4389.0,566.1068580542,2013,1.59,0.0,1,23,570.0,26
1492,10147,2760.0,2222670,4383.0,507.11156741959996,2012,1.75,0.0,1,28,538.0,25
1493,10147,2760.0,1845727,4375.0,421.8804571429,2011,1.54,0.0,1,31,622.0,24
1494,10147,2760.0,2862658,4391.0,651.9375996356,2015,62.12,0.0,1,18,551.0,34
1495,10147,2760.0,1521250,4341.0,350.43768716889997,2010,1.6,0.0,1,30,540.0,25
1496,10459,1462.0,2309236,9405.47,245.5205322009,2011,8.94,0.06720647769999999,1,36,621.0,24
1497,10459,1462.0,2959931,9406.2,314.6787225447,2013,8.47,0.06885644769999999,0,20,589.0,19
1498,10459,1462.0,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,0,26,582.0,21
1499,10459,1462.0,3493938,9436.0,370.2774480712,2015,64.55,0.0628705148,1,46,572.0,30
1500,10459,1462.0,2959931,9406.2,314.6787225447,2013,8.47,0.06885644769999999,1,60,585.0,25
1501,10459,1462.0,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,1,54,568.0,25
1502,10459,1462.0,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,0,16,594.0,19
1503,10459,1462.0,3493938,9436.0,370.2774480712,2015,64.55,0.0628705148,0,14,587.0,22
1504,10459,1462.0,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,0,12,524.0,19
1505,10459,1462.0,2309236,9405.47,245.5205322009,2011,8.94,0.06720647769999999,0,10,595.0,22
1506,10459,1462.0,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,1,69,579.0,28
1507,10459,1462.0,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,1,30,540.0,25
1508,10459,1462.0,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,1,30,544.0,25
1509,10611,1298.0,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,0,12,521.0,16
1510,10611,1298.0,1265669,2970.0,426.15117845120005,2014,65.88,0.0943181818,1,106,601.0,19
1511,10611,1298.0,1001137,2919.0,342.9725933539,2012,14.47,0.0719033233,1,89,587.0,18
1512,10611,1298.0,1265669,2970.0,426.15117845120005,2014,65.88,0.0943181818,0,10,608.0,14
1513,10611,1298.0,1140960,2945.0,387.4227504244,2013,13.76,0.0712895377,0,11,584.0,15
1514,10611,1298.0,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,1,86,633.0,18
1515,10611,1298.0,1140960,2945.0,387.4227504244,2013,13.76,0.0712895377,1,109,585.0,18
1516,10611,1298.0,1426540,2991.0,476.9441658308001,2015,67.26,0.08985959439999999,1,104,606.0,21
1517,10611,1298.0,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,1,80,541.0,21
1518,10611,1298.0,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,1,80,541.0,21
1519,10611,1298.0,1426540,2991.0,476.9441658308001,2015,67.26,0.08985959439999999,0,12,607.0,17
1520,10611,1298.0,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,0,10,606.0,18
1521,10611,1298.0,1001137,2919.0,342.9725933539,2012,14.47,0.0719033233,0,11,577.0,16
1522,10710,1641.0,816980,3727.0,219.205795546,2010,7.86,0.0,0,4,518.0,19
1523,10710,1641.0,1012348,3735.0,271.0436412316,2011,8.57,0.0,1,50,622.0,24
1524,10710,1641.0,1445368,3753.0,385.12336797230006,2013,9.91,0.0,1,50,572.0,24
1525,10710,1641.0,1768994,3775.0,468.6076821192,2015,65.84,0.0,1,90,563.0,31
1526,10710,1641.0,816980,3727.0,219.205795546,2010,7.86,0.0,1,46,543.0,25
1527,10710,1641.0,1604521,3764.0,426.2808182784,2014,64.17,0.0,1,70,564.0,31
1528,10710,1641.0,1251230,3743.0,334.2853326209,2012,9.48,0.0,1,50,550.0,23
1529,10186,3047.0,1380381,2752.0,501.5919331395,2015,62.33,0.0,1,150,515.0,34
1530,10536,660.0,2704846,6737.0,401.4911681757,2015,62.39,0.0,0,33,562.0,26
1531,10536,660.0,2704846,6737.0,401.4911681757,2015,62.39,0.0,1,161,556.0,34
1532,10718,1637.0,1012348,3735.0,271.0436412316,2011,5.8,0.0,0,22,596.0,23
1533,10718,1637.0,1012348,3735.0,271.0436412316,2011,5.8,0.0,0,22,615.0,23
1534,10718,1637.0,1012348,3735.0,271.0436412316,2011,5.8,0.0,1,43,622.0,24
1535,10718,1637.0,1012348,3735.0,271.0436412316,2011,5.8,0.0,1,43,632.0,24
1536,10718,1637.0,1251230,3743.0,334.2853326209,2012,5.97,0.0,1,39,569.0,25
1537,10718,1637.0,1604521,3764.0,426.2808182784,2014,62.62,0.042370129900000005,0,25,575.0,20
1538,10718,1637.0,1604521,3764.0,426.2808182784,2014,62.62,0.042370129900000005,1,72,560.0,31
1539,10718,1637.0,816980,3727.0,219.205795546,2010,5.82,0.0,1,32,536.0,25
1540,10718,1637.0,1445368,3753.0,385.12336797230006,2013,6.19,0.0,0,25,589.0,19
1541,10718,1637.0,1768994,3775.0,468.6076821192,2015,64.06,0.0394695788,1,81,567.0,33
1542,10718,1637.0,1445368,3753.0,385.12336797230006,2013,6.19,0.0,1,68,585.0,26
1543,10718,1637.0,1251230,3743.0,334.2853326209,2012,5.97,0.0,0,20,581.0,21
1544,10718,1637.0,1768994,3775.0,468.6076821192,2015,64.06,0.0394695788,0,41,584.0,24
1545,10718,1637.0,816980,3727.0,219.205795546,2010,5.82,0.0,0,10,514.0,19
1546,10708,1645.0,816980,3727.0,219.205795546,2010,1.08,0.0,1,15,540.0,24
1547,10708,1645.0,1251230,3743.0,334.2853326209,2012,1.16,0.0,1,5,583.0,25
1548,10708,1645.0,1012348,3735.0,271.0436412316,2011,1.05,0.0,1,5,622.0,24
1549,10708,1645.0,1768994,3775.0,468.6076821192,2015,61.84,0.0,1,15,566.0,34
1550,10212,3656.0,1503938,3833.0,392.36577093660003,2015,63.23,0.0,1,61,520.0,34
1551,10212,3656.0,1503938,3833.0,392.36577093660003,2015,63.23,0.0,0,39,556.0,26
