,Unnamed: 0,Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label.1,Lowest,Highest,ave,Plan,NO
41,41,22,10280,上海大学,1473.0,上海,2356094,2426.0,971.1846661171,2015,64.03,0.0673946958,理科,10,22,591.0,,596.0,,第一批
42,42,31,10254,上海海事大学,1474.0,上海,2160212,2415.15,894.4421671532001,2014,60.53,0.0,理科,134,31,561.0,577.0,568.0,54.0,第二批
43,43,34,10254,上海海事大学,1474.0,上海,2356094,2426.0,971.1846661171,2015,61.8,0.0,理科,127,34,563.0,,563.0,,第一批
44,44,23,10254,上海海事大学,1474.0,上海,2356094,2426.0,971.1846661171,2015,61.8,0.0,文科,34,23,587.0,,587.0,,第一批
45,45,21,10254,上海海事大学,1474.0,上海,2160212,2415.15,894.4421671532001,2014,60.53,0.0,文科,33,21,590.0,609.0,594.0,10.0,第二批
46,46,20,10252,上海理工大学,1484.0,上海,1716598,2302.66,745.4847871592,2011,1.85,0.0,理科,55,20,629.0,650.0,635.0,51.0,第一批
47,47,26,10252,上海理工大学,1484.0,上海,2160212,2415.15,894.4421671532001,2014,61.15,0.0,理科,59,26,575.0,611.0,592.0,70.0,第一批
48,48,23,10252,上海理工大学,1484.0,上海,2018172,2380.43,847.8182513242999,2013,1.78,0.0,理科,69,23,599.0,613.0,603.0,57.0,第一批
49,49,20,10252,上海理工大学,1484.0,上海,1919569,2347.46,817.7217077181,2012,1.89,0.0,理科,55,20,562.0,599.0,585.0,57.0,第一批
50,50,22,10252,上海理工大学,1484.0,上海,1504645,2210.2841277426,680.7473216291,2010,1.71,0.0,理科,50,22,544.0,575.0,556.0,68.0,第一批
51,51,26,10252,上海理工大学,1484.0,上海,2356094,2426.0,971.1846661171,2015,62.83,0.0,理科,59,26,579.0,,585.0,,第一批
52,52,8,10272,上海财经大学,1473.0,上海,2160212,2415.15,894.4421671532001,2014,62.15,0.0733766234,文科,16,8,636.0,660.0,647.0,13.0,第一批
53,53,5,10272,上海财经大学,1473.0,上海,1504645,2210.2841277426,680.7473216291,2010,5.3,0.0781893004,文科,9,5,544.0,574.0,558.0,8.0,第一批
54,54,7,10272,上海财经大学,1473.0,上海,2018172,2380.43,847.8182513242999,2013,5.15,0.0695863747,文科,13,7,626.0,641.0,635.0,11.0,第一批
55,55,9,10272,上海财经大学,1473.0,上海,2160212,2415.15,894.4421671532001,2014,62.15,0.0733766234,理科,37,9,624.0,667.0,650.0,32.0,第一批
56,56,6,10272,上海财经大学,1473.0,上海,1919569,2347.46,817.7217077181,2012,5.92,0.067673716,理科,25,6,616.0,655.0,637.0,26.0,第一批
57,57,7,10272,上海财经大学,1473.0,上海,1919569,2347.46,817.7217077181,2012,5.92,0.067673716,文科,11,7,617.0,639.0,632.0,11.0,第一批
58,58,7,10272,上海财经大学,1473.0,上海,1716598,2302.66,745.4847871592,2011,5.45,0.0744939271,文科,10,7,639.0,653.0,644.0,9.0,第一批
59,59,9,10272,上海财经大学,1473.0,上海,2356094,2426.0,971.1846661171,2015,64.02,0.07940717629999999,理科,38,9,644.0,,651.0,,第一批
60,60,6,10272,上海财经大学,1473.0,上海,1716598,2302.66,745.4847871592,2011,5.45,0.0744939271,理科,25,6,654.0,685.0,675.0,26.0,第一批
61,61,7,10272,上海财经大学,1473.0,上海,1504645,2210.2841277426,680.7473216291,2010,5.3,0.0781893004,理科,26,7,540.0,651.0,602.0,24.0,第一批
62,62,8,10272,上海财经大学,1473.0,上海,2018172,2380.43,847.8182513242999,2013,5.15,0.0695863747,理科,32,8,640.0,669.0,657.0,25.0,第一批
63,63,8,10272,上海财经大学,1473.0,上海,2356094,2426.0,971.1846661171,2015,64.02,0.07940717629999999,文科,16,8,628.0,,634.0,,第一批
64,64,26,10224,东北农业大学,3301.0,黑龙江,1503938,3833.0,392.36577093660003,2015,62.94,0.0,文科,6,26,576.0,,581.0,,第一批
65,65,21,10224,东北农业大学,3301.0,黑龙江,1438293,3835.02,375.0418511507,2014,61.33,0.0,文科,12,21,585.0,592.0,588.0,21.0,第一批
66,66,31,10224,东北农业大学,3301.0,黑龙江,1438293,3835.02,375.0418511507,2014,61.33,0.0,理科,34,31,541.0,584.0,564.0,60.0,第一批
67,67,34,10224,东北农业大学,3301.0,黑龙江,1503938,3833.0,392.36577093660003,2015,62.94,0.0,理科,24,34,551.0,,554.0,,第一批
68,68,24,19145,东北大学秦皇岛分校,2760.0,河北,2039426,7193.6,283.5056161032,2011,15.08,0.0393522267,理科,40,24,622.0,633.0,626.0,20.0,第一批
69,69,25,19145,东北大学秦皇岛分校,2760.0,河北,2451576,7240.51,338.5916185462,2012,14.97,0.032326284,理科,46,25,569.0,579.0,573.0,18.0,第一批
70,70,22,10145,东北大学,2760.0,辽宁,2222670,4383.0,507.11156741959996,2012,14.97,0.032326284,理科,92,22,576.0,591.0,581.0,52.0,第一批
71,71,23,10145,东北大学,2760.0,辽宁,1521250,4341.0,350.43768716889997,2010,16.2,0.0465020576,理科,42,23,559.0,590.0,568.0,80.0,第一批
72,72,21,10145,东北大学,2760.0,辽宁,1845727,4375.0,421.8804571429,2011,15.08,0.0393522267,理科,50,21,628.0,644.0,632.0,41.0,第一批
73,73,24,10145,东北大学,2760.0,辽宁,2862658,4391.0,651.9375996356,2015,67.0,0.035725429,理科,114,24,582.0,613.0,584.0,,第一批
74,74,31,19145,东北大学秦皇岛分校,2760.0,河北,2830141,7332.61,385.96638850290003,2014,65.8,0.0402597403,理科,67,31,574.0,608.0,579.0,45.0,第一批
75,75,26,19145,东北大学秦皇岛分校,2760.0,河北,2657501,7287.51,364.6651599792,2013,13.67,0.0316301703,理科,60,26,585.0,623.0,591.0,15.0,第一批
76,76,22,10145,东北大学,2760.0,辽宁,2484643,4389.0,566.1068580542,2013,13.67,0.0316301703,理科,119,22,592.0,612.0,599.0,92.0,第一批
77,77,25,10145,东北大学,2760.0,辽宁,2707765,4390.0,616.8029612756,2014,65.8,0.0402597403,理科,126,25,590.0,626.0,596.0,119.0,第一批
78,78,26,10200,东北师范大学,3052.0,吉林,1193924,2750.4,434.0910413031,2013,12.73,0.0250608273,理科,22,26,585.0,593.0,590.0,4.0,第一批
79,79,23,10200,东北师范大学,3052.0,吉林,866758,2746.6,315.5748925945,2011,10.81,0.0,文科,10,23,597.0,603.0,600.0,4.0,第一批
80,80,23,10200,东北师范大学,3052.0,吉林,866758,2746.6,315.5748925945,2011,10.81,0.0,文科,10,23,610.0,616.0,610.0,5.0,不详
81,81,27,10200,东北师范大学,3052.0,吉林,1298146,2751.28,471.833473874,2014,65.27,0.0451298701,理科,17,27,574.0,591.0,582.0,22.0,第一批
82,82,24,10200,东北师范大学,3052.0,吉林,727875,2739.55,265.6914456754,2010,10.93,0.03,理科,6,24,545.0,555.0,550.0,2.0,第一批
83,83,24,10200,东北师范大学,3052.0,吉林,727875,2739.55,265.6914456754,2010,10.93,0.03,理科,6,24,531.0,583.0,554.0,53.0,提前批
84,84,21,10200,东北师范大学,3052.0,吉林,1056883,2749.41,384.40356294620005,2012,11.08,0.0248338369,文科,4,21,581.0,589.0,583.0,7.0,第一批
85,85,24,10200,东北师范大学,3052.0,吉林,866758,2746.6,315.5748925945,2011,10.81,0.0,理科,9,24,624.0,632.0,628.0,6.0,第一批
86,86,24,10200,东北师范大学,3052.0,吉林,866758,2746.6,315.5748925945,2011,10.81,0.0,理科,9,24,638.0,646.0,638.0,4.0,不详
87,87,25,10200,东北师范大学,3052.0,吉林,1056883,2749.41,384.40356294620005,2012,11.08,0.0248338369,理科,8,25,568.0,580.0,573.0,3.0,第一批
88,88,19,10200,东北师范大学,3052.0,吉林,727875,2739.55,265.6914456754,2010,10.93,0.03,文科,4,19,519.0,537.0,528.0,4.0,第一批
89,89,19,10200,东北师范大学,3052.0,吉林,727875,2739.55,265.6914456754,2010,10.93,0.03,文科,4,19,522.0,551.0,535.0,36.0,提前批
90,90,19,10200,东北师范大学,3052.0,吉林,1193924,2750.4,434.0910413031,2013,12.73,0.0250608273,文科,13,19,590.0,596.0,592.0,3.0,第一批
91,91,20,10200,东北师范大学,3052.0,吉林,1298146,2751.28,471.833473874,2014,65.27,0.0451298701,文科,13,20,594.0,612.0,598.0,12.0,第一批
92,92,23,10200,东北师范大学,3052.0,吉林,1380381,2752.0,501.5919331395,2015,66.34,0.0453978159,文科,17,23,586.0,,586.0,,第一批
93,93,31,10200,东北师范大学,3052.0,吉林,1380381,2752.0,501.5919331395,2015,66.34,0.0453978159,理科,25,31,578.0,,578.0,,第一批
94,94,23,10225,东北林业大学,3294.0,黑龙江,1036860,3833.35,270.4840413737,2011,5.11,0.0,文科,3,23,606.0,606.0,606.0,1.0,第一批
95,95,31,10225,东北林业大学,3294.0,黑龙江,1438293,3835.02,375.0418511507,2014,61.89,0.0,理科,16,31,597.0,597.0,597.0,1.0,第一批
96,96,34,10225,东北林业大学,3294.0,黑龙江,1503938,3833.0,392.36577093660003,2015,63.42,0.0,理科,24,34,568.0,,571.0,,第一批
97,97,16,10225,东北林业大学,3294.0,黑龙江,858700,3826.01,224.4374687991,2010,5.46,0.0,文科,3,16,518.0,541.0,525.0,14.0,第一批
98,98,24,10225,东北林业大学,3294.0,黑龙江,1036860,3833.35,270.4840413737,2011,5.11,0.0,理科,19,24,567.0,595.0,572.0,143.0,第一批
99,99,25,10225,东北林业大学,3294.0,黑龙江,858700,3826.01,224.4374687991,2010,5.46,0.0,理科,16,25,540.0,576.0,550.0,116.0,第一批
100,100,19,10173,东北财经大学,2246.0,辽宁,2862658,4391.0,651.9375996356,2015,62.69,0.0,文科,16,19,602.0,,602.0,,第一批
101,101,17,10173,东北财经大学,2246.0,辽宁,2222670,4383.0,507.11156741959996,2012,3.18,0.0,文科,21,17,581.0,613.0,597.0,19.0,第一批
102,102,25,10173,东北财经大学,2246.0,辽宁,2707765,4390.0,616.8029612756,2014,61.29,0.0,理科,31,25,586.0,623.0,599.0,31.0,第一批
103,103,23,10173,东北财经大学,2246.0,辽宁,1845727,4375.0,421.8804571429,2011,3.38,0.0,文科,20,23,614.0,628.0,619.0,20.0,第一批
104,104,19,10173,东北财经大学,2246.0,辽宁,2222670,4383.0,507.11156741959996,2012,3.18,0.0,理科,19,19,568.0,608.0,591.0,20.0,第一批
105,105,17,10173,东北财经大学,2246.0,辽宁,2707765,4390.0,616.8029612756,2014,61.29,0.0,文科,29,17,594.0,617.0,606.0,22.0,第一批
106,106,25,10173,东北财经大学,2246.0,辽宁,2862658,4391.0,651.9375996356,2015,62.69,0.0,理科,24,25,591.0,,591.0,,第一批
107,107,19,10173,东北财经大学,2246.0,辽宁,2484643,4389.0,566.1068580542,2013,3.15,0.0,文科,29,19,601.0,621.0,609.0,21.0,第一批
108,108,19,10173,东北财经大学,2246.0,辽宁,1521250,4341.0,350.43768716889997,2010,3.32,0.0,理科,20,19,554.0,611.0,569.0,12.0,第一批
109,109,19,10173,东北财经大学,2246.0,辽宁,1845727,4375.0,421.8804571429,2011,3.38,0.0,理科,20,19,624.0,661.0,645.0,19.0,第一批
110,110,23,10173,东北财经大学,2246.0,辽宁,2484643,4389.0,566.1068580542,2013,3.15,0.0,理科,31,23,597.0,633.0,611.0,19.0,第一批
111,111,14,10173,东北财经大学,2246.0,辽宁,1521250,4341.0,350.43768716889997,2010,3.32,0.0,文科,20,14,542.0,569.0,551.0,13.0,第一批
112,112,23,10255,东华大学,1462.0,上海,2160212,2415.15,894.4421671532001,2014,64.15,0.07646103900000001,理科,32,23,579.0,618.0,600.0,41.0,第一批
113,113,21,10255,东华大学,1462.0,上海,1716598,2302.66,745.4847871592,2011,7.8,0.0374089069,理科,36,21,629.0,648.0,635.0,37.0,第一批
114,114,20,10255,东华大学,1462.0,上海,1919569,2347.46,817.7217077181,2012,7.73,0.032326284,理科,36,20,558.0,605.0,584.0,38.0,第一批
115,115,24,10255,东华大学,1462.0,上海,2356094,2426.0,971.1846661171,2015,63.71,0.036349454,理科,32,24,594.0,,594.0,,第一批
116,116,22,10255,东华大学,1462.0,上海,1504645,2210.2841277426,680.7473216291,2010,7.71,0.0440329218,理科,38,22,540.0,589.0,562.0,88.0,第一批
117,117,21,10255,东华大学,1462.0,上海,2018172,2380.43,847.8182513242999,2013,10.43,0.0311435523,理科,37,21,598.0,639.0,605.0,36.0,第一批
118,118,16,10286,东南大学,1380.0,江苏,5916175,7939.49,745.1580643089,2014,68.96,0.1003246753,理科,62,16,600.0,664.0,632.0,65.0,第一批
119,119,14,10286,东南大学,1380.0,江苏,4911027,7898.8006682342,621.7433767825,2012,19.22,0.07794561929999999,理科,50,14,594.0,632.0,611.0,50.0,第一批
120,120,15,10286,东南大学,1380.0,江苏,3445730,7810.269,441.1794267265,2010,19.43,0.07613168719999999,理科,40,15,540.0,630.0,587.0,73.0,第一批
121,121,15,10286,东南大学,1380.0,江苏,3445730,7810.269,441.1794267265,2010,19.43,0.07613168719999999,理科,40,15,562.0,584.0,567.0,5.0,提前批
122,122,16,10286,东南大学,1380.0,江苏,6508832,7960.0,817.6924623116,2015,69.69,0.0962558502,理科,67,16,626.0,,626.0,,第一批
123,123,13,10286,东南大学,1380.0,江苏,5405822,7919.98,682.5550064519999,2013,21.17,0.0793187348,理科,65,13,619.0,656.0,629.0,50.0,第一批
124,124,15,10286,东南大学,1380.0,江苏,4142548,7869.34,526.4161924634,2011,19.73,0.0724696356,理科,50,15,648.0,681.0,657.0,41.0,第一批
125,125,34,10110,中北大学,2090.0,山西,1275944,3648.0,349.7653508772001,2015,62.49,0.0,理科,94,34,528.0,,528.0,,第二批
126,126,26,10110,中北大学,2090.0,山西,1275944,3648.0,349.7653508772001,2015,62.49,0.0,文科,6,26,551.0,,551.0,,第二批
127,127,13,10533,中南大学,662.0,湖南,2450167,6690.6,366.21035482620005,2014,70.54,0.0943181818,文科,36,13,611.0,616.0,614.0,27.0,第一批
128,128,19,10533,中南大学,662.0,湖南,1603796,6570.1,244.10526476,2011,27.77,0.0761133603,文科,22,19,606.0,621.0,611.0,22.0,第一批
129,129,16,10533,中南大学,662.0,湖南,1966956,6595.6,298.2224513312,2012,27.62,0.06450151059999999,理科,202,16,591.0,620.0,596.0,209.0,第一批
130,130,18,10533,中南大学,662.0,湖南,2450167,6690.6,366.21035482620005,2014,70.54,0.0943181818,理科,280,18,595.0,647.0,613.0,293.0,第一批
131,131,14,10533,中南大学,662.0,湖南,2215423,6638.93,333.7018164072,2013,26.1,0.0695863747,文科,27,14,601.0,615.0,605.0,20.0,第一批
132,132,16,10533,中南大学,662.0,湖南,2704846,6737.0,401.4911681757,2015,72.28,0.0925117005,文科,32,16,606.0,,609.0,,第一批
133,133,16,10533,中南大学,662.0,湖南,1603796,6570.1,244.10526476,2011,27.77,0.0761133603,理科,205,16,638.0,660.0,642.0,236.0,第一批
134,134,16,10533,中南大学,662.0,湖南,1305969,6406.0,203.8665313768,2010,28.22,0.0691358025,文科,22,16,525.0,548.0,537.0,30.0,第一批
135,135,17,10533,中南大学,662.0,湖南,1966956,6595.6,298.2224513312,2012,27.62,0.06450151059999999,文科,20,17,580.0,610.0,598.0,23.0,第一批
136,136,16,10533,中南大学,662.0,湖南,2215423,6638.93,333.7018164072,2013,26.1,0.0695863747,理科,293,16,592.0,649.0,617.0,204.0,第一批
137,137,19,10533,中南大学,662.0,湖南,1305969,6406.0,203.8665313768,2010,28.22,0.0691358025,理科,236,19,552.0,609.0,576.0,306.0,第一批
138,138,19,10533,中南大学,662.0,湖南,1305969,6406.0,203.8665313768,2010,28.22,0.0691358025,理科,236,19,544.0,577.0,558.0,8.0,提前批
139,139,20,10533,中南大学,662.0,湖南,2704846,6737.0,401.4911681757,2015,72.28,0.0925117005,理科,280,20,603.0,,609.0,,第一批
140,140,26,10538,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,62.15,0.0,文科,6,26,572.0,,572.0,,第一批
141,141,26,10538,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,62.15,0.0,文科,6,26,558.0,,558.0,,第二批
142,142,21,10538,中南林业科技大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,60.58,0.0,文科,6,21,571.0,586.0,574.0,25.0,第二批
143,143,31,10538,中南林业科技大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,60.58,0.0,理科,94,31,544.0,564.0,551.0,63.0,第二批
144,144,34,10538,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,62.15,0.0,理科,94,34,554.0,,554.0,,第一批
145,145,34,10538,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,62.15,0.0,理科,94,34,545.0,,545.0,,第二批
146,146,18,10520,中南财经政法大学,979.0,湖北,1963226,5758.0,340.9562348038,2012,5.87,0.049244713,文科,100,18,586.0,624.0,610.0,97.0,第一批
147,147,13,10520,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,5.94,0.0448559671,文科,100,13,526.0,571.0,546.0,730.0,第一批
148,148,13,10520,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,5.94,0.0448559671,文科,100,13,332.0,546.0,503.0,56.0,提前批
149,149,18,10520,中南财经政法大学,979.0,湖北,1963226,5758.0,340.9562348038,2012,5.87,0.049244713,理科,125,18,574.0,625.0,595.0,119.0,第一批
150,150,19,10520,中南财经政法大学,979.0,湖北,2466849,5799.0,425.3921365753,2014,62.06,0.0574675325,理科,129,19,603.0,636.0,613.0,136.0,第一批
151,151,21,10520,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,64.04,0.0580343214,理科,126,21,599.0,,610.0,,第一批
152,152,21,10520,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,64.04,0.0580343214,理科,126,21,571.0,,571.0,,提前批
153,153,12,10520,中南财经政法大学,979.0,湖北,2466849,5799.0,425.3921365753,2014,62.06,0.0574675325,文科,118,12,596.0,632.0,620.0,110.0,第一批
154,154,13,10520,中南财经政法大学,979.0,湖北,2225045,5779.0,385.0224952414,2013,5.13,0.0469586375,文科,110,13,595.0,631.0,612.0,100.0,第一批
155,155,16,10520,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,5.78,0.0493927126,文科,97,16,609.0,645.0,623.0,99.0,第一批
156,156,16,10520,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,5.78,0.0493927126,文科,97,16,607.0,616.0,607.0,4.0,不详
157,157,15,10520,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,64.04,0.0580343214,文科,113,15,611.0,,615.0,,第一批
158,158,15,10520,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,64.04,0.0580343214,文科,113,15,603.0,,603.0,,提前批
159,159,19,10520,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,5.94,0.0448559671,理科,125,19,549.0,619.0,576.0,901.0,第一批
160,160,19,10520,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,5.94,0.0448559671,理科,125,19,520.0,613.0,545.0,35.0,提前批
161,161,20,10520,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,5.78,0.0493927126,理科,120,20,640.0,670.0,650.0,125.0,第一批
162,162,20,10520,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,5.78,0.0493927126,理科,120,20,628.0,640.0,628.0,8.0,不详
163,163,17,10520,中南财经政法大学,979.0,湖北,2225045,5779.0,385.0224952414,2013,5.13,0.0469586375,理科,136,17,592.0,644.0,614.0,125.0,第一批
164,164,6,10002,中国人民大学,2124.0,北京,2133083,2152.0,991.2095724907001,2015,78.71,0.5538221529,理科,48,6,659.0,,655.0,,第一批
165,165,4,10002,中国人民大学,2124.0,北京,1950056,2114.8,922.0994893134,2014,72.36,0.5,理科,37,4,651.0,678.0,667.0,40.0,第一批
166,166,4,10002,中国人民大学,2124.0,北京,1950056,2114.8,922.0994893134,2014,72.36,0.5,文科,38,4,636.0,663.0,655.0,41.0,第一批
167,167,4,10002,中国人民大学,2124.0,北京,1411358,1961.9,719.3832509302,2011,35.65,0.4939271255,文科,35,4,638.0,665.0,656.0,37.0,第一批
168,168,4,10002,中国人民大学,2124.0,北京,1411358,1961.9,719.3832509302,2011,35.65,0.4939271255,文科,35,4,654.0,659.0,654.0,5.0,不详
169,169,4,10002,中国人民大学,2124.0,北京,1787940,2069.3,864.0313149374001,2013,28.36,0.5571776156,文科,39,4,629.0,661.0,651.0,38.0,第一批
170,170,2,10002,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,37.31,0.5390946502,文科,37,2,582.0,599.0,589.0,41.0,第一批
171,171,2,10002,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,37.31,0.5390946502,文科,37,2,557.0,580.0,568.0,6.0,提前批
172,172,4,10002,中国人民大学,2124.0,北京,1787940,2069.3,864.0313149374001,2013,28.36,0.5571776156,理科,38,4,642.0,677.0,664.0,36.0,第一批
173,173,3,10002,中国人民大学,2124.0,北京,1625193,2018.6,805.1089864262,2012,36.61,0.5788519637,文科,36,3,626.0,655.0,648.0,37.0,第一批
174,174,4,10002,中国人民大学,2124.0,北京,2133083,2152.0,991.2095724907001,2015,78.71,0.5538221529,文科,44,4,646.0,,645.0,,第一批
175,175,4,10002,中国人民大学,2124.0,北京,1411358,1961.9,719.3832509302,2011,35.65,0.4939271255,理科,34,4,673.0,693.0,686.0,36.0,第一批
176,176,4,10002,中国人民大学,2124.0,北京,1625193,2018.6,805.1089864262,2012,36.61,0.5788519637,理科,34,4,629.0,663.0,651.0,34.0,第一批
177,177,4,10002,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,37.31,0.5390946502,理科,36,4,639.0,661.0,648.0,46.0,第一批
178,178,4,10002,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,37.31,0.5390946502,理科,36,4,549.0,608.0,582.0,4.0,提前批
179,179,18,10033,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,0.0,0.0,理科,24,18,631.0,668.0,650.0,16.0,第一批
180,180,18,10033,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,0.0,0.0,理科,24,18,651.0,659.0,651.0,4.0,不详
181,181,18,10033,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,0.0,0.1358814353,理科,28,18,562.0,638.0,603.0,27.0,第一批
182,182,18,10033,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,0.0,0.1358814353,理科,28,18,611.0,,611.0,,提前批
183,183,13,10033,中国传媒大学,2140.0,北京,1787940,2069.3,864.0313149374001,2013,0.0,0.0,理科,26,13,614.0,645.0,625.0,27.0,第一批
184,184,10,10033,中国传媒大学,2140.0,北京,1625193,2018.6,805.1089864262,2012,0.0,0.0,文科,19,10,620.0,643.0,628.0,14.0,第一批
185,185,10,10033,中国传媒大学,2140.0,北京,1950056,2114.8,922.0994893134,2014,0.0,0.1332792208,文科,17,10,624.0,649.0,635.0,18.0,第一批
186,186,14,10033,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,0.0,0.1358814353,文科,21,14,618.0,638.0,629.0,21.0,第一批
187,187,14,10033,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,0.0,0.1358814353,文科,21,14,623.0,,623.0,,提前批
188,188,10,10033,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,0.0,0.0,文科,13,10,627.0,654.0,639.0,10.0,第一批
189,189,10,10033,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,0.0,0.0,文科,13,10,628.0,638.0,628.0,4.0,不详
190,190,10,10033,中国传媒大学,2140.0,北京,1787940,2069.3,864.0313149374001,2013,0.0,0.0,文科,18,10,606.0,643.0,630.0,20.0,第一批
191,191,15,10033,中国传媒大学,2140.0,北京,1625193,2018.6,805.1089864262,2012,0.0,0.0,理科,26,15,586.0,626.0,601.0,25.0,第一批
192,192,31,10033,中国传媒大学,2140.0,北京,1950056,2114.8,922.0994893134,2014,0.0,0.1332792208,理科,25,31,597.0,655.0,629.0,26.0,第一批
193,193,16,10033,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,4.01,0.08930041150000001,理科,15,16,553.0,608.0,578.0,33.0,第一批
194,194,16,10033,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,4.01,0.08930041150000001,理科,15,16,594.0,604.0,599.0,2.0,提前批
195,195,9,10033,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,4.01,0.08930041150000001,文科,9,9,550.0,566.0,555.0,14.0,第一批
196,196,9,10033,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,4.01,0.08930041150000001,文科,9,9,558.0,566.0,560.0,4.0,提前批
197,197,18,10019,中国农业大学,1398.0,北京,1625193,2018.6,805.1089864262,2012,19.6,0.0921148036,理科,43,18,586.0,632.0,596.0,47.0,第一批
198,198,20,10019,中国农业大学,1398.0,北京,1787940,2069.3,864.0313149374001,2013,18.1,0.1192214112,理科,49,20,607.0,649.0,617.0,44.0,第一批
199,199,21,10019,中国农业大学,1398.0,北京,1215300,1860.0,653.3870967742,2010,20.76,0.1275720165,理科,50,21,563.0,608.0,573.0,99.0,第一批
200,200,17,10019,中国农业大学,1398.0,北京,1625193,2018.6,805.1089864262,2012,19.6,0.0921148036,文科,5,17,573.0,600.0,588.0,5.0,第一批
201,201,17,10019,中国农业大学,1398.0,北京,1950056,2114.8,922.0994893134,2014,67.05,0.125974026,文科,5,17,604.0,610.0,608.0,6.0,第一批
202,202,22,10019,中国农业大学,1398.0,北京,2133083,2152.0,991.2095724907001,2015,68.46,0.1238689548,文科,8,22,596.0,,596.0,,第一批
203,203,18,10019,中国农业大学,1398.0,北京,1411358,1961.9,719.3832509302,2011,20.0,0.1089068826,理科,45,18,634.0,662.0,646.0,50.0,第一批
204,204,16,10019,中国农业大学,1398.0,北京,1787940,2069.3,864.0313149374001,2013,18.1,0.1192214112,文科,6,16,601.0,608.0,605.0,6.0,第一批
205,205,21,10019,中国农业大学,1398.0,北京,1950056,2114.8,922.0994893134,2014,67.05,0.125974026,理科,50,21,596.0,644.0,609.0,50.0,第一批
206,206,20,10019,中国农业大学,1398.0,北京,1411358,1961.9,719.3832509302,2011,20.0,0.1089068826,文科,5,20,581.0,609.0,601.0,15.0,第一批
207,207,21,10019,中国农业大学,1398.0,北京,2133083,2152.0,991.2095724907001,2015,68.46,0.1238689548,理科,49,21,594.0,642.0,604.0,,第一批
208,208,23,10159,中国医科大学,2248.0,辽宁,2222670,4383.0,507.11156741959996,2012,4.19,0.0,理科,37,23,564.0,602.0,582.0,27.0,第一批
209,209,22,10159,中国医科大学,2248.0,辽宁,1521250,4341.0,350.43768716889997,2010,4.21,0.0,理科,19,22,549.0,594.0,577.0,25.0,第一批
210,210,24,10159,中国医科大学,2248.0,辽宁,2484643,4389.0,566.1068580542,2013,4.37,0.0,理科,47,24,588.0,616.0,604.0,35.0,第一批
211,211,31,10159,中国医科大学,2248.0,辽宁,2707765,4390.0,616.8029612756,2014,61.85,0.0,理科,35,31,576.0,623.0,599.0,46.0,第一批
212,212,28,10159,中国医科大学,2248.0,辽宁,2862658,4391.0,651.9375996356,2015,63.04,0.0,理科,25,28,585.0,,585.0,,第一批
213,213,24,10159,中国医科大学,2248.0,辽宁,1845727,4375.0,421.8804571429,2011,3.96,0.0,理科,37,24,626.0,658.0,641.0,17.0,第一批
214,214,25,11415,中国地质大学(北京),988.0,北京,1787940,2069.3,864.0313149374001,2013,11.87,0.0360097324,理科,34,25,591.0,642.0,599.0,30.0,第一批
