"","X","Year","Province","University_Name_Location","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person"
"1422",1422,2015,"江苏","南京航空航天大学","南京航空航天大学","理科",67,14614,64.85,0.0360374414976599,6508832,7960,75.4,817.692462311558
"1423",1423,2015,"江苏","南京大学","南京大学","理科",75,919,78.3,0.195007800312012,6508832,7960,75.4,817.692462311558
"1424",1424,2015,"江苏","中国人民大学(苏州校区)","中国人民大学","理科",10,5744,78.71,0.553822152886115,6508832,7960,75.4,817.692462311558
"1425",1425,2015,"江苏","南京大学","南京大学","文科",27,389,78.3,0.195007800312012,6508832,7960,75.4,817.692462311558
"1426",1426,2015,"江苏","南京农业大学","南京农业大学","理科",77,42267,65.37,NA,6508832,7960,75.4,817.692462311558
"1427",1427,2015,"江苏","南京信息工程大学","南京信息工程大学","文科",4,16964,61.96,NA,6508832,7960,75.4,817.692462311558
"1428",1428,2015,"江苏","东南大学","东南大学","理科",67,7680,69.69,0.0962558502340094,6508832,7960,75.4,817.692462311558
"1429",1429,2015,"江苏","南京理工大学","南京理工大学","理科",55,15654,65.22,0.0321372854914197,6508832,7960,75.4,817.692462311558
"1430",1430,2015,"江苏","南京师范大学","南京师范大学","理科",5,32620,65.1,0.0636505460218409,6508832,7960,75.4,817.692462311558
"1431",1431,2015,"江苏","苏州大学","苏州大学","文科",12,3829,65.14,0.0566302652106084,6508832,7960,75.4,817.692462311558
"1432",1432,2015,"江苏","南京邮电大学","南京邮电大学","文科",31,13968,62.12,NA,6508832,7960,75.4,817.692462311558
"1433",1433,2015,"江苏","中国药科大学","中国药科大学","文科",2,9108,62.81,NA,6508832,7960,75.4,817.692462311558
"1434",1434,2015,"江西","江西理工大学","江西理工大学","理科",100,51000,61.78,NA,1570859,4542,75.4,345.851827388815
"1435",1435,2015,"江西","江西财经大学","江西财经大学","文科",56,9325,62.24,NA,1570859,4542,75.4,345.851827388815
"1436",1436,2015,"江西","江西财经大学","江西财经大学","理科",90,27812,62.24,NA,1570859,4542,75.4,345.851827388815
"1437",1437,2015,"江西","南昌大学","南昌大学","理科",74,31370,63.94,NA,1570859,4542,75.4,345.851827388815
"1438",1438,2015,"江西","南昌大学","南昌大学","文科",19,10330,63.94,NA,1570859,4542,75.4,345.851827388815
"1439",1439,2015,"江西","华东交通大学","华东交通大学","理科",59,51000,61.7,NA,1570859,4542,75.4,345.851827388815
"1440",1440,2015,"江西","华东交通大学","华东交通大学","文科",6,16964,61.7,NA,1570859,4542,75.4,345.851827388815
"1441",1441,2015,"河北","石家庄铁道大学","石家庄铁道大学","理科",13,51000,61.81,NA,2942115,7384,75.4,398.444609967497
"1442",1442,2015,"河北","燕山大学","燕山大学","文科",6,16964,63.09,NA,2942115,7384,75.4,398.444609967497
"1443",1443,2015,"河北","华北电力大学(保定)","华北电力大学","文科",6,14162,63.43,NA,2942115,7384,75.4,398.444609967497
"1444",1444,2015,"河北","河北工业大学","河北工业大学","理科",20,36125,62.98,NA,2942115,7384,75.4,398.444609967497
"1445",1445,2015,"河北","东北大学秦皇岛分校","东北大学","理科",67,50561,67,0.0357254290171607,2942115,7384,75.4,398.444609967497
"1446",1446,2015,"河北","华北电力大学(保定)","华北电力大学","理科",82,28571,63.43,NA,2942115,7384,75.4,398.444609967497
"1447",1447,2015,"河北","燕山大学","燕山大学","理科",54,51000,63.09,NA,2942115,7384,75.4,398.444609967497
"1448",1448,2015,"河南","郑州大学","郑州大学","文科",14,10303,64.55,0.0628705148205928,3493938,9436,75.4,370.277448071217
"1449",1449,2015,"河南","河南大学","河南大学","理科",94,51000,63.44,NA,3493938,9436,75.4,370.277448071217
"1450",1450,2015,"河南","郑州大学","郑州大学","理科",46,34363,64.55,0.0628705148205928,3493938,9436,75.4,370.277448071217
"1451",1451,2015,"河南","河南大学","河南大学","文科",56,16964,63.44,NA,3493938,9436,75.4,370.277448071217
"1452",1452,2015,"浙江","浙江大学医学","浙江大学","理科",20,6954,80.45,0.26204368174727,4015350,5508,75.4,729.003267973856
"1453",1453,2015,"浙江","浙江大学","浙江大学","文科",21,221,80.45,0.26204368174727,4015350,5508,75.4,729.003267973856
"1454",1454,2015,"浙江","温州医科大学","温州医科大学","理科",16,43380,62.13,NA,4015350,5508,75.4,729.003267973856
"1455",1455,2015,"浙江","浙江理工大学","浙江理工大学","理科",130,46796,62.25,NA,4015350,5508,75.4,729.003267973856
"1456",1456,2015,"浙江","浙江大学","浙江大学","理科",86,468,80.45,0.26204368174727,4015350,5508,75.4,729.003267973856
"1457",1457,2015,"浙江","浙江理工大学","浙江理工大学","文科",35,16964,62.25,NA,4015350,5508,75.4,729.003267973856
"1458",1458,2015,"海南","海南大学","海南大学","文科",29,15008,63.44,0.0407176287051482,350072,903,75.4,387.676633444075
"1459",1459,2015,"海南","海南大学","海南大学","理科",71,47001,63.44,0.0407176287051482,350072,903,75.4,387.676633444075
"1460",1460,2015,"湖北","中国地质大学(武汉)","中国地质大学","理科",88,32359,65.81,0.043213728549142,2736704,5816,75.4,470.547455295736
"1461",1461,2015,"湖北","中国地质大学(武汉)","中国地质大学","文科",11,9254,65.81,0.043213728549142,2736704,5816,75.4,470.547455295736
"1462",1462,2015,"湖北","武汉大学","武汉大学","文科",45,824,80.72,0.301092043681747,2736704,5816,75.4,470.547455295736
"1463",1463,2015,"湖北","华中师范大学","华中师范大学","文科",44,4671,66.72,0.0858034321372855,2736704,5816,75.4,470.547455295736
"1464",1464,2015,"湖北","华中农业大学","华中农业大学","理科",37,39622,65.81,0.0379095163806552,2736704,5816,75.4,470.547455295736
"1465",1465,2015,"湖北","华中科技大学","华中科技大学","理科",157,7502,74.27,0.13603744149766,2736704,5816,75.4,470.547455295736
"1466",1466,2015,"湖北","武汉理工大学","武汉理工大学","理科",209,17939,65.15,0.04399375975039,2736704,5816,75.4,470.547455295736
"1467",1467,2015,"湖北","武汉工程大学","武汉工程大学","理科",34,50820,61.79,NA,2736704,5816,75.4,470.547455295736
"1468",1468,2015,"湖北","中南财经政法大学","中南财经政法大学","文科",113,2913,64.04,0.0580343213728549,2736704,5816,75.4,470.547455295736
"1469",1469,2015,"湖北","武汉大学","武汉大学","理科",198,4680,80.72,0.301092043681747,2736704,5816,75.4,470.547455295736
"1470",1470,2015,"湖北","华中师范大学","华中师范大学","理科",71,25961,66.72,0.0858034321372855,2736704,5816,75.4,470.547455295736
"1471",1471,2015,"湖北","中南财经政法大学","中南财经政法大学","理科",126,13739,64.04,0.0580343213728549,2736704,5816,75.4,470.547455295736
"1472",1472,2015,"湖北","武汉理工大学","武汉理工大学","文科",18,8062,65.15,0.04399375975039,2736704,5816,75.4,470.547455295736
"1473",1473,2015,"湖北","华中科技大学","华中科技大学","文科",21,2822,74.27,0.13603744149766,2736704,5816,75.4,470.547455295736
"1474",1474,2015,"湖北","华中农业大学","华中农业大学","文科",16,12057,65.81,0.0379095163806552,2736704,5816,75.4,470.547455295736
"1475",1475,2015,"湖南","湘潭大学","湘潭大学","理科",20,43922,63.28,NA,2704846,6737,75.4,401.491168175746
"1476",1476,2015,"湖南","湖南农业大学","湖南农业大学","文科",13,16964,62.61,NA,2704846,6737,75.4,401.491168175746
"1477",1477,2015,"湖南","中南林业科技大学","中南林业科技大学","文科",6,16964,62.15,NA,2704846,6737,75.4,401.491168175746
"1478",1478,2015,"湖南","长沙理工大学","长沙理工大学","理科",161,51000,62.39,NA,2704846,6737,75.4,401.491168175746
"1479",1479,2015,"湖南","长沙理工大学","长沙理工大学","文科",33,16964,62.39,NA,2704846,6737,75.4,401.491168175746
"1480",1480,2015,"湖南","湖南农业大学","湖南农业大学","理科",130,51000,62.61,NA,2704846,6737,75.4,401.491168175746
"1481",1481,2015,"湖南","湖南科技大学","湖南科技大学","文科",28,16964,61.96,NA,2704846,6737,75.4,401.491168175746
"1482",1482,2015,"湖南","湘潭大学","湘潭大学","文科",17,14314,63.28,NA,2704846,6737,75.4,401.491168175746
"1483",1483,2015,"湖南","湖南大学","湖南大学","理科",215,13532,67.92,0.0681747269890796,2704846,6737,75.4,401.491168175746
"1484",1484,2015,"湖南","湖南师范大学","湖南师范大学","理科",39,30996,64.75,0.0471138845553822,2704846,6737,75.4,401.491168175746
"1485",1485,2015,"湖南","湖南中医药大学","湖南中医药大学","理科",3,30002,61.8,NA,2704846,6737,75.4,401.491168175746
"1486",1486,2015,"湖南","湖南大学","湖南大学","文科",26,3339,67.92,0.0681747269890796,2704846,6737,75.4,401.491168175746
"1487",1487,2015,"湖南","南华大学","南华大学","理科",180,51000,61.78,NA,2704846,6737,75.4,401.491168175746
"1488",1488,2015,"湖南","中南林业科技大学","中南林业科技大学","理科",94,51000,62.15,NA,2704846,6737,75.4,401.491168175746
"1489",1489,2015,"湖南","湖南科技大学","湖南科技大学","理科",72,51000,61.96,NA,2704846,6737,75.4,401.491168175746
"1490",1490,2015,"湖南","中南大学","中南大学","理科",280,12009,72.28,0.0925117004680187,2704846,6737,75.4,401.491168175746
"1491",1491,2015,"湖南","湖南师范大学","湖南师范大学","文科",33,9731,64.75,0.0471138845553822,2704846,6737,75.4,401.491168175746
"1492",1492,2015,"湖南","中南大学","中南大学","文科",32,3573,72.28,0.0925117004680187,2704846,6737,75.4,401.491168175746
"1493",1493,2015,"甘肃","兰州大学","兰州大学","理科",80,24743,66.62,0.0550702028081123,683527,2591,75.4,263.808182169047
"1494",1494,2015,"甘肃","兰州大学","兰州大学","文科",28,8886,66.62,0.0550702028081123,683527,2591,75.4,263.808182169047
"1495",1495,2015,"福建","厦门大学(中外合作办学专业)","厦门大学","文科",10,4350,71.66,0.176287051482059,2405576,3806,75.4,632.048344718865
"1496",1496,2015,"福建","华侨大学","华侨大学","理科",166,47449,62.16,0.0365054602184087,2405576,3806,75.4,632.048344718865
"1497",1497,2015,"福建","厦门大学","厦门大学","文科",17,1419,71.66,0.176287051482059,2405576,3806,75.4,632.048344718865
"1498",1498,2015,"福建","华侨大学","华侨大学","文科",63,12864,62.16,0.0365054602184087,2405576,3806,75.4,632.048344718865
"1499",1499,2015,"福建","厦门大学(中外合作办学专业)","厦门大学","理科",16,18074,71.66,0.176287051482059,2405576,3806,75.4,632.048344718865
"1500",1500,2015,"福建","厦门大学","厦门大学","理科",107,6838,71.66,0.176287051482059,2405576,3806,75.4,632.048344718865
"1501",1501,2015,"福建","福州大学","福州大学","理科",20,26597,63.96,NA,2405576,3806,75.4,632.048344718865
"1502",1502,2015,"福建","福州大学","福州大学","文科",4,10068,63.96,NA,2405576,3806,75.4,632.048344718865
"1503",1503,2015,"福建","福建师范大学","福建师范大学","理科",52,51000,63.41,0.0365054602184087,2405576,3806,75.4,632.048344718865
"1504",1504,2015,"福建","福建师范大学","福建师范大学","文科",32,16964,63.41,0.0365054602184087,2405576,3806,75.4,632.048344718865
"1505",1505,2015,"贵州","贵州大学","贵州大学","文科",6,16964,63.34,NA,925101,3508,75.4,263.711801596351
"1506",1506,2015,"贵州","贵州大学","贵州大学","理科",6,42863,63.34,NA,925101,3508,75.4,263.711801596351
"1507",1507,2015,"辽宁","东北财经大学","东北财经大学","文科",16,5860,62.69,NA,2862658,4391,75.4,651.937599635618
"1508",1508,2015,"辽宁","大连理工大学","大连理工大学","理科",52,12773,67.81,0.0361934477379095,2862658,4391,75.4,651.937599635618
"1509",1509,2015,"辽宁","辽宁大学","辽宁大学","理科",14,49276,63.61,NA,2862658,4391,75.4,651.937599635618
"1510",1510,2015,"辽宁","东北财经大学","东北财经大学","理科",24,21436,62.69,NA,2862658,4391,75.4,651.937599635618
"1511",1511,2015,"辽宁","大连海事大学","大连海事大学","理科",104,41528,62.53,NA,2862658,4391,75.4,651.937599635618
"1512",1512,2015,"辽宁","沈阳药科大学","沈阳药科大学","理科",6,44161,61.94,NA,2862658,4391,75.4,651.937599635618
"1513",1513,2015,"辽宁","大连海事大学","大连海事大学","文科",17,10606,62.53,NA,2862658,4391,75.4,651.937599635618
"1514",1514,2015,"辽宁","东北财经大学(中外合作办学专业)","东北财经大学","理科",10,51000,62.69,NA,2862658,4391,75.4,651.937599635618
"1515",1515,2015,"辽宁","东北财经大学(中外合作办学专业)","东北财经大学","文科",10,16964,62.69,NA,2862658,4391,75.4,651.937599635618
"1516",1516,2015,"辽宁","辽宁大学","辽宁大学","文科",30,14022,63.61,NA,2862658,4391,75.4,651.937599635618
"1517",1517,2015,"辽宁","大连理工大学(盘锦校区)","大连理工大学","理科",15,40289,67.81,0.0361934477379095,2862658,4391,75.4,651.937599635618
"1518",1518,2015,"辽宁","东北大学","东北大学","理科",114,20863,67,0.0357254290171607,2862658,4391,75.4,651.937599635618
"1519",1519,2015,"辽宁","辽宁工程技术大学","辽宁工程技术大学","理科",18,51000,62.12,NA,2862658,4391,75.4,651.937599635618
"1520",1520,2015,"辽宁","东北大学(中外合作办学专业)","东北大学","理科",15,51000,67,0.0357254290171607,2862658,4391,75.4,651.937599635618
"1521",1521,2015,"辽宁","中国医科大学","中国医科大学","理科",25,29865,63.04,NA,2862658,4391,75.4,651.937599635618
"1522",1522,2015,"重庆","西南政法大学(中外合作办学专业)","西南政法大学","理科",4,19926,62.9,0.0386895475819033,1426540,2991,75.4,476.944165830826
"1523",1523,2015,"重庆","重庆大学","重庆大学","文科",12,4017,67.26,0.0898595943837753,1426540,2991,75.4,476.944165830826
"1524",1524,2015,"重庆","西南大学","西南大学","文科",12,7265,65.15,0.0742589703588143,1426540,2991,75.4,476.944165830826
"1525",1525,2015,"重庆","西南大学(荣昌校区)","西南大学","理科",48,51000,65.15,0.0742589703588143,1426540,2991,75.4,476.944165830826
"1526",1526,2015,"重庆","重庆大学","重庆大学","理科",104,13398,67.26,0.0898595943837753,1426540,2991,75.4,476.944165830826
"1527",1527,2015,"重庆","西南政法大学","西南政法大学","文科",42,3166,62.9,0.0386895475819033,1426540,2991,75.4,476.944165830826
"1528",1528,2015,"重庆","西南政法大学(中外合作办学专业)","西南政法大学","文科",6,4827,62.9,0.0386895475819033,1426540,2991,75.4,476.944165830826
"1529",1529,2015,"重庆","西南大学(荣昌校区)","西南大学","文科",7,16964,65.15,0.0742589703588143,1426540,2991,75.4,476.944165830826
"1530",1530,2015,"重庆","西南政法大学","西南政法大学","理科",38,18321,62.9,0.0386895475819033,1426540,2991,75.4,476.944165830826
"1531",1531,2015,"重庆","西南大学","西南大学","理科",30,27205,65.15,0.0742589703588143,1426540,2991,75.4,476.944165830826
"1532",1532,2015,"陕西","西北大学","西北大学","文科",8,16964,66.67,0.0644305772230889,1768994,3775,75.4,468.607682119205
"1533",1533,2015,"陕西","西安建筑科技大学","西安建筑科技大学","理科",19,35464,62.64,NA,1768994,3775,75.4,468.607682119205
"1534",1534,2015,"陕西","西安外国语大学","西安外国语大学","理科",13,31659,NA,NA,1768994,3775,75.4,468.607682119205
"1535",1535,2015,"陕西","西安交通大学","西安交通大学","文科",3,3670,72.13,0.109204368174727,1768994,3775,75.4,468.607682119205
"1536",1536,2015,"陕西","西北工业大学","西北工业大学","理科",41,14195,67.82,0.0463338533541342,1768994,3775,75.4,468.607682119205
"1537",1537,2015,"陕西","西安电子科技大学","西安电子科技大学","理科",112,18201,64.5,NA,1768994,3775,75.4,468.607682119205
