,UniversityNo,University_Name,University_Name_Pinyin,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Student_Population,X1A_Number,Ranking_Scores,Media_Impact,Topic,Plan_Number,Plan_Number_Total,Lowest_Ranking,Label,Ranking_Percentage
1408,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1001137,2919.0,342.9725933539,2012,69.2,10000,10.52,0.0525679758,文科,6,7780.0,7397,10,0.7397
1409,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1140960,2945.0,387.4227504244,2013,72.7,12924,10.32,0.0515815085,文科,13,8056.0,8830,11,0.6832250076999999
1410,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,43106,64.13,0.07646103900000001,理科,39,20704.0,29164,13,0.6765647473999999
1411,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,61.5,10869,9.33,0.0633744856,文科,13,8164.0,8751,8,0.805133867
1412,19635,西南大学,xinandaxue,西南大学(荣昌校区),1581.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,16964,65.15,0.0742589704,文科,7,14945.0,16964,12,1.0
1413,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,14000,64.13,0.07646103900000001,文科,12,7171.0,7579,9,0.5413571429
1414,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,61.5,29550,9.33,0.0633744856,理科,37,28587.0,29392,12,0.9946531303
1415,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,65.5,10919,9.96,0.0603238866,文科,7,7914.0,8230,10,0.7537320267000001
1416,19635,西南大学,xinandaxue,西南大学(荣昌校区),1581.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,51000,65.15,0.0742589704,理科,48,46267.0,51000,15,1.0
1417,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,65.5,30392,9.96,0.0603238866,理科,36,17659.0,28930,12,0.9518952356
1418,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,62.9,0.0386895476,理科,4,13301.0,19926,11,0.39070588240000004
1419,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,51000,62.9,0.0386895476,理科,4,13301.0,19926,11,0.39070588240000004
1420,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,14000,61.44,0.0402597403,文科,4,7171.0,6549,9,0.4677857143
1421,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,四川,2626077,8107.0,323.927100037,2014,75.6,43106,61.44,0.0402597403,理科,4,20704.0,30108,13,0.6984642509000001
1422,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,16964,62.9,0.0386895476,文科,6,3149.0,4827,9,0.28454373969999996
1423,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,72.7,40420,3.36,0.0401459854,理科,63,17968.0,22561,11,0.5581642751
1424,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,四川,2626077,8107.0,323.927100037,2014,75.6,14000,61.44,0.0402597403,文科,4,7171.0,6549,9,0.4677857143
1425,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,43106,61.44,0.0402597403,理科,63,16082.0,22600,12,0.5242889621
1426,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,四川,2853666,8140.0,350.5732186732,2015,75.4,16964,62.9,0.0386895476,文科,6,3149.0,4827,9,0.28454373969999996
1427,60652,西南政法大学,xinanzhengfadaxue,西南政法大学(中外合作办学专业),1298.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,43106,61.44,0.0402597403,理科,4,20704.0,30108,13,0.6984642509000001
1428,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,75.6,14000,61.44,0.0402597403,文科,68,7171.0,5628,9,0.402
1429,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,61.5,10869,3.81,0.030617283999999998,文科,65,2214.0,4122,6,0.3792437207
1430,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,72.7,12924,3.36,0.0401459854,文科,69,2308.0,4279,9,0.331089446
1431,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,65.5,10919,3.77,0.0389878543,文科,67,6419.0,5779,9,0.5292609213
1432,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1001137,2919.0,342.9725933539,2012,69.2,10000,3.71,0.040181268900000004,文科,70,2380.0,4657,9,0.4657
1433,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,16964,62.9,0.0386895476,文科,42,1848.0,3166,8,0.18663051170000003
1434,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,51000,62.9,0.0386895476,理科,38,13301.0,18321,11,0.3592352941
1435,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,61.5,29550,3.81,0.030617283999999998,理科,69,17574.0,23308,11,0.7887648054
1436,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,65.5,30392,3.77,0.0389878543,理科,68,16174.0,21429,11,0.705086865
1437,10652,西南政法大学,xinanzhengfadaxue,西南政法大学,1298.0,重庆,1001137,2919.0,342.9725933539,2012,69.2,29207,3.71,0.040181268900000004,理科,61,13947.0,18152,10,0.6214948471
1438,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2387280,8076.2,295.5944627424,2013,72.7,40420,4.26,0.0389294404,理科,63,9541.0,13048,9,0.3228104899
1439,60651,西南财经大学,xinancaijingdaxue,西南财经大学(中外合作办学专业),1584.0,四川,2853666,8140.0,350.5732186732,2015,75.4,16964,63.39,0.0541341654,文科,6,3149.0,5081,9,0.2995166234
1440,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,63.39,0.0541341654,理科,48,6931.0,9156,8,0.1795294118
1441,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2853666,8140.0,350.5732186732,2015,75.4,16964,63.39,0.0541341654,文科,26,1848.0,3682,8,0.2170478661
1442,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2626077,8107.0,323.927100037,2014,75.6,14000,61.81,0.0534090909,文科,32,2292.0,3159,7,0.2256428571
1443,60651,西南财经大学,xinancaijingdaxue,西南财经大学(中外合作办学专业),1584.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,63.39,0.0541341654,理科,8,21375.0,27364,13,0.5365490196
1444,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,1415128,8185.0,172.8928527795,2010,61.5,29550,4.55,0.0806584362,理科,36,1173.0,7402,7,0.2504906937
1445,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2102668,8050.0,261.2009937888,2012,69.2,29207,4.45,0.0380664653,理科,36,8915.0,12994,9,0.4448933475
1446,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,1718548,8044.92,213.6190291513,2011,65.5,30392,4.34,0.05182186230000001,理科,36,16174.0,18147,11,0.5970979205
1447,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2626077,8107.0,323.927100037,2014,75.6,43106,61.81,0.0534090909,理科,49,8860.0,10826,10,0.251148332
1448,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2387280,8076.2,295.5944627424,2013,72.7,12924,4.26,0.0389294404,文科,27,2308.0,3903,9,0.301996286
1449,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,2102668,8050.0,261.2009937888,2012,69.2,10000,4.45,0.0380664653,文科,24,2176.0,2639,8,0.2639
1450,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,1415128,8185.0,172.8928527795,2010,61.5,10869,4.55,0.0806584362,文科,25,2214.0,4433,6,0.4078572086
1451,10651,西南财经大学,xinancaijingdaxue,西南财经大学,1584.0,四川,1718548,8044.92,213.6190291513,2011,65.5,10919,4.34,0.05182186230000001,文科,24,2243.0,3556,8,0.325670849
1452,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,16964,72.13,0.1092043682,文科,3,1848.0,3670,8,0.2163404857
1453,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,25.59,0.06642335769999999,理科,38,4042.0,6376,7,0.15774369119999998
1454,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,12924,25.59,0.06642335769999999,文科,2,2308.0,3996,9,0.30919220059999997
1455,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,26.43,0.0667673716,理科,31,720.0,3934,6,0.1346937378
1456,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,72.13,0.1092043682,理科,44,6931.0,6972,8,0.1367058824
1457,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,14000,70.55,0.1086038961,文科,2,2292.0,2843,7,0.2030714286
1458,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,70.55,0.1086038961,理科,40,16082.0,19386,12,0.4497285761
1459,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,27.45,0.05843621400000001,理科,28,820.0,4333,6,0.1466328257
1460,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,26.43,0.0667673716,文科,2,1241.0,2488,7,0.2488
1461,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,10919,26.73,0.0898785425,文科,2,6419.0,6184,9,0.5663522301
1462,10698,西安交通大学,xianjiaotongdaxue,西安交通大学,1637.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,26.73,0.0898785425,理科,30,3411.0,4670,7,0.1536588576
1463,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,0.0,0.0,理科,7,17574.0,28511,11,0.9648392554999999
1464,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,10919,0.0,0.0,文科,19,7914.0,7548,10,0.6912720945
1465,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,0.0,0.0,理科,13,21375.0,31659,13,0.6207647059
1466,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,0.0,0.0,文科,18,7780.0,7512,10,0.7512
1467,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,12924,0.0,0.0,文科,19,8056.0,9510,11,0.7358402971
1468,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,0.0,0.0,理科,7,27731.0,28070,12,0.9610709761
1469,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,16964,0.0,0.0,文科,12,4913.0,8725,10,0.5143244518
1470,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,14000,60.1,0.0,文科,13,9020.0,9022,10,0.6444285714
1471,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,0.0,0.0,理科,6,16174.0,18751,11,0.6169715715
1472,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,816980,3727.0,219.205795546,2010,61.5,10869,0.0,0.0,文科,13,8164.0,7240,8,0.6661146379999999
1473,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,0.0,0.0,理科,6,17968.0,26479,11,0.6550964869
1474,10724,西安外国语大学,xianwaiguoyudaxue,西安外国语大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,60.1,0.0,理科,12,21672.0,32252,14,0.7482021064
1475,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,62.64,0.0,理科,19,24731.0,35464,14,0.695372549
1476,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,2.76,0.0,理科,3,8915.0,12065,9,0.41308590409999996
1477,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,816980,3727.0,219.205795546,2010,61.5,10869,2.72,0.0,文科,2,11175.0,10869,9,1.0
1478,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,2.65,0.0,理科,5,14462.0,16639,10,0.4116526472
1479,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,2.72,0.0,理科,1,1173.0,7387,7,0.24998307949999998
1480,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,2.74,0.0,理科,4,17659.0,24029,12,0.7906356936
1481,10703,西安建筑科技大学,xianjianzhukejidaxue,西安建筑科技大学,1636.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,61.14,0.0,理科,11,20704.0,26273,13,0.6094975177
1482,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,3.18,0.0,理科,54,28810.0,30392,13,1.0
1483,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,3.26,0.0,文科,8,10507.0,10000,11,1.0
1484,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,61.05,0.0,理科,36,40651.0,43106,15,1.0
1485,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,62.54,0.0,理科,36,46267.0,50470,15,0.9896078431
1486,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,2.84,0.0,理科,45,35561.0,40420,13,1.0
1487,10700,西安理工大学,xianligongdaxue,西安理工大学,1633.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,3.26,0.0,理科,42,27731.0,29207,12,1.0
1488,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,64.5,0.0,理科,112,13301.0,18201,11,0.3568823529
1489,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,8.68,0.0,理科,110,17968.0,26199,11,0.6481692232
1490,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,63.62,0.0,理科,110,16082.0,20134,12,0.4670811488
1491,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,8.31,0.0,理科,91,16174.0,18529,11,0.6096670176
1492,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,8.21,0.0,理科,90,14427.0,21794,10,0.7375296108
1493,10701,西安电子科技大学,xiandianzikejidaxue,西安电子科技大学,1639.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,7.81,0.0,理科,92,13947.0,16772,10,0.5742459
1494,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,800679,3502.22,228.6204179064,2014,75.6,14000,61.95,0.0,文科,6,13299.0,14000,11,1.0
1495,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,685220,3484.07,196.67228270380002,2013,72.7,40420,4.5,0.0,理科,14,35561.0,40420,13,1.0
1496,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,460216,3479.0,132.2839896522,2011,65.5,10919,5.0,0.0,文科,2,10967.0,10919,11,1.0
1497,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,391268,3537.0,110.6214305909,2010,61.5,10869,4.55,0.0,文科,6,11175.0,10273,9,0.9451651486
1498,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,570184,3469.0,164.36552320549998,2012,69.2,10000,4.92,0.0,文科,6,10507.0,10000,11,1.0
1499,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,925101,3508.0,263.7118015964,2015,75.4,16964,63.34,0.0,文科,6,14945.0,16964,12,1.0
1500,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,800679,3502.22,228.6204179064,2014,75.6,43106,61.95,0.0,理科,8,40651.0,43066,15,0.9990720549
1501,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,570184,3469.0,164.36552320549998,2012,69.2,29207,4.92,0.0,理科,12,27731.0,29207,12,1.0
1502,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,685220,3484.07,196.67228270380002,2013,72.7,12924,4.5,0.0,文科,6,10697.0,12924,12,1.0
1503,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,925101,3508.0,263.7118015964,2015,75.4,51000,63.34,0.0,理科,6,46267.0,42863,15,0.8404509804000001
1504,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,460216,3479.0,132.2839896522,2011,65.5,30392,5.0,0.0,理科,16,28810.0,30392,13,1.0
1505,10657,贵州大学,guizhoudaxue,贵州大学,1460.0,贵州,391268,3537.0,110.6214305909,2010,61.5,29550,4.55,0.0,理科,18,17574.0,26886,11,0.9098477156999999
1506,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,1521250,4341.0,350.43768716889997,2010,61.5,29550,4.8,0.0,理科,14,28587.0,29363,12,0.9936717428
1507,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,1521250,4341.0,350.43768716889997,2010,61.5,10869,4.8,0.0,文科,41,11175.0,10814,9,0.9949397368999999
1508,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2222670,4383.0,507.11156741959996,2012,69.2,10000,4.75,0.0,文科,45,10507.0,10000,11,1.0
1509,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,1845727,4375.0,421.8804571429,2011,65.5,30392,4.79,0.0329149798,理科,16,17659.0,28899,12,0.9508752303
1510,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2484643,4389.0,566.1068580542,2013,72.7,12924,4.44,0.0,文科,50,10697.0,12924,12,1.0
1511,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2707765,4390.0,616.8029612756,2014,75.6,14000,61.89,0.0,文科,50,13299.0,13707,11,0.9790714286
1512,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2707765,4390.0,616.8029612756,2014,75.6,43106,61.89,0.0,理科,18,40651.0,43106,15,1.0
1513,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2862658,4391.0,651.9375996356,2015,75.4,51000,63.61,0.0,理科,14,46267.0,49276,15,0.9661960784
1514,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2484643,4389.0,566.1068580542,2013,72.7,40420,4.44,0.0,理科,18,35561.0,40420,13,1.0
1515,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2862658,4391.0,651.9375996356,2015,75.4,16964,63.61,0.0,文科,30,10855.0,14022,11,0.8265739212000001
1516,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,2222670,4383.0,507.11156741959996,2012,69.2,29207,4.75,0.0,理科,18,27731.0,27283,12,0.9341253809000001
1517,10140,辽宁大学,liaoningdaxue,辽宁大学,2749.0,辽宁,1845727,4375.0,421.8804571429,2011,65.5,10919,4.79,0.0329149798,文科,43,10967.0,10919,11,1.0
1518,10147,辽宁工程技术大学,liaoninggongchengjizhudaxue,辽宁工程技术大学,2760.0,辽宁,2707765,4390.0,616.8029612756,2014,75.6,43106,60.75,0.0,理科,22,40651.0,43106,15,1.0
