,UniversityNo,Year,Topic,Lowest,GDP,Population,GDP_Per_Person,Plan_Number,Ranking_Scores,Media_Impact,Distance,Last_Ranking,Average_Ranking
743,10055,2011,1,671.0,922446,1299.29,709.9615944092999,28,29.16,0.1732793522,2090.0,1753.0,1753.0
744,10055,2012,1,628.0,1130728,1354.58,834.7443488017999,31,27.84,0.1522960725,2090.0,2032.0,1892.5
745,10055,2015,1,635.0,1572247,1517.0,1036.4185893210001,53,72.67,0.1716068643,2090.0,2863.0,2116.4
746,10055,2015,0,621.0,1572247,1517.0,1036.4185893210001,27,72.67,0.1716068643,2090.0,1668.0,2741.4
747,10055,2010,0,525.0,752185,1228.16,612.4487037519999,10,30.09,0.1600823045,2090.0,0.0,0.0
748,12121,2010,0,518.0,3948256,10130.1854628636,389.7516007455,200,5.29,0.0,14.5,0.0,0.0
749,12121,2012,1,539.0,5321028,10505.0,506.5233698239,1500,4.36,0.0,14.5,30392.0,29969.0
750,12121,2012,1,453.0,5321028,10505.0,506.5233698239,1500,4.36,0.0,14.5,30392.0,29969.0
751,12121,2012,0,555.0,5321028,10505.0,506.5233698239,60,4.36,0.0,14.5,10919.0,10796.0
752,12121,2012,0,504.0,5321028,10505.0,506.5233698239,60,4.36,0.0,14.5,10919.0,10796.0
753,12121,2015,0,585.0,6779224,10724.0,632.1544199925,50,63.23,0.0,14.5,10896.0,11082.4
754,12121,2014,1,577.0,6216397,10644.0,584.0282788425,1128,62.04,0.0,14.5,26823.0,28992.0
755,12121,2014,1,453.0,6216397,10644.0,584.0282788425,1128,62.04,0.0,14.5,26823.0,28992.0
756,12121,2010,1,567.0,3948256,10130.1854628636,389.7516007455,1693,5.29,0.0,14.5,0.0,0.0
757,12121,2013,0,589.0,5706792,10594.0,538.6815178403,58,4.73,0.0,14.5,10000.0,10530.666666666666
758,12121,2013,0,511.0,5706792,10594.0,538.6815178403,58,4.73,0.0,14.5,10000.0,10530.666666666666
759,12121,2014,0,585.0,6216397,10644.0,584.0282788425,38,62.04,0.0,14.5,12924.0,11129.0
760,12121,2014,0,518.0,6216397,10644.0,584.0282788425,38,62.04,0.0,14.5,12924.0,11129.0
761,12121,2015,1,580.0,6779224,10724.0,632.1544199925,1522,63.23,0.0,14.5,25510.0,28295.6
762,12121,2011,0,571.0,4601306,10440.94,440.69844286050005,266,5.27,0.0,14.5,10673.0,10673.0
763,12121,2013,1,562.0,5706792,10594.0,538.6815178403,1262,4.73,0.0,14.5,29207.0,29715.0
764,12121,2013,1,480.0,5706792,10594.0,538.6815178403,1262,4.73,0.0,14.5,29207.0,29715.0
765,10403,2010,1,540.0,765518,4432.1581,172.7190192065,22,7.42,0.042798353899999995,775.0,0.0,0.0
766,10403,2013,1,590.0,1294888,4503.9321,287.50166992970003,42,6.38,0.0413625304,775.0,25229.0,27117.333333333332
767,10403,2013,1,464.0,1294888,4503.9321,287.50166992970003,42,6.38,0.0413625304,775.0,25229.0,27117.333333333332
768,10403,2011,0,598.0,945126,4462.2489,211.80485920450002,11,6.91,0.038825910899999996,775.0,9384.0,9384.0
769,10403,2011,1,621.0,945126,4462.2489,211.80485920450002,20,6.91,0.038825910899999996,775.0,29057.0,29057.0
770,10403,2010,0,518.0,765518,4432.1581,172.7190192065,20,7.42,0.042798353899999995,775.0,0.0,0.0
771,10403,2012,0,572.0,1170282,4488.4367,260.7326510809,10,6.61,0.0407854985,775.0,10162.0,9773.0
772,10403,2014,1,574.0,1433850,4522.15,317.0726313811,49,62.87,0.0456168831,775.0,40420.0,30443.0
773,10403,2014,1,455.0,1433850,4522.15,317.0726313811,49,62.87,0.0456168831,775.0,40420.0,30443.0
774,10403,2014,0,579.0,1433850,4522.15,317.0726313811,14,62.87,0.0456168831,775.0,12924.0,10286.25
775,10403,2014,0,481.0,1433850,4522.15,317.0726313811,14,62.87,0.0456168831,775.0,12924.0,10286.25
776,10403,2013,0,592.0,1294888,4503.9321,287.50166992970003,14,6.38,0.0413625304,775.0,8675.0,9407.0
777,10403,2013,0,481.0,1294888,4503.9321,287.50166992970003,14,6.38,0.0413625304,775.0,8675.0,9407.0
778,10403,2012,1,571.0,1170282,4488.4367,260.7326510809,19,6.61,0.0407854985,775.0,27066.0,28061.5
779,10403,2012,1,431.0,1170282,4488.4367,260.7326510809,19,6.61,0.0407854985,775.0,27066.0,28061.5
780,10403,2015,1,,1570859,4542.0,345.85182738879996,74,63.94,0.0,775.0,36401.0,31634.6
781,10403,2015,0,,1570859,4542.0,345.85182738879996,19,63.94,0.0,775.0,11558.0,10540.6
782,10384,2010,1,563.0,1223653,3666.0,333.784233497,70,26.4,0.11893004119999999,686.0,0.0,0.0
783,10384,2010,1,575.0,1223653,3666.0,333.784233497,70,26.4,0.11893004119999999,686.0,0.0,0.0
784,10384,2012,1,588.0,1756018,3720.0,472.0478494624,91,25.42,0.1465256798,686.0,7331.0,9789.5
785,10384,2013,1,607.0,1970178,3748.0,525.6611526147,111,24.63,0.13771289539999998,686.0,7122.0,8900.333333333334
786,10384,2015,1,616.0,2405576,3806.0,632.0483447189,107,71.66,0.17628705149999999,686.0,7157.0,8127.0
787,10384,2013,0,615.0,1970178,3748.0,525.6611526147,27,24.63,0.13771289539999998,686.0,1677.0,1764.0
788,10384,2012,0,600.0,1756018,3720.0,472.0478494624,23,25.42,0.1465256798,686.0,1995.0,1807.5
789,10384,2014,1,607.0,2175964,3774.0,576.5670376259,97,70.43,0.1818181818,686.0,6777.0,8369.5
790,10384,2014,0,622.0,2175964,3774.0,576.5670376259,18,70.43,0.1818181818,686.0,1474.0,1691.5
791,10384,2011,0,627.0,1473712,3693.0,399.0555104251,25,26.03,0.17085020239999998,686.0,1620.0,1620.0
792,10384,2015,0,621.0,2405576,3806.0,632.0483447189,17,71.66,0.17628705149999999,686.0,1599.0,1673.0
793,10384,2011,1,642.0,1473712,3693.0,399.0555104251,87,26.03,0.17085020239999998,686.0,12248.0,12248.0
794,10384,2010,0,533.0,1223653,3666.0,333.784233497,22,26.4,0.11893004119999999,686.0,0.0,0.0
795,10384,2010,0,379.0,1223653,3666.0,333.784233497,22,26.4,0.11893004119999999,686.0,0.0,0.0
796,10359,2015,1,,2084875,6083.0,342.7379582443,90,64.31,0.0,1212.0,28966.0,26733.0
797,10359,2012,1,568.0,1530065,5968.0,256.3781836461,50,8.02,0.0,1212.0,29912.0,26551.0
798,10359,2011,0,601.0,1235933,5956.7,207.4861920191,10,7.28,0.0,1212.0,10869.0,10869.0
799,10359,2011,1,624.0,1235933,5956.7,207.4861920191,105,7.28,0.0,1212.0,23190.0,23190.0
800,10359,2014,1,582.0,1903887,6029.8,315.7462934094,86,63.22,0.0,1212.0,29635.0,26174.75
801,10359,2010,1,546.0,1006282,6131.0,164.1301582124,108,7.12,0.0,1212.0,0.0,0.0
802,10359,2010,1,540.0,1006282,6131.0,164.1301582124,108,7.12,0.0,1212.0,0.0,0.0
803,10359,2013,1,588.0,1721205,5988.0,287.4423847695,67,7.89,0.0,1212.0,21962.0,25021.333333333332
804,10359,2010,0,518.0,1006282,6131.0,164.1301582124,6,7.12,0.0,1212.0,0.0,0.0
805,10183,2010,0,530.0,727875,2739.55,265.6914456754,10,37.23,0.0740740741,3064.0,0.0,0.0
806,10183,2010,1,540.0,727875,2739.55,265.6914456754,90,37.23,0.0740740741,3064.0,0.0,0.0
807,10183,2014,0,615.0,1298146,2751.28,471.833473874,24,74.95,0.1030844156,3064.0,3648.0,5253.0
808,10183,2011,1,632.0,866758,2746.6,315.5748925945,100,35.41,0.0680161943,3064.0,19526.0,19526.0
809,10183,2014,1,588.0,1298146,2751.28,471.833473874,174,74.95,0.1030844156,3064.0,17854.0,19894.75
810,10183,2015,0,,1380381,2752.0,501.5919331395,41,76.03,0.1001560062,3064.0,5235.0,5249.4
811,10183,2012,1,581.0,1056883,2749.41,384.40356294620005,108,33.68,0.0752265861,3064.0,19965.0,19745.5
812,10183,2015,1,,1380381,2752.0,501.5919331395,254,76.03,0.1001560062,3064.0,18078.0,19531.4
813,10183,2013,0,608.0,1193924,2750.4,434.0910413031,8,34.0,0.0729927007,3064.0,3778.0,5788.0
814,10183,2013,1,594.0,1193924,2750.4,434.0910413031,152,34.0,0.0729927007,3064.0,22234.0,20575.0
815,10183,2011,0,610.0,866758,2746.6,315.5748925945,10,35.41,0.0680161943,3064.0,7931.0,7931.0
816,10183,2012,0,594.0,1056883,2749.41,384.40356294620005,12,33.68,0.0752265861,3064.0,5655.0,6793.0
817,10247,2015,1,642.0,2356094,2426.0,971.1846661171,94,70.14,0.17004680190000002,1475.0,1895.0,1737.0
818,10247,2013,1,631.0,2018172,2380.43,847.8182513242999,98,21.52,0.1654501217,1475.0,1751.0,1782.0
819,10247,2010,1,594.0,1504645,2210.2841277426,680.7473216291,80,21.62,0.15514403289999998,1475.0,0.0,0.0
820,10247,2011,1,669.0,1716598,2302.66,745.4847871592,80,21.63,0.1453441296,1475.0,2040.0,2040.0
821,10247,2012,1,613.0,1919569,2347.46,817.7217077181,81,21.1,0.1640483384,1475.0,1555.0,1797.5
822,10247,2014,1,634.0,2160212,2415.15,894.4421671532001,94,68.92,0.1704545455,1475.0,1444.0,1697.5
823,10226,2012,1,568.0,1258200,3834.01,328.1681581425,18,3.88,0.0,3315.0,30392.0,29504.0
824,10226,2012,1,434.0,1258200,3834.01,328.1681581425,18,3.88,0.0,3315.0,30392.0,29504.0
825,10226,2015,0,,1503938,3833.0,392.36577093660003,3,63.25,0.0,3315.0,14000.0,14000.0
826,10226,2013,1,585.0,1369158,3834.04,357.1058204922,18,4.67,0.0,3315.0,29207.0,29405.0
827,10226,2013,1,441.0,1369158,3834.04,357.1058204922,18,4.67,0.0,3315.0,29207.0,29405.0
828,10226,2011,1,622.0,1036860,3833.35,270.4840413737,18,3.89,0.0,3315.0,28616.0,28616.0
829,10226,2015,1,,1503938,3833.0,392.36577093660003,27,63.25,0.0,3315.0,43106.0,32868.2
830,10226,2014,1,578.0,1438293,3835.02,375.0418511507,44,61.94,0.0,3315.0,33020.0,30308.75
831,10226,2014,1,467.0,1438293,3835.02,375.0418511507,44,61.94,0.0,3315.0,33020.0,30308.75
832,10213,2014,1,600.0,1438293,3835.02,375.0418511507,74,70.68,0.0909090909,3297.0,9004.0,13415.25
833,10213,2013,1,605.0,1369158,3834.04,357.1058204922,74,25.8,0.0472019465,3297.0,9387.0,14885.666666666666
834,10213,2012,1,574.0,1258200,3834.01,328.1681581425,65,27.27,0.04247734139999999,3297.0,27812.0,17635.0
835,10213,2015,1,610.0,1503938,3833.0,392.36577093660003,75,71.59,0.1218408736,3297.0,9223.0,12576.8
836,10213,2014,0,595.0,1438293,3835.02,375.0418511507,6,70.68,0.0909090909,3297.0,10492.0,8093.5
837,10213,2011,1,621.0,1036860,3833.35,270.4840413737,75,27.82,0.07651821860000001,3297.0,7458.0,7458.0
838,10213,2010,1,577.0,858700,3826.01,224.4374687991,63,28.32,0.055555555599999994,3297.0,0.0,0.0
839,10217,2012,1,578.0,1258200,3834.01,328.1681581425,25,8.48,0.0,3301.0,21667.0,23833.5
840,10217,2011,1,624.0,1036860,3833.35,270.4840413737,20,9.83,0.0,3301.0,26000.0,26000.0
841,10217,2013,1,586.0,1369158,3834.04,357.1058204922,33,7.42,0.0,3301.0,29207.0,25624.666666666668
842,10217,2015,1,568.0,1503938,3833.0,392.36577093660003,40,64.9,0.0,3301.0,35645.0,27946.4
843,10217,2014,1,585.0,1438293,3835.02,375.0418511507,33,63.22,0.0,3301.0,27213.0,26021.75
844,10217,2010,1,547.0,858700,3826.01,224.4374687991,20,10.44,0.0,3301.0,0.0,0.0
846,10626,2014,1,575.0,2626077,8107.0,323.927100037,10,61.42,0.0,1574.0,40420.0,34985.0
847,10626,2010,1,542.0,1415128,8185.0,172.8928527795,20,4.51,0.0,1574.0,0.0,0.0
848,10626,2015,1,,2853666,8140.0,350.5732186732,10,62.96,0.0,1574.0,43106.0,37692.0
849,10610,2015,0,614.0,2853666,8140.0,350.5732186732,13,74.05,0.1269890796,1581.0,2477.0,3084.4
850,10610,2012,1,570.0,2102668,8050.0,261.2009937888,86,32.23,0.1362537764,1581.0,15640.0,14962.5
851,10610,2012,0,605.0,2102668,8050.0,261.2009937888,16,32.23,0.1362537764,1581.0,3237.0,3596.0
852,10610,2010,1,570.0,1415128,8185.0,172.8928527795,93,34.18,0.121399177,1581.0,0.0,0.0
853,10610,2014,1,602.0,2626077,8107.0,323.927100037,103,72.31,0.1452922078,1581.0,15834.0,14570.75
854,10610,2013,0,598.0,2387280,8076.2,295.5944627424,16,30.0,0.13527980539999998,1581.0,2635.0,3275.6666666666665
855,10610,2011,1,639.0,1718548,8044.92,213.6190291513,93,33.37,0.1396761134,1581.0,14285.0,14285.0
856,10610,2010,0,536.0,1415128,8185.0,172.8928527795,16,34.18,0.121399177,1581.0,0.0,0.0
857,10610,2011,0,614.0,1718548,8044.92,213.6190291513,20,33.37,0.1396761134,1581.0,3955.0,3955.0
858,10610,2013,1,594.0,2387280,8076.2,295.5944627424,94,30.0,0.13527980539999998,1581.0,12524.0,14149.666666666666
859,10610,2015,1,599.0,2853666,8140.0,350.5732186732,107,74.05,0.1269890796,1581.0,13913.0,14439.2
860,10610,2014,0,618.0,2626077,8107.0,323.927100037,17,72.31,0.1452922078,1581.0,3118.0,3236.25
861,10246,2011,1,685.0,1716598,2302.66,745.4847871592,36,54.89,0.4696356275,1473.0,429.0,429.0
862,10246,2010,0,581.0,1504645,2210.2841277426,680.7473216291,15,55.83,0.45267489710000003,1473.0,0.0,0.0
863,10246,2012,0,634.0,1919569,2347.46,817.7217077181,12,55.57,0.45317220539999997,1473.0,81.0,85.0
864,10246,2010,1,647.0,1504645,2210.2841277426,680.7473216291,34,55.83,0.45267489710000003,1473.0,0.0,0.0
865,10246,2014,1,655.0,2160212,2415.15,894.4421671532001,28,82.51,0.4350649351,1473.0,236.0,381.5
866,10246,2015,1,,2356094,2426.0,971.1846661171,12,80.92,0.44773790950000003,1473.0,225.0,350.2
867,10246,2012,1,636.0,1919569,2347.46,817.7217077181,40,55.57,0.45317220539999997,1473.0,260.0,344.5
868,10246,2014,0,642.0,2160212,2415.15,894.4421671532001,21,82.51,0.4350649351,1473.0,69.0,74.5
869,10246,2011,0,657.0,1716598,2302.66,745.4847871592,16,54.89,0.4696356275,1473.0,89.0,89.0
870,10246,2013,1,651.0,2018172,2380.43,847.8182513242999,26,55.87,0.48905109490000004,1473.0,601.0,430.0
871,10246,2013,0,638.0,2018172,2380.43,847.8182513242999,15,55.87,0.48905109490000004,1473.0,59.0,76.33333333333333
872,10246,2015,0,,2356094,2426.0,971.1846661171,13,80.92,0.44773790950000003,1473.0,92.0,78.0
873,10151,2012,0,571.0,2222670,4383.0,507.11156741959996,14,3.37,0.0,2259.0,9861.0,8727.5
874,10151,2014,0,594.0,2707765,4390.0,616.8029612756,16,61.27,0.0,2259.0,12924.0,9310.0
875,10151,2011,0,602.0,1845727,4375.0,421.8804571429,12,3.28,0.0,2259.0,7594.0,7594.0
876,10151,2010,0,519.0,1521250,4341.0,350.43768716889997,14,3.38,0.0,2259.0,0.0,0.0
877,10151,2013,1,585.0,2484643,4389.0,566.1068580542,100,3.18,0.0,2259.0,28425.0,28282.0
878,10151,2010,1,549.0,1521250,4341.0,350.43768716889997,73,3.38,0.0,2259.0,0.0,0.0
879,10151,2010,1,539.0,1521250,4341.0,350.43768716889997,73,3.38,0.0,2259.0,0.0,0.0
880,10151,2015,0,,2862658,4391.0,651.9375996356,17,62.53,0.0,2259.0,14000.0,10248.0
881,10151,2012,1,571.0,2222670,4383.0,507.11156741959996,77,3.37,0.0,2259.0,27389.0,28210.5
882,10151,2013,0,597.0,2484643,4389.0,566.1068580542,16,3.18,0.0,2259.0,6861.0,8105.333333333333
883,10151,2015,1,,2862658,4391.0,651.9375996356,104,62.53,0.0,2259.0,43106.0,32919.2
884,10151,2014,1,556.0,2707765,4390.0,616.8029612756,104,61.27,0.0,2259.0,36644.0,30372.5
885,10151,2011,1,621.0,1845727,4375.0,421.8804571429,78,3.28,0.0,2259.0,29032.0,29032.0
886,10141,2011,1,643.0,1845727,4375.0,421.8804571429,30,17.8,0.026761133599999997,2259.0,11656.0,11656.0
887,10141,2015,1,600.0,2862658,4391.0,651.9375996356,52,67.81,0.0361934477,2259.0,13426.0,12610.6
888,10141,2014,1,596.0,2707765,4390.0,616.8029612756,47,67.77,0.0,2259.0,11390.0,12406.75
889,10141,2010,1,541.0,1521250,4341.0,350.43768716889997,30,18.38,0.026707818900000003,2259.0,0.0,0.0
890,10141,2012,1,592.0,2222670,4383.0,507.11156741959996,35,17.34,0.0252567976,2259.0,13424.0,12540.0
891,10141,2013,1,610.0,2484643,4389.0,566.1068580542,42,18.82,0.0253041363,2259.0,13157.0,12745.666666666666
892,10062,2010,1,540.0,752185,1228.16,612.4487037519999,10,3.49,0.0,2102.0,0.0,0.0
893,10062,2011,1,622.0,922446,1299.29,709.9615944092999,5,3.77,0.0,2102.0,27798.0,27798.0
895,10056,2013,1,610.0,1289388,1413.15,912.4211867105,45,20.99,0.0720194647,2090.0,10825.0,10134.0
896,10056,2014,1,600.0,1437016,1472.21,976.0944430482001,51,68.56,0.0933441558,2090.0,8421.0,9705.75
897,10056,2011,1,656.0,922446,1299.29,709.9615944092999,33,21.98,0.075708502,2090.0,6611.0,6611.0
898,10056,2010,1,601.0,752185,1228.16,612.4487037519999,30,22.65,0.0650205761,2090.0,0.0,0.0
899,10056,2012,1,584.0,1130728,1354.58,834.7443488017999,40,22.17,0.0731117825,2090.0,12966.0,9788.5
900,10070,2014,1,586.0,1437016,1472.21,976.0944430482001,21,60.58,0.0,2103.0,26286.0,19873.25
901,10070,2012,1,576.0,1130728,1354.58,834.7443488017999,21,1.51,0.0,2103.0,18793.0,17811.0
902,10070,2015,1,585.0,1572247,1517.0,1036.4185893210001,30,61.97,0.0,2103.0,22571.0,20412.8
903,10070,2012,0,594.0,1130728,1354.58,834.7443488017999,15,1.51,0.0,2103.0,5863.0,5043.5
904,10070,2013,0,602.0,1289388,1413.15,912.4211867105,19,1.52,0.0,2103.0,5384.0,5157.0
905,10070,2014,0,598.0,1437016,1472.21,976.0944430482001,16,60.58,0.0,2103.0,8113.0,5896.0
906,10070,2013,1,602.0,1289388,1413.15,912.4211867105,26,1.52,0.0,2103.0,17585.0,17735.666666666668
907,10070,2015,0,593.0,1572247,1517.0,1036.4185893210001,20,61.97,0.0,2103.0,7847.0,6286.2
908,10070,2011,1,636.0,922446,1299.29,709.9615944092999,23,1.39,0.0,2103.0,16829.0,16829.0
909,10070,2010,0,529.0,752185,1228.16,612.4487037519999,20,1.22,0.0,2103.0,0.0,0.0
910,10070,2011,0,613.0,922446,1299.29,709.9615944092999,18,1.39,0.0,2103.0,4224.0,4224.0
911,10070,2010,1,561.0,752185,1228.16,612.4487037519999,25,1.22,0.0,2103.0,0.0,0.0
912,10112,2012,1,565.0,1123755,3593.28,312.7379441624,30,5.63,0.0,1865.0,30392.0,28045.0
913,10112,2010,1,547.0,735831,3427.36,214.69323327580003,40,6.2,0.0,1865.0,0.0,0.0
914,10112,2011,1,621.0,920086,3574.11,257.4308009546,30,5.42,0.0,1865.0,25698.0,25698.0
915,10112,2013,1,581.0,1211283,3610.83,335.4583295253,30,4.88,0.0,1865.0,29207.0,28432.333333333332
916,10112,2014,1,572.0,1260224,3629.8,347.1882748361,30,62.08,0.0,1865.0,40420.0,31429.25
917,10112,2015,1,,1275944,3648.0,349.76535087720004,30,63.48,0.0,1865.0,43106.0,33764.6
918,10366,2014,1,577.0,1903887,6029.8,315.7462934094,8,60.89,0.0,1215.0,23805.0,24697.5
919,10366,2013,1,589.0,1721205,5988.0,287.4423847695,8,2.15,0.0,1215.0,25590.0,25590.0
920,10366,2013,1,554.0,1721205,5988.0,287.4423847695,8,2.15,0.0,1215.0,25590.0,25590.0
921,10366,2015,1,,2084875,6083.0,342.7379582443,8,62.24,0.0,1215.0,30735.0,26710.0
923,10357,2010,0,520.0,1006282,6131.0,164.1301582124,10,5.11,0.0,1253.0,0.0,0.0
924,10357,2011,0,595.0,1235933,5956.7,207.4861920191,10,5.0,0.0,1253.0,10835.0,10835.0
925,10357,2015,1,,2084875,6083.0,342.7379582443,25,63.46,0.0410296412,1253.0,33427.0,29752.0
926,10357,2010,1,540.0,1006282,6131.0,164.1301582124,10,5.11,0.0,1253.0,0.0,0.0
927,10357,2015,0,,2084875,6083.0,342.7379582443,20,63.46,0.0410296412,1253.0,9109.0,9597.8
928,10357,2013,0,591.0,1721205,5988.0,287.4423847695,15,4.42,0.026520681299999998,1253.0,9172.0,9967.666666666666
929,10357,2012,0,582.0,1530065,5968.0,256.3781836461,16,4.75,0.026435045299999998,1253.0,9896.0,10365.5
930,10357,2014,1,569.0,1903887,6029.8,315.7462934094,20,62.04,0.0368506494,1253.0,33314.0,28833.25
931,10357,2011,1,624.0,1235933,5956.7,207.4861920191,10,5.0,0.0,1253.0,22420.0,22420.0
932,10357,2012,1,568.0,1530065,5968.0,256.3781836461,14,4.75,0.026435045299999998,1253.0,30392.0,26406.0
933,10357,2014,0,598.0,1903887,6029.8,315.7462934094,15,62.04,0.0368506494,1253.0,8977.0,9720.0
934,10357,2013,1,585.0,1721205,5988.0,287.4423847695,20,4.42,0.026520681299999998,1253.0,29207.0,27339.666666666668
935,10036,2011,1,667.0,1411358,1961.9,719.3832509302,32,3.85,0.0481781377,2136.0,2513.0,2513.0
936,10036,2011,0,622.0,1411358,1961.9,719.3832509302,33,3.85,0.0481781377,2136.0,520.0,520.0
937,10036,2012,0,612.0,1625193,2018.6,805.1089864262,33,3.89,0.0450151057,2136.0,672.0,596.0
938,10036,2010,1,580.0,1215300,1860.0,653.3870967742,33,3.85,0.0502057613,2136.0,0.0,0.0
939,10036,2010,1,582.0,1215300,1860.0,653.3870967742,33,3.85,0.0502057613,2136.0,0.0,0.0
940,10036,2015,1,629.0,2133083,2152.0,991.2095724907001,49,63.09,0.0496099844,2136.0,3875.0,2711.0
941,10036,2015,0,623.0,2133083,2152.0,991.2095724907001,32,63.09,0.0496099844,2136.0,1396.0,2465.8
942,10036,2014,1,621.0,1950056,2114.8,922.0994893134,44,61.63,0.04886363639999999,2136.0,2770.0,2420.0
943,10036,2013,0,630.0,1787940,2069.3,864.0313149374001,38,3.88,0.0457420925,2136.0,843.0,678.3333333333334
944,10036,2014,0,598.0,1950056,2114.8,922.0994893134,36,61.63,0.04886363639999999,2136.0,8898.0,2733.25
945,10036,2013,1,627.0,1787940,2069.3,864.0313149374001,38,3.88,0.0457420925,2136.0,2136.0,2303.3333333333335
946,10036,2012,1,607.0,1625193,2018.6,805.1089864262,33,3.89,0.0450151057,2136.0,2261.0,2387.0
947,10036,2010,0,549.0,1215300,1860.0,653.3870967742,32,3.85,0.0502057613,2136.0,0.0,0.0
948,10036,2010,0,558.0,1215300,1860.0,653.3870967742,32,3.85,0.0502057613,2136.0,0.0,0.0
949,10422,2012,1,572.0,4536185,9637.27,470.69190756300003,81,27.49,0.1027190332,1803.0,14621.0,14570.0
950,10422,2012,1,251.0,4536185,9637.27,470.69190756300003,81,27.49,0.1027190332,1803.0,14621.0,14570.0
951,19422,2011,0,597.0,3916992,9587.87,408.5362025142,18,29.13,0.0886639676,1803.0,9909.0,9909.0
952,19422,2014,1,585.0,5468433,9733.39,561.8220373375,53,71.81,0.1524350649,1803.0,27034.0,28389.0
953,19422,2013,0,591.0,5001324,9684.87,516.4058990983,22,28.09,0.1221411192,1803.0,9007.0,9075.0
954,10422,2014,0,594.0,5468433,9733.39,561.8220373375,32,71.81,0.1524350649,1803.0,4280.0,4965.5
955,10422,2014,0,515.0,5468433,9733.39,561.8220373375,32,71.81,0.1524350649,1803.0,4280.0,4965.5
956,10422,2014,1,583.0,5468433,9733.39,561.8220373375,99,71.81,0.1524350649,1803.0,15693.0,18510.0
957,10422,2010,0,537.0,3389665,9470.3,357.92583128309997,19,28.98,0.0888888889,1803.0,0.0,0.0
958,19422,2012,0,568.0,4536185,9637.27,470.69190756300003,20,27.49,0.1027190332,1803.0,8309.0,9109.0
959,19422,2015,1,,5942659,9789.0,607.0751864338,62,72.58,0.15054602179999999,1803.0,38590.0,30429.2
960,10422,2010,1,568.0,3389665,9470.3,357.92583128309997,61,28.98,0.0888888889,1803.0,0.0,0.0
961,19422,2011,1,621.0,3916992,9587.87,408.5362025142,32,29.13,0.0886639676,1803.0,29187.0,29187.0
962,10422,2011,0,618.0,3916992,9587.87,408.5362025142,21,29.13,0.0886639676,1803.0,3093.0,3093.0
963,10422,2012,0,606.0,4536185,9637.27,470.69190756300003,25,27.49,0.1027190332,1803.0,2949.0,3021.0
964,10422,2012,0,267.0,4536185,9637.27,470.69190756300003,25,27.49,0.1027190332,1803.0,2949.0,3021.0
965,10422,2011,1,639.0,3916992,9587.87,408.5362025142,61,29.13,0.0886639676,1803.0,14519.0,14519.0
966,10422,2015,0,608.0,5942659,9789.0,607.0751864338,37,72.58,0.15054602179999999,1803.0,3582.0,4688.8
967,10422,2013,0,590.0,5001324,9684.87,516.4058990983,28,28.09,0.1221411192,1803.0,9540.0,5194.0
968,19422,2012,1,568.0,4536185,9637.27,470.69190756300003,35,27.49,0.1027190332,1803.0,30392.0,29789.5
969,19422,2010,0,519.0,3389665,9470.3,357.92583128309997,12,28.98,0.0888888889,1803.0,0.0,0.0
970,19422,2010,1,541.0,3389665,9470.3,357.92583128309997,18,28.98,0.0888888889,1803.0,0.0,0.0
971,10422,2013,1,586.0,5001324,9684.87,516.4058990983,104,28.09,0.1221411192,1803.0,29207.0,19449.0
972,19422,2015,0,,5942659,9789.0,607.0751864338,22,72.58,0.15054602179999999,1803.0,10877.0,9195.8
973,19422,2014,0,582.0,5468433,9733.39,561.8220373375,22,71.81,0.1524350649,1803.0,7877.0,8775.5
974,19422,2013,1,572.0,5001324,9684.87,516.4058990983,48,28.09,0.1221411192,1803.0,26943.0,28840.666666666668
975,10422,2015,1,596.0,5942659,9789.0,607.0751864338,99,72.58,0.15054602179999999,1803.0,15712.0,17950.4
977,11846,2013,1,585.0,5706792,10594.0,538.6815178403,1821,1.16,0.027980535299999998,22.5,17488.0,16974.0
978,11846,2013,1,585.0,5706792,10594.0,538.6815178403,1821,1.16,0.027980535299999998,22.5,17488.0,16974.0
979,11846,2012,0,574.0,5321028,10505.0,506.5233698239,1940,1.37,0.028036253799999997,22.5,5971.0,6421.0
980,11846,2012,0,574.0,5321028,10505.0,506.5233698239,1940,1.37,0.028036253799999997,22.5,5971.0,6421.0
981,11846,2014,0,585.0,6216397,10644.0,584.0282788425,2086,60.5,0.0,22.5,6675.0,6680.75
982,11846,2014,0,585.0,6216397,10644.0,584.0282788425,2086,60.5,0.0,22.5,6675.0,6680.75
983,11846,2010,1,563.0,3948256,10130.1854628636,389.7516007455,1909,1.5,0.0,22.5,0.0,0.0
984,11846,2010,1,571.0,3948256,10130.1854628636,389.7516007455,1909,1.5,0.0,22.5,0.0,0.0
985,11846,2010,1,563.0,3948256,10130.1854628636,389.7516007455,1909,1.5,0.0,22.5,0.0,0.0
986,11846,2010,1,571.0,3948256,10130.1854628636,389.7516007455,1909,1.5,0.0,22.5,0.0,0.0
987,11846,2015,0,594.0,6779224,10724.0,632.1544199925,2089,61.97,0.0,22.5,7458.0,6836.2
988,11846,2015,0,594.0,6779224,10724.0,632.1544199925,2089,61.97,0.0,22.5,7458.0,6836.2
989,11846,2010,0,527.0,3948256,10130.1854628636,389.7516007455,2024,1.5,0.0,22.5,0.0,0.0
990,11846,2010,0,527.0,3948256,10130.1854628636,389.7516007455,2024,1.5,0.0,22.5,0.0,0.0
