,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label,Lowest,Highest,ave,Plan,NO
412,10276,华东政法大学,1457,上海,1919569,2347.46,817.7217077181,2012,1.3,0.0256495468,文科,23,4978,15,586,616,603,23,第一批
413,10276,华东政法大学,1457,上海,2018172,2380.43,847.8182513243,2013,1.42,0.0257907543,文科,26,3855,12,608,619,612,24,第一批
414,10276,华东政法大学,1457,上海,2356094,2426,971.1846661171,2015,62.09,0,文科,15,5462,15,,,612,,第一批
415,10276,华东政法大学,1457,上海,2160212,2415.15,894.4421671532,2014,60.59,0,理科,30,22447,23,591,613,599,34,第一批
416,10276,华东政法大学,1457,上海,1919569,2347.46,817.7217077181,2012,1.3,0.0256495468,理科,27,22664,20,577,610,585,28,第一批
417,10276,华东政法大学,1457,上海,2018172,2380.43,847.8182513243,2013,1.42,0.0257907543,理科,34,18808,21,584,628,606,27,第一批
418,10276,华东政法大学,1457,上海,2160212,2415.15,894.4421671532,2014,60.59,0,文科,22,3524,15,609,632,621,27,第一批
419,10276,华东政法大学,1457,上海,2356094,2426,971.1846661171,2015,62.09,0,理科,16,21748,22,,,596,,第一批
420,10251,华东理工大学,1448,上海,2160212,2415.15,894.4421671532,2014,65.76,0,理科,36,16041,19,602,613,608,38,第一批
421,10251,华东理工大学,1448,上海,2356094,2426,971.1846661171,2015,66.08,0.0341653666,理科,37,14042,20,599,,605,,第一批
422,10251,华东理工大学,1448,上海,1716598,2302.66,745.4847871592,2011,12.15,0.0280566802,理科,34,14107,19,627,674,645,38,第一批
423,10251,华东理工大学,1448,上海,2018172,2380.43,847.8182513243,2013,13.21,0.0255474453,理科,36,15180,18,606,622,612,35,第一批
424,10251,华东理工大学,1448,上海,1919569,2347.46,817.7217077181,2012,12.54,0.0255589124,理科,36,18832,18,570,612,591,35,第一批
425,10504,华中农业大学,984,湖北,2736704,5816,470.5474552957,2015,65.81,0.0379095164,文科,16,13583,24,579,,582,,第一批
426,10504,华中农业大学,984,湖北,2225045,5779,385.0224952414,2013,10.56,0.0296836983,理科,38,29207,26,585,607,592,11,第一批
427,10504,华中农业大学,984,湖北,2736704,5816,470.5474552957,2015,65.81,0.0379095164,理科,37,43049,31,560,,571,,第一批
428,10504,华中农业大学,984,湖北,1963226,5758,340.9562348038,2012,10.73,0.03081571,文科,16,10919,21,580,583,581,6,第一批
429,10504,华中农业大学,984,湖北,2466849,5799,425.3921365753,2014,64.52,0,文科,12,12924,21,594,597,595,9,第一批
430,10504,华中农业大学,984,湖北,1963226,5758,340.9562348038,2012,10.73,0.03081571,理科,25,30392,25,568,594,578,12,第一批
431,10504,华中农业大学,984,湖北,2225045,5779,385.0224952414,2013,10.56,0.0296836983,文科,12,10000,19,589,596,592,10,第一批
432,10504,华中农业大学,984,湖北,2466849,5799,425.3921365753,2014,64.52,0,理科,40,40420,31,574,596,582,30,第一批
433,10504,华中农业大学,984,湖北,1596761,5727.9143,278.7683118792,2011,10.24,0.0300809717,理科,28,23699,24,624,634,629,8,第一批
434,10504,华中农业大学,984,湖北,1596761,5727.9143,278.7683118792,2011,10.24,0.0300809717,文科,12,10845,23,595,603,596,11,第一批
435,10511,华中师范大学,984,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,文科,17,6534,20,606,628,612,17,第一批
436,10511,华中师范大学,984,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,文科,17,6534,20,,632,619,20,不详
437,10511,华中师范大学,984,湖北,2225045,5779,385.0224952414,2013,11.06,0.0647201946,文科,39,6438,15,599,620,603,24,第一批
438,10511,华中师范大学,984,湖北,2225045,5779,385.0224952414,2013,11.06,0.0647201946,文科,39,6438,15,451,475,465,10,专科
439,10511,华中师范大学,984,湖北,2736704,5816,470.5474552957,2015,66.72,0.0858034321,文科,44,4667,18,604,,609,,第一批
440,10511,华中师范大学,984,湖北,2736704,5816,470.5474552957,2015,66.72,0.0858034321,文科,44,4667,18,613,,615,,提前批
441,10511,华中师范大学,984,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,理科,26,29086,22,622,656,628,24,第一批
442,10511,华中师范大学,984,湖北,1596761,5727.9143,278.7683118792,2011,11.7,0.0643724696,理科,26,29086,22,,662,645,16,不详
443,10511,华中师范大学,984,湖北,2466849,5799,425.3921365753,2014,64.62,0.088474026,文科,31,6066,14,606,620,611,39,第一批
444,10511,华中师范大学,984,湖北,2225045,5779,385.0224952414,2013,11.06,0.0647201946,理科,54,23672,23,592,621,598,39,第一批
445,10511,华中师范大学,984,湖北,2225045,5779,385.0224952414,2013,11.06,0.0647201946,理科,54,23672,23,430,461,443,10,专科
446,10511,华中师范大学,984,湖北,2466849,5799,425.3921365753,2014,64.62,0.088474026,理科,64,25396,26,587,619,595,54,第一批
447,10511,华中师范大学,984,湖北,2736704,5816,470.5474552957,2015,66.72,0.0858034321,理科,71,26870,27,579,,588,,第一批
448,10511,华中师范大学,984,湖北,2736704,5816,470.5474552957,2015,66.72,0.0858034321,理科,71,26870,27,610,,620,,提前批
449,10511,华中师范大学,984,湖北,1963226,5758,340.9562348038,2012,11.86,0.0664652568,理科,38,24288,22,575,604,582,27,第一批
450,10511,华中师范大学,984,湖北,1963226,5758,340.9562348038,2012,11.86,0.0664652568,理科,38,24288,22,406,453,429,7,专科
451,10511,华中师范大学,984,湖北,1963226,5758,340.9562348038,2012,11.86,0.0664652568,文科,24,7516,18,588,607,595,18,第一批
452,10487,华中科技大学,994,湖北,2225045,5779,385.0224952414,2013,32.05,0.1552311436,文科,23,4217,11,606,622,615,20,第一批
453,10487,华中科技大学,994,湖北,1596761,5727.9143,278.7683118792,2011,33.77,0.1165991903,理科,168,6329,13,655,682,663,164,第一批
454,10487,华中科技大学,994,湖北,2466849,5799,425.3921365753,2014,73.52,0.1512987013,文科,21,2937,11,619,630,622,24,第一批
455,10487,华中科技大学,994,湖北,2466849,5799,425.3921365753,2014,73.52,0.1512987013,理科,166,9385,15,603,661,629,171,第一批
456,10487,华中科技大学,994,湖北,2225045,5779,385.0224952414,2013,32.05,0.1552311436,理科,170,15332,14,605,662,633,151,第一批
457,10487,华中科技大学,994,湖北,1963226,5758,340.9562348038,2012,34.56,0.1501510574,理科,150,7159,18,595,647,621,169,第一批
458,10487,华中科技大学,994,湖北,2736704,5816,470.5474552957,2015,74.27,0.1360374415,理科,157,7098,16,616,,630,,第一批
459,10487,华中科技大学,994,湖北,1963226,5758,340.9562348038,2012,34.56,0.1501510574,文科,19,6520,15,592,625,607,20,第一批
460,10487,华中科技大学,994,湖北,1596761,5727.9143,278.7683118792,2011,33.77,0.1165991903,文科,22,2902,19,620,630,623,26,第一批
461,10487,华中科技大学,994,湖北,2736704,5816,470.5474552957,2015,74.27,0.1360374415,文科,21,2645,15,613,,617,,第一批
462,10385,华侨大学,674,福建,1473712,3693,399.0555104251,2011,1.64,0.0312145749,理科,182,29441,24,621,653,627,131,第一批
463,10385,华侨大学,674,福建,1473712,3693,399.0555104251,2011,1.64,0.0312145749,文科,48,10832,23,595,612,598,36,第一批
464,10385,华侨大学,674,福建,2175964,3774,576.5670376259,2014,60.86,0.0381493506,文科,58,12924,21,594,608,597,54,第一批
465,10385,华侨大学,674,福建,1970178,3748,525.6611526147,2013,1.95,0.0335766423,文科,55,10000,19,572,617,592,40,第一批
466,10385,华侨大学,674,福建,1756018,3720,472.0478494624,2012,1.78,0.0344410876,文科,47,10919,21,569,606,585,42,第一批
467,10385,华侨大学,674,福建,1756018,3720,472.0478494624,2012,1.78,0.0344410876,理科,160,30392,25,549,610,576,111,第一批
468,10385,华侨大学,674,福建,2405576,3806,632.0483447189,2015,62.16,0.0365054602,文科,63,12695,24,581,,584,,第一批
469,10385,华侨大学,674,福建,1970178,3748,525.6611526147,2013,1.95,0.0335766423,理科,165,29207,26,572,613,592,110,第一批
470,10385,华侨大学,674,福建,2405576,3806,632.0483447189,2015,62.16,0.0365054602,理科,166,42117,33,561,,574,,第一批
471,10385,华侨大学,674,福建,2175964,3774,576.5670376259,2014,60.86,0.0381493506,理科,156,40420,30,561,607,583,152,第一批
472,10079,华北电力大学(保定),1986,河北,2830141,7332.61,385.9663885029,2014,62.15,0,理科,80,26956,31,584,634,603,79,第一批
473,10079,华北电力大学(保定),1986,河北,2039426,7193.6,283.5056161032,2011,4.39,0,理科,64,15912,23,636,675,643,59,第一批
474,10079,华北电力大学(保定),1986,河北,2657501,7287.51,364.6651599792,2013,4.44,0,理科,79,17706,23,595,637,611,68,第一批
475,10079,华北电力大学(保定),1986,河北,2657501,7287.51,364.6651599792,2013,4.44,0,文科,6,10000,19,593,595,594,3,第一批
476,10079,华北电力大学(保定),1986,河北,2451576,7240.51,338.5916185462,2012,4.6,0,理科,67,26888,19,569,612,588,64,第一批
477,10079,华北电力大学(保定),1986,河北,2039426,7193.6,283.5056161032,2011,4.39,0,文科,4,10701,23,595,599,597,4,第一批
478,10079,华北电力大学(保定),1986,河北,2830141,7332.61,385.9663885029,2014,62.15,0,文科,6,12924,21,597,602,600,2,第一批
479,10079,华北电力大学(保定),1986,河北,2451576,7240.51,338.5916185462,2012,4.6,0,文科,4,10444,21,581,588,586,4,第一批
480,10564,华南农业大学,12.2,广东,6216397,10644,584.0282788425,2014,62.4,0.0391233766,文科,1142,10980,20,574,621,597,1084,第一批
481,10564,华南农业大学,12.2,广东,4601306,10440.94,440.6984428605,2011,6.25,0.04048583,文科,1499,10869,23,595,620,598,1426,第一批
482,10564,华南农业大学,12.2,广东,5321028,10505,506.5233698239,2012,6.15,0.032326284,文科,1423,10919,21,560,621,584,1370,第一批
483,10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,文科,1354,11509,24,,,587,,第一批
484,10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,文科,1354,11509,24,,,638,,提前批
485,10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,文科,1354,11509,24,,,584,,提前批
486,10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,理科,4996,43106,33,,,571,,第一批
487,10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,理科,4996,43106,33,,,571,,提前批
488,10564,华南农业大学,12.2,广东,6216397,10644,584.0282788425,2014,62.4,0.0391233766,理科,4754,40420,31,551,629,583,5586,第一批
489,10564,华南农业大学,12.2,广东,5321028,10505,506.5233698239,2012,6.15,0.032326284,理科,5259,30392,25,539,617,573,5516,第一批
490,10564,华南农业大学,12.2,广东,5706792,10594,538.6815178403,2013,5.48,0.0311435523,文科,1080,10000,19,569,617,592,1213,第一批
491,10564,华南农业大学,12.2,广东,5706792,10594,538.6815178403,2013,5.48,0.0311435523,理科,5622,29207,26,557,627,590,5654,第一批
492,10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,文科,1265,9417,21,598,627,603,1368,第一批
493,10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,文科,1265,9417,21,602,648,611,975,提前批
494,10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,文科,1386,8255,18,574,619,599,1207,第一批
495,10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,文科,1386,8255,18,458,560,517,473,专科
496,10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,文科,1171,8820,21,,,595,,第一批
497,10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,文科,1171,8820,21,,,598,,提前批
498,10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,理科,1838,20245,21,578,624,604,1816,第一批
499,10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,理科,1838,20245,21,434,524,487,321,专科
500,10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,理科,1779,26286,26,,,589,,第一批
501,10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,理科,1779,26286,26,,,595,,提前批
502,10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,理科,1891,22242,26,576,625,599,1850,第一批
503,10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,理科,1891,22242,26,402,547,476,352,专科
504,10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,理科,1810,19956,21,562,634,586,1894,第一批
505,10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,理科,1810,19956,21,417,505,465,450,专科
506,10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,文科,1192,8116,20,571,614,592,1260,第一批
507,10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,文科,1192,8116,20,478,545,511,655,专科
508,10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,文科,1280,8692,18,580,631,604,1386,第一批
509,10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,文科,1280,8692,18,457,552,507,484,专科
510,10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,理科,1874,22895,20,624,661,634,1954,第一批
511,10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,理科,1874,22895,20,624,674,637,1112,提前批
512,10561,华南理工大学,11.9,广东,5321028,10505,506.5233698239,2012,16.73,0.083081571,文科,258,3844,14,587,617,606,205,第一批
513,10561,华南理工大学,11.9,广东,6216397,10644,584.0282788425,2014,67.61,0.1001623377,理科,2663,9052,16,598,679,626,2671,第一批
514,10561,华南理工大学,11.9,广东,5321028,10505,506.5233698239,2012,16.73,0.083081571,理科,2731,9473,14,581,653,609,2909,第一批
515,10561,华南理工大学,11.9,广东,5706792,10594,538.6815178403,2013,16.98,0.0888077859,文科,238,3538,13,591,634,614,258,第一批
516,10561,华南理工大学,11.9,广东,6779224,10724,632.1544199925,2015,68.38,0.0895475819,理科,2657,8925,18,,,621,,第一批
517,10561,华南理工大学,11.9,广东,5706792,10594,538.6815178403,2013,16.98,0.0888077859,理科,2662,9024,13,600,670,628,2742,第一批
518,10561,华南理工大学,11.9,广东,6216397,10644,584.0282788425,2014,67.61,0.1001623377,文科,193,3587,11,606,630,621,238,第一批
519,10561,华南理工大学,11.9,广东,6779224,10724,632.1544199925,2015,68.38,0.0895475819,文科,182,2910,15,,,615,,第一批
520,10300,南京信息工程大学,1366,江苏,4142548,7869.34,526.4161924634,2011,1.15,0,理科,12,29252,24,621,641,629,17,第一批
521,10300,南京信息工程大学,1366,江苏,5405822,7919.98,682.555006452,2013,1.59,0,文科,7,10000,19,589,595,591,3,第一批
522,10300,南京信息工程大学,1366,江苏,5405822,7919.98,682.555006452,2013,1.59,0,理科,11,28711,24,585,615,596,12,第一批
523,10300,南京信息工程大学,1366,江苏,6508832,7960,817.6924623116,2015,61.96,0,文科,4,14000,26,,,592,,第一批
524,10300,南京信息工程大学,1366,江苏,5916175,7939.49,745.1580643089,2014,60.72,0,文科,3,12924,21,594,594,594,1,第一批
525,10300,南京信息工程大学,1366,江苏,4142548,7869.34,526.4161924634,2011,1.15,0,文科,6,10522,23,595,616,599,8,第一批
526,10300,南京信息工程大学,1366,江苏,6508832,7960,817.6924623116,2015,61.96,0,理科,26,39042,33,,,581,,第一批
527,10300,南京信息工程大学,1366,江苏,4911027,7898.8006682342,621.7433767825,2012,1.24,0,理科,12,30392,25,569,607,584,11,第一批
528,10300,南京信息工程大学,1366,江苏,4911027,7898.8006682342,621.7433767825,2012,1.24,0,文科,6,10919,21,580,593,583,6,第一批
529,10300,南京信息工程大学,1366,江苏,5916175,7939.49,745.1580643089,2014,60.72,0,理科,15,27613,30,578,606,594,11,第一批
530,10307,南京农业大学,1388,江苏,5405822,7919.98,682.555006452,2013,9.16,0,理科,83,29207,26,585,631,592,26,第一批
531,10307,南京农业大学,1388,江苏,4911027,7898.8006682342,621.7433767825,2012,9.25,0,理科,71,30392,25,555,612,569,60,第一批
532,10307,南京农业大学,1388,江苏,5916175,7939.49,745.1580643089,2014,63.59,0,理科,81,40420,31,554,596,574,82,第一批
533,10307,南京农业大学,1388,江苏,6508832,7960,817.6924623116,2015,65.37,0,文科,10,10777,23,587,,587,,第一批
534,10307,南京农业大学,1388,江苏,4142548,7869.34,526.4161924634,2011,8.49,0.027611336,理科,69,27677,24,621,651,628,17,第一批
535,10307,南京农业大学,1388,江苏,6508832,7960,817.6924623116,2015,65.37,0,理科,77,43106,32,,,570,,第一批
536,10307,南京农业大学,1388,江苏,5916175,7939.49,745.1580643089,2014,63.59,0,文科,6,12924,19,593,593,593,2,第一批
537,10284,南京大学,1380,江苏,5405822,7919.98,682.555006452,2013,45.01,0.1778588808,文科,19,240,5,636,657,646,17,第一批
538,10284,南京大学,1380,江苏,5916175,7939.49,745.1580643089,2014,78.71,0.2029220779,理科,65,793,6,641,669,661,64,第一批
539,10284,南京大学,1380,江苏,4911027,7898.8006682342,621.7433767825,2012,42.9,0.16918429,理科,46,780,4,623,653,643,49,第一批
540,10284,南京大学,1380,江苏,6508832,7960,817.6924623116,2015,78.3,0.1950078003,文科,27,306,6,640,,645,,第一批
541,10284,南京大学,1380,江苏,4142548,7869.34,526.4161924634,2011,42.47,0.1550607287,文科,18,267,6,648,654,648,18,第一批
542,10284,南京大学,1380,江苏,5405822,7919.98,682.555006452,2013,45.01,0.1778588808,理科,58,803,5,641,668,661,48,第一批
543,10284,南京大学,1380,江苏,5916175,7939.49,745.1580643089,2014,78.71,0.2029220779,文科,24,260,6,631,660,648,20,第一批
544,10284,南京大学,1380,江苏,4911027,7898.8006682342,621.7433767825,2012,42.9,0.16918429,文科,16,267,4,618,645,636,18,第一批
545,10284,南京大学,1380,江苏,6508832,7960,817.6924623116,2015,78.3,0.1950078003,理科,75,873,8,653,,657,,第一批
546,10284,南京大学,1380,江苏,4142548,7869.34,526.4161924634,2011,42.47,0.1550607287,理科,47,839,5,678,686,678,45,第一批
547,10291,南京工业大学,1345,江苏,6508832,7960,817.6924623116,2015,63.14,0,理科,30,43106,32,,,575,,第一批
548,10291,南京工业大学,1345,江苏,5405822,7919.98,682.555006452,2013,4.46,0.0230170316,理科,30,29083,25,585,609,594,29,第一批
549,10291,南京工业大学,1345,江苏,5916175,7939.49,745.1580643089,2014,61.94,0,理科,32,30620,31,575,602,588,30,第一批
550,10291,南京工业大学,1345,江苏,4142548,7869.34,526.4161924634,2011,4.97,0,理科,40,24600,22,626,648,630,40,第一批
551,10291,南京工业大学,1345,江苏,5916175,7939.49,745.1580643089,2014,61.94,0,文科,10,12924,21,596,611,603,8,第一批
552,10291,南京工业大学,1345,江苏,5405822,7919.98,682.555006452,2013,4.46,0.0230170316,文科,10,10000,19,590,605,594,9,第一批
553,10291,南京工业大学,1345,江苏,6508832,7960,817.6924623116,2015,63.14,0,文科,10,14000,26,,,583,,第一批
554,10291,南京工业大学,1345,江苏,4911027,7898.8006682342,621.7433767825,2012,4.77,0.0241087613,理科,31,24635,25,574,589,579,40,第一批
555,10319,南京师范大学,1379,江苏,6508832,7960,817.6924623116,2015,65.1,0.063650546,理科,5,31880,29,,,583,,第一批
556,10288,南京理工大学,1387,江苏,4142548,7869.34,526.4161924634,2011,10.68,0.0258704453,理科,41,14372,17,638,654,643,42,第一批
557,10288,南京理工大学,1387,江苏,6508832,7960,817.6924623116,2015,65.22,0.0321372855,理科,55,18628,22,,,597,,第一批
558,10288,南京理工大学,1387,江苏,5405822,7919.98,682.555006452,2013,9.7,0,理科,47,14754,18,606,619,611,45,第一批
559,10288,南京理工大学,1387,江苏,4911027,7898.8006682342,621.7433767825,2012,9.85,0,理科,43,15341,18,571,600,593,41,第一批
560,10288,南京理工大学,1387,江苏,5916175,7939.49,745.1580643089,2014,63.89,0,理科,52,16681,22,600,619,607,48,第一批
561,10287,南京航空航天大学,1383,江苏,5405822,7919.98,682.555006452,2013,10.13,0,理科,64,16496,17,603,630,610,54,第一批
562,10287,南京航空航天大学,1383,江苏,6508832,7960,817.6924623116,2015,64.85,0.0360374415,理科,67,15160,21,,,606,,第一批
563,10287,南京航空航天大学,1383,江苏,4911027,7898.8006682342,621.7433767825,2012,9.3,0,理科,54,22894,19,563,619,593,42,第一批
564,10287,南京航空航天大学,1383,江苏,5916175,7939.49,745.1580643089,2014,63.96,0,理科,64,14395,20,589,643,611,64,第一批
565,10287,南京航空航天大学,1383,江苏,4142548,7869.34,526.4161924634,2011,10.46,0,理科,42,12011,21,643,670,649,40,第一批
566,10293,南京邮电大学,1384,江苏,4142548,7869.34,526.4161924634,2011,1.45,0,文科,4,9732,21,597,600,598,3,第一批
567,10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,理科,46,17781,19,584,603,589,46,第一批
568,10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,理科,46,17781,19,253,369,298,6,专科
569,10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,文科,23,10000,19,592,594,593,4,第一批
570,10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,文科,23,10000,19,294,500,392,18,专科
571,10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,文科,28,12924,21,578,603,596,13,第一批
572,10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,文科,28,12924,21,303,422,355,18,专科
573,10293,南京邮电大学,1384,江苏,6508832,7960,817.6924623116,2015,62.12,0,理科,109,38206,29,,,579,,第一批
574,10293,南京邮电大学,1384,江苏,4142548,7869.34,526.4161924634,2011,1.45,0,理科,46,18188,19,634,664,639,47,第一批
575,10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,理科,107,18136,26,601,615,606,46,第一批
576,10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,理科,107,18136,26,271,472,352,8,专科
577,10293,南京邮电大学,1384,江苏,6508832,7960,817.6924623116,2015,62.12,0,文科,31,14000,25,,,585,,第一批
578,10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,文科,4,8640,21,585,614,594,4,第一批
579,10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,文科,4,8640,21,305,438,371,17,专科
580,10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,理科,104,40420,29,574,620,592,107,第一批
581,10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,理科,104,40420,29,240,452,336,18,专科
582,10555,南华大学,530,湖南,2704846,6737,401.4911681757,2015,61.78,0,理科,180,43106,34,,,557,,第一批
583,10555,南华大学,530,湖南,2704846,6737,401.4911681757,2015,61.78,0,理科,180,43106,34,,,531,,第二批
584,10055,南开大学,2090,天津,1289388,1413.15,912.4211867105,2013,27.91,0.1571776156,理科,33,1893,7,630,666,653,33,第一批
585,10055,南开大学,2090,天津,922446,1299.29,709.9615944093,2011,29.16,0.1732793522,文科,11,656,21,638,652,644,11,第一批
586,10055,南开大学,2090,天津,1437016,1472.21,976.0944430482,2014,71.96,0.1785714286,文科,19,1639,10,611,649,632,19,第一批
587,10055,南开大学,2090,天津,1130728,1354.58,834.7443488018,2012,27.84,0.1522960725,文科,12,7968,11,587,634,617,11,第一批
588,10055,南开大学,2090,天津,1437016,1472.21,976.0944430482,2014,71.96,0.1785714286,理科,38,2041,11,626,662,651,35,第一批
589,10055,南开大学,2090,天津,1289388,1413.15,912.4211867105,2013,27.91,0.1571776156,文科,18,1776,9,620,637,627,13,第一批
590,10055,南开大学,2090,天津,922446,1299.29,709.9615944093,2011,29.16,0.1732793522,理科,28,1753,8,671,684,675,30,第一批
591,10055,南开大学,2090,天津,1130728,1354.58,834.7443488018,2012,27.84,0.1522960725,理科,31,2032,7,628,645,635,28,第一批
592,10055,南开大学,2090,天津,1572247,1517,1036.418589321,2015,72.67,0.1716068643,理科,53,2863,12,635,658,644,,第一批
593,10055,南开大学,2090,天津,1572247,1517,1036.418589321,2015,72.67,0.1716068643,文科,27,1668,13,621,645,626,,第一批
594,12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,理科,1500,30392,25,539,637,582,1899,第一批
595,12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,理科,1500,30392,25,453,503,488,100,专科
596,12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,文科,60,10919,21,555,609,578,265,第一批
597,12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,文科,60,10919,21,504,537,528,52,专科
598,12121,南方医科大学,14.5,广东,6779224,10724,632.1544199925,2015,63.23,0,文科,50,10896,24,585,609,597,,第一批
599,12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,理科,1128,26823,25,577,655,604,1270,第一批
600,12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,理科,1128,26823,25,453,518,496,106,专科
601,12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,文科,58,10000,19,589,610,595,54,第一批
602,12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,文科,58,10000,19,511,549,537,51,专科
603,12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,文科,38,12924,19,585,621,600,43,第一批
604,12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,文科,38,12924,19,518,552,537,55,专科
605,12121,南方医科大学,14.5,广东,6779224,10724,632.1544199925,2015,63.23,0,理科,1522,25510,30,580,650,615,,第一批
606,12121,南方医科大学,14.5,广东,4601306,10440.94,440.6984428605,2011,5.27,0,文科,266,10673,23,571,617,599,57,第一批
607,12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,理科,1262,29207,23,562,655,601,1506,第一批
608,12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,理科,1262,29207,23,480,541,509,104,专科
609,10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,理科,42,25229,26,590,606,595,19,第一批
610,10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,理科,42,25229,26,464,521,492,15,专科
611,10403,南昌大学,775,江西,945126,4462.2489,211.8048592045,2011,6.91,0.0388259109,文科,11,9384,23,598,615,603,19,第一批
612,10403,南昌大学,775,江西,945126,4462.2489,211.8048592045,2011,6.91,0.0388259109,理科,20,29057,23,621,636,626,22,第一批
613,10403,南昌大学,775,江西,1170282,4488.4367,260.7326510809,2012,6.61,0.0407854985,文科,10,10162,20,572,602,587,12,第一批
614,10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,理科,49,40420,29,574,602,585,42,第一批
615,10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,理科,49,40420,29,455,510,481,16,专科
616,10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,文科,14,12924,20,579,603,597,14,第一批
617,10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,文科,14,12924,20,481,506,494,4,专科
