,Unnamed: 0,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Lowest_Ranking,Score,Ranking_Scores,Media_Impact,GDP,Population,Student_Population,GDP_Per_Person,X1A_Number,Ranking_Percentage,University_Name_Pinyin,Distance,Plan_Number_Total,New_Label,Label,Lowest,Last_Ranking,Average_Ranking
754,9737,对外经济贸易大学,10036,2012,1,北京,对外经济贸易大学,33,2136,646,3.89,0.0450151057401813,1625193,2018.6,69.2,805.108986426236,29207,0.0731331530112644,duiwaijingjimaoyidaxue,2136.0,651.0,15.0,15.0,607.0,2261.0,2387.0
755,9761,对外经济贸易大学,10036,2011,1,北京,对外经济贸易大学,32,2261,627,3.85,0.0481781376518219,1411358,1961.9,65.5,719.3832509302209,30392,0.0743945775204001,duiwaijingjimaoyidaxue,2136.0,595.0,14.0,14.0,667.0,2513.0,2513.0
756,9773,对外经济贸易大学,10036,2013,1,北京,对外经济贸易大学,38,2770,641,3.88,0.0457420924574209,1787940,2069.3,72.7,864.0313149374181,40420,0.0685304304799604,duiwaijingjimaoyidaxue,2136.0,726.0,12.0,12.0,627.0,2136.0,2303.333333333333
757,9789,对外经济贸易大学,10036,2014,1,北京,对外经济贸易大学,44,3875,629,61.63,0.0488636363636364,1950056,2114.8,75.6,922.09948931341,43106,0.0898946782350485,duiwaijingjimaoyidaxue,2136.0,675.0,14.0,14.0,621.0,2770.0,2420.0
758,9797,对外经济贸易大学,10036,2014,0,北京,对外经济贸易大学,36,1396,623,61.63,0.0488636363636364,1950056,2114.8,75.6,922.09948931341,14000,0.0997142857142857,duiwaijingjimaoyidaxue,2136.0,253.0,15.0,10.0,598.0,8898.0,2733.25
759,9828,山东大学,10422,2011,1,山东,山东大学,61,14621,589,29.13,0.088663967611336,3916992,9587.87,65.5,408.53620251421796,30392,0.48108054751250295,shandongdaxue,1803.0,1920.0,25.0,25.0,639.0,14519.0,14519.0
760,9830,山东大学,19422,2012,1,山东,山东大学威海分校,35,26943,587,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,29207,0.9224843359468621,shandongdaxue,1803.0,22472.0,38.0,38.0,568.0,30392.0,29789.5
761,9831,山东大学,19422,2011,0,山东,山东大学威海分校,18,8309,586,29.13,0.088663967611336,3916992,9587.87,65.5,408.53620251421796,10919,0.7609671215312758,shandongdaxue,1803.0,3301.0,25.0,25.0,597.0,9909.0,9909.0
762,9838,山东大学,10422,2012,0,山东,山东大学,25,9540,590,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,10000,0.9540000000000001,shandongdaxue,1803.0,16205.0,18.0,27.0,606.0,2949.0,3021.0
763,9838,山东大学,10422,2012,0,山东,山东大学,25,9540,590,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,10000,0.9540000000000001,shandongdaxue,1803.0,16205.0,20.0,27.0,267.0,2949.0,3021.0
764,9853,山东大学,10422,2011,0,山东,山东大学,21,2949,606,29.13,0.088663967611336,3916992,9587.87,65.5,408.53620251421796,10919,0.270079677626156,shandongdaxue,1803.0,379.0,18.0,18.0,618.0,3093.0,3093.0
765,9860,山东大学,10422,2015,0,山东,山东大学,37,3738,604,72.58,0.15054602184087398,5942659,9789.0,75.4,607.075186433752,16964,0.22034897429851397,shandongdaxue,1803.0,1396.0,18.0,19.0,608.0,3582.0,4688.8
766,9868,山东大学,19422,2013,0,山东,山东大学威海分校,22,7877,601,28.09,0.122141119221411,5001324,9684.87,72.7,516.405899098284,12924,0.6094862271742489,shandongdaxue,1803.0,2508.0,21.0,21.0,591.0,9007.0,9075.0
768,9891,山东大学,10422,2014,1,山东,山东大学,99,15712,596,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454,43106,0.36449682178815,shandongdaxue,1803.0,9577.0,29.0,25.0,583.0,15693.0,18510.0
769,9933,山东大学,10422,2015,1,山东,山东大学,99,14393,622,72.58,0.15054602184087398,5942659,9789.0,75.4,607.075186433752,51000,0.28221568627451005,shandongdaxue,1803.0,6322.0,26.0,26.0,596.0,15712.0,17950.4
770,9948,山东大学,10422,2012,1,山东,山东大学,81,29207,585,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,29207,1.0,shandongdaxue,1803.0,35601.0,39.0,39.0,572.0,14621.0,14570.0
771,9948,山东大学,10422,2012,1,山东,山东大学,81,29207,585,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,29207,1.0,shandongdaxue,1803.0,35601.0,39.0,39.0,251.0,14621.0,14570.0
772,9960,山东大学,10422,2013,1,山东,山东大学,104,15693,602,28.09,0.122141119221411,5001324,9684.87,72.7,516.405899098284,40420,0.388248391885205,shandongdaxue,1803.0,9868.0,25.0,25.0,586.0,29207.0,19449.0
773,9977,山东大学,19422,2011,1,山东,山东大学威海分校,32,30392,568,29.13,0.088663967611336,3916992,9587.87,65.5,408.53620251421796,30392,1.0,shandongdaxue,1803.0,9832.0,34.0,35.0,621.0,29187.0,29187.0
774,9989,山东大学,19422,2014,0,山东,山东大学威海分校,22,10877,585,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454,14000,0.7769285714285709,shandongdaxue,1803.0,14168.0,27.0,27.0,582.0,7877.0,8775.5
775,10001,山东大学,19422,2012,0,山东,山东大学威海分校,20,9007,591,27.49,0.10271903323262802,4536185,9637.27,69.2,470.69190756303396,10000,0.9007,shandongdaxue,1803.0,12887.0,26.0,26.0,568.0,8309.0,9109.0
776,10022,山东大学,10422,2014,0,山东,山东大学,32,3582,608,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454,14000,0.255857142857143,shandongdaxue,1803.0,2343.0,17.0,17.0,594.0,4280.0,4965.5
777,10022,山东大学,10422,2014,0,山东,山东大学,32,3582,608,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454,14000,0.255857142857143,shandongdaxue,1803.0,2343.0,17.0,17.0,515.0,4280.0,4965.5
778,10034,山东大学,19422,2013,1,山东,山东大学威海分校,48,27034,585,28.09,0.122141119221411,5001324,9684.87,72.7,516.405899098284,40420,0.668827313211282,shandongdaxue,1803.0,25459.0,36.0,33.0,572.0,26943.0,28840.66666666667
780,10067,山东大学,19422,2014,1,山东,山东大学威海分校,53,38590,564,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454,43106,0.8952350020878759,shandongdaxue,1803.0,29273.0,41.0,41.0,585.0,27034.0,28389.0
781,10079,山东大学,10422,2013,0,山东,山东大学,28,4280,612,28.09,0.122141119221411,5001324,9684.87,72.7,516.405899098284,12924,0.331166821417518,shandongdaxue,1803.0,2332.0,17.0,17.0,590.0,9540.0,5194.0
782,10134,广东外语外贸大学,11846,2012,0,广东,广东外语外贸大学,1940,7206,596,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,10000,0.7206,guangdongwaiyuwaimaodaxue,22.5,10381.0,24.0,24.0,574.0,5971.0,6421.0
783,10134,广东外语外贸大学,11846,2012,0,广东,广东外语外贸大学,1940,7206,596,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,10000,0.7206,guangdongwaiyuwaimaodaxue,22.5,10381.0,24.0,24.0,574.0,5971.0,6421.0
784,10249,广东外语外贸大学,11846,2012,0,广东,广东外语外贸大学,1940,7206,596,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,10000,0.7206,guangdongwaiyuwaiyudaxue,22.5,10381.0,24.0,24.0,574.0,5971.0,6421.0
785,10249,广东外语外贸大学,11846,2012,0,广东,广东外语外贸大学,1940,7206,596,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,10000,0.7206,guangdongwaiyuwaiyudaxue,22.5,10381.0,24.0,24.0,574.0,5971.0,6421.0
786,10148,广东外语外贸大学,11846,2015,0,广东,广东外语外贸大学,2089,10469,582,61.97,0.0,6779224,10724.0,75.4,632.15441999254,16964,0.617130393775053,guangdongwaiyuwaiyudaxue,22.5,11430.0,29.0,29.0,594.0,7458.0,6836.2
787,10148,广东外语外贸大学,11846,2015,0,广东,广东外语外贸大学,2089,10469,582,61.97,0.0,6779224,10724.0,75.4,632.15441999254,16964,0.617130393775053,guangdongwaiyuwaiyudaxue,22.5,11430.0,29.0,29.0,594.0,7458.0,6836.2
788,10149,广东外语外贸大学,11846,2015,0,广东,广东外语外贸大学,2089,10469,582,61.97,0.0,6779224,10724.0,75.4,632.15441999254,16964,0.617130393775053,guangdongwaiyuwaimaodaxue,22.5,11430.0,29.0,29.0,594.0,7458.0,6836.2
789,10149,广东外语外贸大学,11846,2015,0,广东,广东外语外贸大学,2089,10469,582,61.97,0.0,6779224,10724.0,75.4,632.15441999254,16964,0.617130393775053,guangdongwaiyuwaimaodaxue,22.5,11430.0,29.0,29.0,594.0,7458.0,6836.2
790,10174,广东外语外贸大学,11846,2014,0,广东,广东外语外贸大学,2086,7458,594,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,14000,0.532714285714286,guangdongwaiyuwaimaodaxue,22.5,10968.0,23.0,23.0,585.0,6675.0,6680.75
791,10174,广东外语外贸大学,11846,2014,0,广东,广东外语外贸大学,2086,7458,594,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,14000,0.532714285714286,guangdongwaiyuwaimaodaxue,22.5,10968.0,23.0,23.0,585.0,6675.0,6680.75
792,10213,广东外语外贸大学,11846,2014,0,广东,广东外语外贸大学,2086,7458,594,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,14000,0.532714285714286,guangdongwaiyuwaiyudaxue,22.5,10968.0,23.0,23.0,585.0,6675.0,6680.75
793,10213,广东外语外贸大学,11846,2014,0,广东,广东外语外贸大学,2086,7458,594,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,14000,0.532714285714286,guangdongwaiyuwaiyudaxue,22.5,10968.0,23.0,23.0,585.0,6675.0,6680.75
794,10179,广东外语外贸大学,11846,2012,1,广东,广东外语外贸大学,1839,17488,602,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,29207,0.59876057109597,guangdongwaiyuwaiyudaxue,22.5,17249.0,30.0,30.0,569.0,15494.0,16717.0
795,10179,广东外语外贸大学,11846,2012,1,广东,广东外语外贸大学,1839,17488,602,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,29207,0.59876057109597,guangdongwaiyuwaiyudaxue,22.5,17249.0,30.0,30.0,569.0,15494.0,16717.0
796,10180,广东外语外贸大学,11846,2012,1,广东,广东外语外贸大学,1839,17488,602,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,29207,0.59876057109597,guangdongwaiyuwaimaodaxue,22.5,17249.0,30.0,30.0,569.0,15494.0,16717.0
797,10180,广东外语外贸大学,11846,2012,1,广东,广东外语外贸大学,1839,17488,602,1.37,0.028036253776435,5321028,10505.0,69.2,506.52336982389295,29207,0.59876057109597,guangdongwaiyuwaimaodaxue,22.5,17249.0,30.0,30.0,569.0,15494.0,16717.0
798,10205,广东外语外贸大学,11846,2015,1,广东,广东外语外贸大学,1858,22426,609,61.97,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.439725490196078,guangdongwaiyuwaimaodaxue,22.5,16136.0,32.0,32.0,584.0,22644.0,18246.8
799,10205,广东外语外贸大学,11846,2015,1,广东,广东外语外贸大学,1858,22426,609,61.97,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.439725490196078,guangdongwaiyuwaimaodaxue,22.5,16136.0,32.0,32.0,584.0,22644.0,18246.8
800,10241,广东外语外贸大学,11846,2015,1,广东,广东外语外贸大学,1858,22426,609,61.97,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.439725490196078,guangdongwaiyuwaiyudaxue,22.5,16136.0,32.0,32.0,584.0,22644.0,18246.8
801,10241,广东外语外贸大学,11846,2015,1,广东,广东外语外贸大学,1858,22426,609,61.97,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.439725490196078,guangdongwaiyuwaiyudaxue,22.5,16136.0,32.0,32.0,584.0,22644.0,18246.8
802,10225,广东外语外贸大学,11846,2014,1,广东,广东外语外贸大学,1929,22644,584,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,43106,0.525309701665661,guangdongwaiyuwaiyudaxue,22.5,20808.0,31.0,31.0,582.0,17668.0,17147.5
803,10225,广东外语外贸大学,11846,2014,1,广东,广东外语外贸大学,1929,22644,584,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,43106,0.525309701665661,guangdongwaiyuwaiyudaxue,22.5,20808.0,31.0,31.0,582.0,17668.0,17147.5
804,10226,广东外语外贸大学,11846,2014,1,广东,广东外语外贸大学,1929,22644,584,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,43106,0.525309701665661,guangdongwaiyuwaimaodaxue,22.5,20808.0,31.0,31.0,582.0,17668.0,17147.5
805,10226,广东外语外贸大学,11846,2014,1,广东,广东外语外贸大学,1929,22644,584,60.5,0.0,6216397,10644.0,75.6,584.0282788425401,43106,0.525309701665661,guangdongwaiyuwaimaodaxue,22.5,20808.0,31.0,31.0,582.0,17668.0,17147.5
806,10237,广东外语外贸大学,11846,2013,1,广东,广东外语外贸大学,1821,17668,599,1.16,0.0279805352798054,5706792,10594.0,72.7,538.681517840287,40420,0.437110341415141,guangdongwaiyuwaiyudaxue,22.5,17367.0,26.0,26.0,585.0,17488.0,16974.0
807,10237,广东外语外贸大学,11846,2013,1,广东,广东外语外贸大学,1821,17668,599,1.16,0.0279805352798054,5706792,10594.0,72.7,538.681517840287,40420,0.437110341415141,guangdongwaiyuwaiyudaxue,22.5,17367.0,26.0,26.0,585.0,17488.0,16974.0
808,10245,广东外语外贸大学,11846,2013,1,广东,广东外语外贸大学,1821,17668,599,1.16,0.0279805352798054,5706792,10594.0,72.7,538.681517840287,40420,0.437110341415141,guangdongwaiyuwaimaodaxue,22.5,17367.0,26.0,26.0,585.0,17488.0,16974.0
809,10245,广东外语外贸大学,11846,2013,1,广东,广东外语外贸大学,1821,17668,599,1.16,0.0279805352798054,5706792,10594.0,72.7,538.681517840287,40420,0.437110341415141,guangdongwaiyuwaimaodaxue,22.5,17367.0,26.0,26.0,585.0,17488.0,16974.0
810,10261,广东工业大学,11845,2015,0,广东,广东工业大学,832,16964,573,61.98,0.0,6779224,10724.0,75.4,632.15441999254,16964,1.0,guangdonggongyedaxue,26.6,12911.0,34.0,34.0,579.0,14000.0,14000.0
812,10267,广东工业大学,11845,2015,1,广东,广东工业大学,6792,45811,581,61.98,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.8982549019607841,guangdonggongyedaxue,26.6,25924.0,45.0,45.0,560.0,43096.0,41758.0
814,10272,广东工业大学,11845,2014,1,广东,广东工业大学,7340,43096,560,60.77,0.038474025974026,6216397,10644.0,75.6,584.0282788425401,43106,0.9997680137335869,guangdonggongyedaxue,26.6,56158.0,43.0,43.0,548.0,40420.0,40420.0
815,10272,广东工业大学,11845,2014,1,广东,广东工业大学,7340,43096,560,60.77,0.038474025974026,6216397,10644.0,75.6,584.0282788425401,43106,0.9997680137335869,guangdonggongyedaxue,26.6,56158.0,43.0,43.0,509.0,40420.0,40420.0
816,10287,广州中医药大学,10572,2013,0,广东,广州中医药大学,681,12924,594,2.84,0.0,5706792,10594.0,72.7,538.681517840287,12924,1.0,guangzhouzhongyiyaodaxue,24.6,8919.0,25.0,25.0,559.0,10000.0,10583.0
817,10287,广州中医药大学,10572,2013,0,广东,广州中医药大学,681,12924,594,2.84,0.0,5706792,10594.0,72.7,538.681517840287,12924,1.0,guangzhouzhongyiyaodaxue,24.6,8919.0,25.0,25.0,507.0,10000.0,10583.0
818,10289,广州中医药大学,10572,2015,1,广东,广州中医药大学,1299,51000,577,62.59,0.0,6779224,10724.0,75.4,632.15441999254,51000,1.0,guangzhouzhongyiyaodaxue,24.6,27559.0,47.0,47.0,556.0,43106.0,34534.0
819,10292,广州中医药大学,10572,2014,1,广东,广州中医药大学,1214,43106,560,61.08,0.0,6216397,10644.0,75.6,584.0282788425401,43106,1.0,guangzhouzhongyiyaodaxue,24.6,56158.0,43.0,43.0,558.0,40420.0,32391.0
820,10292,广州中医药大学,10572,2014,1,广东,广州中医药大学,1214,43106,560,61.08,0.0,6216397,10644.0,75.6,584.0282788425401,43106,1.0,guangzhouzhongyiyaodaxue,24.6,56158.0,43.0,43.0,471.0,40420.0,32391.0
821,10307,广州中医药大学,10572,2011,0,广东,广州中医药大学,555,10919,580,3.11,0.0,4601306,10440.94,65.5,440.69844286050903,10919,1.0,guangzhouzhongyiyaodaxue,24.6,6371.0,27.0,28.0,584.0,10830.0,10830.0
822,10322,广州中医药大学,10572,2012,0,广东,广州中医药大学,578,10000,589,3.16,0.0,5321028,10505.0,69.2,506.52336982389295,10000,1.0,guangzhouzhongyiyaodaxue,24.6,16205.0,27.0,27.0,551.0,10919.0,10874.5
823,10322,广州中医药大学,10572,2012,0,广东,广州中医药大学,578,10000,589,3.16,0.0,5321028,10505.0,69.2,506.52336982389295,10000,1.0,guangzhouzhongyiyaodaxue,24.6,16205.0,27.0,27.0,498.0,10919.0,10874.5
824,10330,广州中医药大学,10572,2014,0,广东,广州中医药大学,409,14000,579,61.08,0.0,6216397,10644.0,75.6,584.0282788425401,14000,1.0,guangzhouzhongyiyaodaxue,24.6,16544.0,30.0,30.0,567.0,12924.0,11168.25
825,10330,广州中医药大学,10572,2014,0,广东,广州中医药大学,409,14000,579,61.08,0.0,6216397,10644.0,75.6,584.0282788425401,14000,1.0,guangzhouzhongyiyaodaxue,24.6,16544.0,30.0,30.0,499.0,12924.0,11168.25
826,10347,广州中医药大学,10572,2012,1,广东,广州中医药大学,1462,29207,585,3.16,0.0,5321028,10505.0,69.2,506.52336982389295,29207,1.0,guangzhouzhongyiyaodaxue,24.6,35601.0,39.0,39.0,530.0,30392.0,29968.5
827,10347,广州中医药大学,10572,2012,1,广东,广州中医药大学,1462,29207,585,3.16,0.0,5321028,10505.0,69.2,506.52336982389295,29207,1.0,guangzhouzhongyiyaodaxue,24.6,35601.0,39.0,39.0,453.0,30392.0,29968.5
828,10351,广州中医药大学,10572,2015,0,广东,广州中医药大学,463,16964,573,62.59,0.0,6779224,10724.0,75.4,632.15441999254,16964,1.0,guangzhouzhongyiyaodaxue,24.6,12911.0,34.0,34.0,573.0,14000.0,11734.6
829,10383,广州中医药大学,10572,2013,1,广东,广州中医药大学,1322,40420,574,2.84,0.0,5706792,10594.0,72.7,538.681517840287,40420,1.0,guangzhouzhongyiyaodaxue,24.6,36352.0,38.0,38.0,550.0,29207.0,29714.66666666667
830,10383,广州中医药大学,10572,2013,1,广东,广州中医药大学,1322,40420,574,2.84,0.0,5706792,10594.0,72.7,538.681517840287,40420,1.0,guangzhouzhongyiyaodaxue,24.6,36352.0,38.0,38.0,481.0,29207.0,29714.66666666667
831,10531,广州大学,11078,2014,1,广东,广州大学,1183,41165,562,60.7,0.0688311688311688,6216397,10644.0,75.6,584.0282788425401,43106,0.954971465689231,guangzhoudaxue,21.2,32994.0,43.0,42.0,569.0,40420.0,40420.0
832,10531,广州大学,11078,2014,1,广东,广州大学,1183,41165,562,60.7,0.0688311688311688,6216397,10644.0,75.6,584.0282788425401,43106,0.954971465689231,guangzhoudaxue,21.2,32994.0,43.0,42.0,527.0,40420.0,40420.0
833,10531,广州大学,11078,2014,1,广东,广州大学,1183,41165,562,60.7,0.0688311688311688,6216397,10644.0,75.6,584.0282788425401,43106,0.954971465689231,guangzhoudaxue,21.2,32994.0,43.0,42.0,460.0,40420.0,40420.0
838,10556,广西医科大学,10598,2013,1,广西,广西医科大学,10,25725,587,1.41,0.0,1303510,4682.0,72.7,278.408799658266,40420,0.636442355269669,guangxiyikedaxue,561.0,22355.0,34.0,32.0,588.0,26421.0,28565.66666666667
839,10556,广西医科大学,10598,2013,1,广西,广西医科大学,10,25725,587,1.41,0.0,1303510,4682.0,72.7,278.408799658266,40420,0.636442355269669,guangxiyikedaxue,561.0,22355.0,32.0,32.0,420.0,26421.0,28565.66666666667
840,10557,广西医科大学,10598,2012,1,广西,广西医科大学,13,26421,588,1.06,0.0,1172087,4645.0,69.2,252.333046286329,29207,0.9046119081042221,guangxiyikedaxue,561.0,22395.0,39.0,37.0,568.0,30392.0,29638.0
841,10563,广西医科大学,10598,2011,1,广西,广西医科大学,15,30392,568,1.14,0.0,956985,4610.0,65.5,207.588937093275,30392,1.0,guangxiyikedaxue,561.0,9832.0,35.0,35.0,625.0,28884.0,28884.0
842,10571,广西医科大学,10598,2014,1,广西,广西医科大学,10,35759,568,60.62,0.0,1437800,4719.0,75.6,304.683195592286,43106,0.829559690066348,guangxiyikedaxue,561.0,28977.0,39.0,39.0,587.0,25725.0,27855.5
845,10596,广西大学,10593,2012,1,广西,广西大学,6,29207,585,4.94,0.0269788519637462,1172087,4645.0,69.2,252.333046286329,29207,1.0,guangxidaxue,593.0,35601.0,39.0,39.0,569.0,30392.0,29866.0
846,10607,广西大学,10593,2014,1,广西,广西大学,9,35279,568,62.22,0.0,1437800,4719.0,75.6,304.683195592286,43106,0.8184243492785229,guangxidaxue,593.0,28977.0,39.0,39.0,574.0,40420.0,32339.75
847,10609,广西大学,10593,2014,0,广西,广西大学,6,12550,581,62.22,0.0,1437800,4719.0,75.6,304.683195592286,14000,0.8964285714285709,guangxidaxue,593.0,15471.0,29.0,29.0,595.0,12924.0,11281.0
849,10636,广西大学,10593,2013,0,广西,广西大学,6,12924,594,4.79,0.0272506082725061,1303510,4682.0,72.7,278.408799658266,12924,1.0,guangxidaxue,593.0,8919.0,25.0,25.0,589.0,10000.0,10459.5
850,10656,广西大学,10593,2012,0,广西,广西大学,5,10000,589,4.94,0.0269788519637462,1172087,4645.0,69.2,252.333046286329,10000,1.0,guangxidaxue,593.0,16205.0,27.0,27.0,580.0,10919.0,10919.0
851,10676,广西大学,10593,2013,1,广西,广西大学,7,40420,574,4.79,0.0272506082725061,1303510,4682.0,72.7,278.408799658266,40420,1.0,guangxidaxue,593.0,36352.0,37.0,38.0,588.0,29207.0,29646.33333333333
852,10694,广西大学,10593,2011,1,广西,广西大学,5,30392,568,4.7,0.0265991902834008,956985,4610.0,65.5,207.588937093275,30392,1.0,guangxidaxue,593.0,9832.0,35.0,35.0,621.0,29340.0,29340.0
854,10714,延边大学,10184,2013,1,吉林,延边大学,6,40420,574,3.16,0.0,1193924,2750.4,72.7,434.091041303083,40420,1.0,yanbiandaxue,3057.0,36352.0,38.0,38.0,589.0,29207.0,29716.33333333333
855,10740,延边大学,10184,2012,0,吉林,延边大学,4,10000,589,2.98,0.0,1056883,2749.41,69.2,384.403562946232,10000,1.0,yanbiandaxue,3057.0,16205.0,27.0,27.0,582.0,10919.0,10894.0
857,10789,延边大学,10184,2014,0,吉林,延边大学,4,14000,579,61.3,0.0,1298146,2751.28,75.6,471.833473873979,14000,1.0,yanbiandaxue,3057.0,16544.0,30.0,30.0,595.0,12924.0,11178.0
859,10813,延边大学,10184,2012,1,吉林,延边大学,6,29207,585,2.98,0.0,1056883,2749.41,69.2,384.403562946232,29207,1.0,yanbiandaxue,3057.0,35601.0,39.0,39.0,569.0,30392.0,29971.0
